timestamp,hot_inlet_temp_c,hot_outlet_temp_c,cold_inlet_temp_c,cold_outlet_temp_c,hot_flow_rate_lpm,cold_flow_rate_lpm,heat_transfer_coeff_wm2k,pressure_drop_hot_kpa,pressure_drop_cold_kpa,approach_temp_c,effectiveness,pump_trip_event,cleaning_cycle
2025-03-23 14:25:00,180.09,145.34,27.68,62.95,199.59,199.68,1783.0,15.75,8.25,82.39,0.2281,0,0
2025-03-23 14:30:00,180.05,145.27,27.66,62.54,199.13,200.52,1776.9,15.65,8.0,82.72,0.2282,0,0
2025-03-23 14:35:00,180.31,144.63,27.46,63.29,200.18,200.75,1779.1,15.35,8.1,81.34,0.2334,0,0
2025-03-23 14:40:00,180.56,144.91,27.88,64.47,202.48,199.51,1774.2,15.46,7.75,80.44,0.2335,0,0
2025-03-23 14:45:00,180.24,144.76,28.1,63.33,198.68,199.32,1777.3,15.4,8.06,81.43,0.2332,0,0
2025-03-23 14:50:00,179.77,145.08,27.55,61.8,199.99,200.62,1782.3,15.47,8.13,83.28,0.2279,0,0
2025-03-23 14:55:00,180.27,145.09,27.74,63.04,199.35,198.55,1784.0,15.44,7.86,82.06,0.2306,0,0
2025-03-23 15:00:00,180.2,144.46,28.19,64.17,201.38,200.53,1780.9,15.27,8.25,80.28,0.2352,0,0
2025-03-23 15:05:00,179.5,144.83,28.74,63.45,200.58,200.92,1780.0,15.59,8.15,81.38,0.23,0,0
2025-03-23 15:10:00,179.71,145.08,28.04,62.24,200.87,200.39,1779.0,15.31,8.01,82.84,0.2283,0,0
2025-03-23 15:15:00,179.61,145.1,27.79,62.58,200.05,200.5,1779.9,15.46,8.33,82.51,0.2273,0,0
2025-03-23 15:20:00,180.0,145.04,28.1,63.29,200.99,199.04,1778.5,15.54,8.42,81.75,0.2301,0,0
2025-03-23 15:25:00,179.91,145.51,28.25,63.17,200.47,199.01,1781.8,15.34,8.27,82.34,0.2268,0,0
2025-03-23 15:30:00,180.06,145.05,27.67,62.88,200.78,199.42,1779.1,15.55,8.13,82.18,0.2297,0,0
2025-03-23 15:35:00,179.86,144.97,27.96,62.25,199.92,200.99,1779.4,15.3,7.82,82.72,0.2297,0,0
2025-03-23 15:40:00,179.87,144.71,27.79,63.17,200.16,199.33,1781.6,15.65,7.93,81.54,0.2312,0,0
2025-03-23 15:45:00,180.55,144.88,28.13,63.47,197.99,199.87,1775.8,15.38,8.25,81.4,0.234,0,0
2025-03-23 15:50:00,180.07,144.49,28.02,63.85,200.49,199.78,1785.1,15.39,7.74,80.64,0.234,0,0
2025-03-23 15:55:00,179.62,144.9,27.98,62.48,199.42,200.85,1779.8,15.64,8.35,82.41,0.229,0,0
2025-03-23 16:00:00,179.94,145.18,27.88,62.13,198.87,200.33,1781.4,15.84,8.01,83.05,0.2286,0,0
2025-03-23 16:05:00,180.35,145.16,28.0,63.11,200.25,199.82,1776.6,15.64,8.03,82.05,0.231,0,0
2025-03-23 16:10:00,180.08,145.2,27.96,62.23,198.83,199.28,1771.6,15.45,8.41,82.97,0.2293,0,0
2025-03-23 16:15:00,180.4,144.9,28.35,63.74,201.06,200.0,1783.1,15.45,7.98,81.16,0.2335,0,0
2025-03-23 16:20:00,180.33,144.77,28.07,63.14,199.54,200.53,1774.5,15.56,8.1,81.63,0.2336,0,0
2025-03-23 16:25:00,180.24,145.2,27.95,62.56,198.36,198.94,1782.1,15.6,8.21,82.64,0.2301,0,0
2025-03-23 16:30:00,179.97,144.95,28.41,63.64,201.45,200.28,1776.2,15.46,8.36,81.3,0.2311,0,0
2025-03-23 16:35:00,179.87,145.03,28.28,63.01,199.54,200.87,1779.2,15.66,7.9,82.01,0.2299,0,0
2025-03-23 16:40:00,180.19,145.22,27.79,62.51,200.34,200.71,1779.6,15.41,8.11,82.71,0.2294,0,0
2025-03-23 16:45:00,180.15,144.84,28.16,63.03,199.89,200.17,1778.1,15.47,8.25,81.81,0.2323,0,0
2025-03-23 16:50:00,180.36,145.29,28.27,63.5,199.75,198.85,1777.6,15.67,7.89,81.78,0.2306,0,0
2025-03-23 16:55:00,179.73,144.72,28.3,63.61,200.45,199.15,1777.3,15.48,7.76,81.11,0.2312,0,0
2025-03-23 17:00:00,179.97,144.86,28.42,63.81,197.92,198.38,1779.8,15.36,8.27,81.06,0.2316,0,0
2025-03-23 17:05:00,179.7,145.47,28.29,62.51,200.81,199.92,1784.0,15.63,8.06,82.97,0.226,0,0
2025-03-23 17:10:00,180.2,144.77,28.22,63.2,200.18,200.82,1775.4,15.68,8.2,81.57,0.2331,0,0
2025-03-23 17:15:00,179.76,145.0,28.56,63.89,200.19,199.87,1778.3,15.51,8.18,81.11,0.2299,0,0
2025-03-23 17:20:00,180.37,144.79,28.83,64.17,198.55,200.73,1777.5,15.36,8.04,80.63,0.2348,0,0
2025-03-23 17:25:00,179.71,144.99,28.3,62.8,200.95,200.42,1777.7,15.48,8.06,82.19,0.2293,0,0
2025-03-23 17:30:00,180.22,145.04,28.28,63.43,199.59,200.16,1778.8,15.54,8.11,81.61,0.2315,0,0
2025-03-23 17:35:00,179.41,145.37,28.25,61.48,200.3,200.88,1783.4,15.39,8.2,83.89,0.2252,0,0
2025-03-23 17:40:00,179.96,145.14,28.75,63.22,200.79,199.05,1781.3,15.59,8.28,81.92,0.2303,0,0
2025-03-23 17:45:00,180.07,145.08,28.62,63.43,199.31,199.96,1781.9,15.81,8.23,81.65,0.231,0,0
2025-03-23 17:50:00,180.08,145.3,28.27,63.28,200.43,199.89,1780.0,15.46,8.16,82.02,0.2291,0,0
2025-03-23 17:55:00,180.07,144.84,28.55,64.2,200.14,199.18,1775.3,15.55,8.02,80.64,0.2325,0,0
2025-03-23 18:00:00,180.09,145.41,28.67,62.71,199.08,200.38,1776.7,15.55,8.19,82.71,0.229,0,0
2025-03-23 18:05:00,180.17,145.1,28.97,64.36,200.58,199.49,1777.4,15.6,7.99,80.74,0.2319,0,0
2025-03-23 18:10:00,180.18,144.6,28.68,64.56,199.67,200.3,1774.8,15.44,8.11,80.05,0.2349,0,0
2025-03-23 18:15:00,180.41,145.22,28.68,63.61,198.42,200.05,1777.6,15.3,8.04,81.61,0.2319,0,0
2025-03-23 18:20:00,180.1,145.39,28.96,63.76,199.84,200.83,1786.5,15.62,8.3,81.64,0.2296,0,0
2025-03-23 18:25:00,179.79,144.65,28.44,63.62,199.42,200.89,1781.0,15.49,7.91,81.03,0.2322,0,0
2025-03-23 18:30:00,179.79,145.03,28.79,63.77,202.45,199.96,1779.9,15.54,8.25,81.25,0.2302,0,0
2025-03-23 18:35:00,180.12,145.27,28.82,63.69,200.21,200.13,1776.7,15.48,8.03,81.58,0.2303,0,0
2025-03-23 18:40:00,180.14,144.91,28.97,64.35,199.2,198.73,1782.1,15.47,8.05,80.56,0.233,0,0
2025-03-23 18:45:00,179.94,144.91,28.86,64.33,200.66,199.93,1780.8,15.46,8.02,80.57,0.2319,0,0
2025-03-23 18:50:00,180.11,144.66,28.68,64.38,200.07,200.23,1775.4,15.31,8.16,80.28,0.2341,0,0
2025-03-23 18:55:00,179.68,145.21,28.49,62.19,198.76,199.44,1780.2,15.29,8.37,83.02,0.228,0,0
2025-03-23 19:00:00,179.98,145.33,28.46,63.42,201.0,199.43,1778.0,15.61,7.71,81.91,0.2287,0,0
2025-03-23 19:05:00,180.09,144.84,28.67,64.04,202.08,199.98,1781.2,15.5,8.01,80.79,0.2328,0,0
2025-03-23 19:10:00,180.0,145.4,29.16,63.62,198.67,199.12,1775.5,15.72,8.2,81.78,0.2294,0,0
2025-03-23 19:15:00,180.18,144.56,29.01,65.09,201.55,199.61,1780.9,15.58,8.06,79.48,0.2356,0,0
2025-03-23 19:20:00,180.15,144.87,29.27,64.59,199.58,200.34,1779.4,15.25,8.12,80.28,0.2338,0,0
2025-03-23 19:25:00,180.41,145.1,29.36,65.09,199.76,199.79,1774.5,15.6,8.15,80.01,0.2338,0,0
2025-03-23 19:30:00,179.9,145.47,29.08,63.45,200.35,200.42,1773.9,15.59,8.19,82.03,0.2282,0,0
2025-03-23 19:35:00,180.05,144.77,29.84,64.76,199.42,199.96,1774.7,15.7,8.32,80.01,0.2349,0,0
2025-03-23 19:40:00,180.27,145.09,29.44,65.16,201.02,200.2,1774.4,15.54,8.12,79.94,0.2332,0,0
2025-03-23 19:45:00,180.17,145.12,29.68,64.57,200.34,200.89,1777.3,15.43,7.95,80.55,0.2329,0,0
2025-03-23 19:50:00,180.26,145.3,29.35,64.06,200.43,199.79,1774.4,15.54,7.82,81.24,0.2317,0,0
2025-03-23 19:55:00,180.31,144.95,29.36,64.68,198.87,199.4,1780.8,15.82,8.09,80.27,0.2342,0,0
2025-03-23 20:00:00,180.22,145.29,29.29,64.23,200.6,199.94,1775.6,15.5,7.66,81.06,0.2314,0,0
2025-03-23 20:05:00,179.8,144.77,29.11,64.39,200.35,200.37,1778.9,15.5,8.1,80.38,0.2325,0,0
2025-03-23 20:10:00,179.95,144.69,29.75,64.17,199.73,201.82,1769.6,15.47,8.08,80.52,0.2348,0,0
2025-03-23 20:15:00,179.8,144.9,29.47,64.3,201.21,201.0,1775.0,15.7,7.97,80.6,0.2322,0,0
2025-03-23 20:20:00,180.19,145.08,29.05,63.95,199.98,200.45,1780.0,15.48,8.06,81.13,0.2323,0,0
2025-03-23 20:25:00,179.97,144.81,29.51,65.2,200.75,198.77,1772.9,15.64,8.31,79.61,0.2336,0,0
2025-03-23 20:30:00,180.01,144.76,29.4,64.63,199.46,199.48,1770.9,15.5,8.06,80.13,0.2341,0,0
2025-03-23 20:35:00,180.43,145.24,29.81,64.82,199.14,199.99,1780.2,15.29,8.18,80.43,0.2336,0,0
2025-03-23 20:40:00,180.2,145.06,29.38,64.68,200.39,200.73,1774.6,15.62,8.41,80.38,0.233,0,0
2025-03-23 20:45:00,180.24,144.88,29.42,65.44,201.17,199.32,1780.4,15.51,8.25,79.43,0.2345,0,0
2025-03-23 20:50:00,179.74,144.86,30.01,64.53,200.25,199.89,1777.1,15.4,8.14,80.33,0.2329,0,0
2025-03-23 20:55:00,180.02,145.03,29.92,64.64,200.41,200.5,1773.2,15.41,8.34,80.39,0.2331,0,0
2025-03-23 21:00:00,179.97,145.11,29.79,64.75,200.86,199.54,1780.9,15.43,8.15,80.36,0.2321,0,0
2025-03-23 21:05:00,179.78,145.07,29.66,64.27,199.62,200.03,1774.2,15.61,7.99,80.8,0.2312,0,0
2025-03-23 21:10:00,179.78,144.73,29.54,64.19,198.93,200.83,1775.6,15.79,7.93,80.54,0.2333,0,0
2025-03-23 21:15:00,180.11,144.7,30.14,65.5,200.85,200.31,1774.0,15.73,8.0,79.2,0.2361,0,0
2025-03-23 21:20:00,179.41,145.07,30.01,64.37,200.14,201.4,1773.3,15.37,8.26,80.69,0.2299,0,0
2025-03-23 21:25:00,180.06,145.19,29.55,64.83,200.67,200.0,1776.2,15.55,8.05,80.35,0.2317,0,0
2025-03-23 21:30:00,179.77,145.1,30.36,64.92,201.67,201.38,1780.6,15.24,8.02,80.18,0.232,0,0
2025-03-23 21:35:00,180.51,144.63,30.02,66.23,200.34,200.14,1777.1,15.48,8.45,78.4,0.2384,0,0
2025-03-23 21:40:00,179.96,145.02,29.93,64.96,200.74,199.9,1781.5,15.82,8.12,80.06,0.2329,0,0
2025-03-23 21:45:00,179.93,145.48,29.91,64.23,200.85,199.31,1782.0,15.59,8.16,81.25,0.2296,0,0
2025-03-23 21:50:00,179.41,145.27,30.3,64.12,198.76,199.84,1773.8,15.56,7.76,81.16,0.229,0,0
2025-03-23 21:55:00,180.32,145.07,29.97,65.31,200.48,201.23,1779.3,15.64,8.03,79.77,0.2344,0,0
2025-03-23 22:00:00,180.09,144.92,30.3,65.39,199.89,200.31,1772.5,15.47,7.99,79.53,0.2348,0,0
2025-03-23 22:05:00,180.07,145.02,30.07,65.04,199.9,198.4,1778.5,15.83,8.03,79.98,0.2337,0,0
2025-03-23 22:10:00,180.32,144.63,29.91,65.73,200.0,198.93,1776.0,15.55,8.01,78.9,0.2373,0,0
2025-03-23 22:15:00,180.09,145.13,30.3,65.53,201.04,199.3,1773.8,15.51,7.93,79.6,0.2334,0,0
2025-03-23 22:20:00,179.72,145.5,29.92,63.9,199.73,200.59,1776.7,15.74,8.01,81.6,0.2285,0,0
2025-03-23 22:25:00,180.36,145.41,30.31,64.64,199.51,199.89,1779.3,15.74,8.26,80.76,0.2329,0,0
2025-03-23 22:30:00,180.13,145.13,30.0,65.16,199.61,200.15,1778.7,15.63,8.21,79.97,0.2331,0,0
2025-03-23 22:35:00,180.15,144.8,30.7,65.6,199.48,200.42,1775.2,15.36,8.17,79.2,0.2365,0,0
2025-03-23 22:40:00,180.37,145.31,30.38,65.07,200.0,201.24,1778.3,15.55,8.02,80.23,0.2338,0,0
2025-03-23 22:45:00,180.1,144.59,30.37,65.68,201.03,201.55,1778.2,15.42,8.09,78.91,0.2371,0,0
2025-03-23 22:50:00,180.03,145.08,29.78,64.87,199.82,199.07,1780.4,15.8,8.36,80.21,0.2326,0,0
2025-03-23 22:55:00,179.94,144.75,30.16,64.92,199.47,199.68,1778.4,15.76,8.18,79.83,0.2349,0,0
2025-03-23 23:00:00,179.88,144.62,29.87,65.18,201.2,199.79,1775.4,15.55,8.3,79.44,0.2351,0,0
2025-03-23 23:05:00,179.83,145.13,30.55,65.38,201.07,201.36,1774.4,15.55,8.09,79.75,0.2325,0,0
2025-03-23 23:10:00,180.17,144.91,30.22,65.47,199.58,199.11,1781.5,15.61,8.08,79.44,0.2351,0,0
2025-03-23 23:15:00,179.7,145.14,30.54,66.02,202.17,200.01,1777.6,15.71,8.39,79.12,0.2317,0,0
2025-03-23 23:20:00,179.94,145.08,30.78,65.4,200.4,201.02,1779.9,15.56,8.13,79.68,0.2337,0,0
2025-03-23 23:25:00,179.72,145.32,30.91,65.26,198.71,198.59,1771.4,15.73,8.27,80.06,0.2312,0,0
2025-03-23 23:30:00,180.0,145.0,30.47,64.79,199.73,200.74,1778.2,15.49,8.3,80.21,0.234,0,0
2025-03-23 23:35:00,179.66,144.84,30.72,65.17,198.81,200.83,1779.5,15.67,8.1,79.67,0.2338,0,0
2025-03-23 23:40:00,180.41,145.09,30.54,65.91,200.23,201.41,1784.8,15.53,8.29,79.18,0.2356,0,0
2025-03-23 23:45:00,179.63,144.97,30.48,65.77,201.17,199.85,1781.5,15.27,8.18,79.2,0.2324,0,0
2025-03-23 23:50:00,179.82,145.25,30.29,64.26,198.43,199.65,1777.7,15.45,8.12,80.99,0.2312,0,0
2025-03-23 23:55:00,179.78,145.35,30.65,65.16,201.2,199.42,1783.4,15.64,8.18,80.18,0.2309,0,0
2025-03-24 00:00:00,179.89,144.9,30.61,65.64,200.88,198.87,1779.7,15.64,8.14,79.25,0.2344,0,0
2025-03-24 00:05:00,180.14,145.4,30.57,65.59,201.15,200.14,1776.8,15.65,7.86,79.81,0.2323,0,0
2025-03-24 00:10:00,180.11,145.01,30.91,66.07,200.21,199.82,1775.9,15.49,8.3,78.94,0.2352,0,0
2025-03-24 00:15:00,180.0,145.23,30.71,65.6,201.98,199.51,1778.3,15.85,8.58,79.64,0.2329,0,0
2025-03-24 00:20:00,180.0,144.81,30.58,65.52,199.74,199.05,1775.3,15.82,8.09,79.29,0.2356,0,0
2025-03-24 00:25:00,179.88,145.23,30.89,65.25,200.19,200.77,1781.7,15.68,8.13,79.98,0.2325,0,0
2025-03-24 00:30:00,180.07,145.04,30.84,66.37,200.61,198.46,1780.9,15.27,8.16,78.67,0.2348,0,0
2025-03-24 00:35:00,180.1,144.61,30.73,66.4,200.34,199.23,1772.7,15.64,8.11,78.21,0.2376,0,0
2025-03-24 00:40:00,180.01,145.06,30.84,65.87,199.92,198.72,1772.7,15.52,8.26,79.19,0.2343,0,0
2025-03-24 00:45:00,180.3,145.05,30.48,66.36,201.53,199.6,1776.2,15.57,8.18,78.69,0.2353,0,0
2025-03-24 00:50:00,180.16,144.97,30.8,66.32,201.02,199.57,1776.1,15.55,8.19,78.65,0.2356,0,0
2025-03-24 00:55:00,179.7,145.18,30.72,64.86,200.44,200.6,1777.1,15.88,8.1,80.32,0.2317,0,0
2025-03-24 01:00:00,180.19,144.96,30.24,65.84,199.82,199.71,1776.6,15.75,8.26,79.12,0.2349,0,0
2025-03-24 01:05:00,180.25,145.4,30.47,64.62,199.02,201.14,1777.3,15.55,8.09,80.78,0.2327,0,0
2025-03-24 01:10:00,179.96,145.05,30.73,65.2,201.16,200.91,1778.7,15.7,8.13,79.85,0.2339,0,0
2025-03-24 01:15:00,179.84,145.09,30.91,65.74,200.56,199.75,1775.2,15.93,7.94,79.35,0.2333,0,0
2025-03-24 01:20:00,180.36,145.1,30.62,66.18,200.84,199.41,1776.2,15.75,8.31,78.92,0.2355,0,0
2025-03-24 01:25:00,179.89,144.96,30.76,65.85,200.03,198.92,1774.5,15.63,8.02,79.11,0.2343,0,0
2025-03-24 01:30:00,179.88,144.81,30.41,65.62,200.25,200.85,1776.0,15.57,8.23,79.19,0.2346,0,0
2025-03-24 01:35:00,180.0,145.15,30.48,65.91,200.98,198.76,1774.1,15.67,8.08,79.24,0.2331,0,0
2025-03-24 01:40:00,180.28,144.99,30.67,66.53,200.6,198.43,1778.4,15.63,7.99,78.47,0.2359,0,0
2025-03-24 01:45:00,180.27,145.48,31.0,65.84,201.05,200.02,1780.2,15.58,8.11,79.64,0.2331,0,0
2025-03-24 01:50:00,179.98,144.42,30.66,66.0,198.49,199.45,1779.2,15.39,7.78,78.42,0.2381,0,0
2025-03-24 01:55:00,179.73,145.03,30.87,65.2,198.88,200.41,1772.7,15.6,8.14,79.82,0.2331,0,0
2025-03-24 02:00:00,180.25,145.13,30.71,65.61,201.34,200.88,1776.0,15.85,8.32,79.52,0.2348,0,0
2025-03-24 02:05:00,180.26,145.33,30.68,65.29,199.58,199.45,1775.6,15.65,8.1,80.04,0.2335,0,0
2025-03-24 02:10:00,179.82,144.98,30.99,65.85,199.6,199.67,1782.7,15.39,7.97,79.13,0.2341,0,0
2025-03-24 02:15:00,180.35,144.64,30.53,66.68,201.31,199.32,1777.3,15.48,8.21,77.96,0.2383,0,0
2025-03-24 02:20:00,179.93,145.12,30.84,112.71,199.63,85.19,1776.3,15.6,8.0,32.41,0.2335,1,0
2025-03-24 02:25:00,179.8,145.19,30.37,112.99,200.27,84.05,1775.8,15.64,8.05,32.2,0.2316,1,0
2025-03-24 02:30:00,179.92,144.91,30.77,114.44,199.49,83.73,1778.3,15.62,8.28,30.48,0.2347,1,0
2025-03-24 02:35:00,180.1,144.91,30.49,65.63,200.58,199.43,1774.3,15.63,8.21,79.28,0.2352,0,0
2025-03-24 02:40:00,179.82,144.96,30.48,66.03,202.33,200.52,1773.8,15.44,8.26,78.93,0.2334,0,0
2025-03-24 02:45:00,179.71,144.67,30.49,65.49,198.77,200.37,1776.2,15.58,8.21,79.18,0.2348,0,0
2025-03-24 02:50:00,179.87,145.3,30.51,65.2,199.69,199.95,1773.9,15.36,8.28,80.1,0.2315,0,0
2025-03-24 02:55:00,179.86,145.35,31.04,65.54,199.0,200.39,1779.1,15.55,8.25,79.82,0.2319,0,0
2025-03-24 03:00:00,179.51,145.52,30.71,64.32,201.1,201.62,1777.2,15.5,8.16,81.19,0.2284,0,0
2025-03-24 03:05:00,180.48,145.03,30.4,66.28,199.53,199.9,1774.5,15.82,8.07,78.76,0.2362,0,0
2025-03-24 03:10:00,179.82,144.63,30.2,65.34,200.78,200.35,1769.0,15.63,8.34,79.29,0.2352,0,0
2025-03-24 03:15:00,180.03,144.85,30.29,65.76,201.3,200.04,1777.0,15.81,7.99,79.09,0.235,0,0
2025-03-24 03:20:00,180.17,145.68,30.35,65.13,200.01,200.38,1771.7,15.84,8.18,80.55,0.2302,0,0
2025-03-24 03:25:00,179.79,145.16,30.71,65.04,199.47,200.04,1770.6,15.68,8.01,80.12,0.2323,0,0
2025-03-24 03:30:00,179.56,145.0,30.24,65.12,200.71,200.38,1777.9,15.56,8.23,79.89,0.2314,0,0
2025-03-24 03:35:00,179.98,145.4,30.3,65.22,200.37,201.55,1774.6,15.78,8.1,80.18,0.231,0,0
2025-03-24 03:40:00,180.13,145.21,30.42,64.91,198.72,199.96,1778.6,15.85,8.18,80.29,0.2333,0,0
2025-03-24 03:45:00,179.86,144.6,30.64,66.09,200.48,200.59,1774.2,15.55,7.87,78.51,0.2363,0,0
2025-03-24 03:50:00,180.21,144.92,30.27,65.8,200.55,200.05,1773.0,15.75,8.24,79.11,0.2354,0,0
2025-03-24 03:55:00,180.13,145.2,30.52,65.51,199.21,199.56,1774.2,15.82,7.96,79.69,0.2335,0,0
2025-03-24 04:00:00,180.16,145.34,30.3,64.8,199.83,200.82,1774.4,15.78,8.17,80.54,0.2323,0,0
2025-03-24 04:05:00,180.28,145.35,30.69,65.58,199.99,199.81,1778.9,15.7,8.33,79.77,0.2335,0,0
2025-03-24 04:10:00,179.49,145.66,30.64,64.31,201.49,201.33,1770.3,15.69,8.2,81.35,0.2273,0,0
2025-03-24 04:15:00,180.05,145.64,30.31,64.73,199.28,200.52,1771.0,15.83,8.23,80.91,0.2298,0,0
2025-03-24 04:20:00,180.13,145.36,29.95,64.75,200.97,199.47,1772.6,15.49,7.96,80.61,0.2315,0,0
2025-03-24 04:25:00,180.19,144.81,30.19,65.94,200.63,200.22,1775.5,15.94,8.02,78.86,0.2359,0,0
2025-03-24 04:30:00,180.17,145.4,30.12,64.53,200.06,199.83,1775.8,15.74,8.06,80.87,0.2318,0,0
2025-03-24 04:35:00,180.3,145.1,30.08,65.78,200.21,198.22,1774.9,15.51,8.14,79.32,0.2344,0,0
2025-03-24 04:40:00,180.0,145.18,29.97,64.59,199.19,200.35,1779.7,15.52,8.27,80.59,0.2321,0,0
2025-03-24 04:45:00,180.08,144.52,30.38,65.97,201.02,200.09,1772.5,15.62,7.95,78.55,0.2375,0,0
2025-03-24 04:50:00,180.26,145.34,30.05,64.08,199.32,200.31,1773.7,15.67,8.09,81.25,0.2325,0,0
2025-03-24 04:55:00,180.53,144.7,30.19,66.25,200.32,199.7,1776.6,15.79,7.95,78.44,0.2384,0,0
2025-03-24 05:00:00,179.98,144.97,30.67,65.44,199.93,199.51,1777.8,15.75,7.78,79.53,0.2345,0,0
2025-03-24 05:05:00,179.87,145.08,29.88,64.3,200.32,199.69,1772.0,15.55,8.28,80.78,0.2319,0,0
2025-03-24 05:10:00,179.9,145.07,30.03,64.78,199.5,199.8,1777.2,15.66,8.11,80.28,0.2324,0,0
2025-03-24 05:15:00,180.12,145.12,29.81,65.19,200.52,199.27,1771.2,15.69,8.06,79.93,0.2329,0,0
2025-03-24 05:20:00,180.02,144.91,29.88,65.03,199.02,199.78,1773.4,15.72,8.29,79.89,0.2339,0,0
2025-03-24 05:25:00,179.99,145.06,29.75,64.66,199.49,199.74,1774.6,15.35,8.01,80.4,0.2325,0,0
2025-03-24 05:30:00,179.78,145.07,30.02,64.43,199.24,200.67,1774.6,15.94,8.11,80.64,0.2318,0,0
2025-03-24 05:35:00,179.89,144.55,29.71,65.78,200.52,198.46,1778.0,15.56,8.18,78.77,0.2353,0,0
2025-03-24 05:40:00,179.84,145.26,29.85,64.09,200.32,199.86,1777.2,15.62,8.07,81.17,0.2305,0,0
2025-03-24 05:45:00,180.0,144.87,29.82,64.81,199.97,200.51,1780.9,15.47,7.98,80.06,0.2339,0,0
2025-03-24 05:50:00,179.69,145.19,29.84,64.47,201.4,199.95,1775.0,15.56,7.83,80.73,0.2302,0,0
2025-03-24 05:55:00,180.12,145.36,29.46,64.1,199.74,200.65,1779.2,15.69,7.82,81.25,0.2307,0,0
2025-03-24 06:00:00,179.91,145.36,29.54,64.27,201.5,199.13,1772.1,15.88,8.18,81.09,0.2298,0,0
2025-03-24 06:05:00,179.91,144.89,29.84,64.55,200.16,199.98,1777.9,15.59,7.85,80.33,0.2334,0,0
2025-03-24 06:10:00,179.72,144.94,29.79,64.55,200.37,199.33,1773.9,15.7,8.24,80.39,0.232,0,0
2025-03-24 06:15:00,180.19,145.24,29.8,64.99,200.27,199.02,1776.0,15.58,8.12,80.24,0.2324,0,0
2025-03-24 06:20:00,180.71,144.93,29.27,64.92,199.31,199.73,1770.8,15.59,7.87,80.01,0.2363,0,0
2025-03-24 06:25:00,180.13,145.36,29.54,64.22,199.79,200.9,1772.7,15.82,8.57,81.14,0.2309,0,0
2025-03-24 06:30:00,179.69,145.31,29.72,64.47,200.21,200.67,1774.4,15.78,7.99,80.84,0.2293,0,0
2025-03-24 06:35:00,180.2,144.97,29.56,64.56,199.51,200.54,1776.0,15.88,8.19,80.41,0.2339,0,0
2025-03-24 06:40:00,179.78,145.16,29.61,63.7,200.42,201.01,1772.8,15.54,8.17,81.46,0.2306,0,0
2025-03-24 06:45:00,180.15,145.49,29.11,64.31,200.83,199.37,1771.6,15.83,8.15,81.18,0.2295,0,0
2025-03-24 06:50:00,179.93,145.0,29.4,64.29,201.34,200.25,1771.4,15.64,8.06,80.71,0.232,0,0
2025-03-24 06:55:00,180.17,145.02,30.01,64.79,198.77,199.51,1777.7,15.63,8.1,80.23,0.2341,0,0
2025-03-24 07:00:00,179.96,144.95,29.26,64.47,201.05,198.74,1774.4,15.72,8.07,80.48,0.2323,0,0
2025-03-24 07:05:00,179.91,144.8,29.34,64.16,198.8,200.68,1776.2,16.0,8.14,80.64,0.2332,0,0
2025-03-24 07:10:00,179.74,145.43,29.31,63.48,199.88,200.56,1767.3,15.91,8.11,81.95,0.2281,0,0
2025-03-24 07:15:00,180.06,145.3,29.24,63.45,199.37,200.56,1774.1,15.66,7.85,81.85,0.2305,0,0
2025-03-24 07:20:00,179.97,145.23,29.45,64.32,200.67,199.75,1777.1,15.77,8.05,80.91,0.2308,0,0
2025-03-24 07:25:00,179.6,145.21,29.13,63.39,199.84,200.64,1777.2,15.52,8.04,81.82,0.2286,0,0
2025-03-24 07:30:00,180.07,144.68,29.85,66.0,199.91,197.82,1777.4,15.67,8.08,78.68,0.2356,0,0
2025-03-24 07:35:00,179.69,145.17,29.08,63.24,199.82,200.91,1774.6,15.53,8.09,81.93,0.2292,0,0
2025-03-24 07:40:00,179.52,144.89,29.13,63.9,200.37,199.49,1768.4,15.65,7.99,81.0,0.2302,0,0
2025-03-24 07:45:00,180.2,144.69,28.97,64.76,201.68,200.06,1778.0,15.58,8.23,79.93,0.2348,0,0
2025-03-24 07:50:00,180.33,145.07,28.94,64.67,200.12,200.22,1779.1,15.77,8.04,80.4,0.2329,0,0
2025-03-24 07:55:00,179.75,145.42,29.13,63.25,198.9,199.92,1774.1,15.88,8.27,82.17,0.2279,0,0
2025-03-24 08:00:00,179.93,144.69,29.02,64.16,198.66,199.69,1785.4,15.47,8.13,80.53,0.2335,0,0
2025-03-24 08:05:00,180.39,144.85,28.52,63.91,199.13,200.09,1770.9,15.74,8.1,80.95,0.234,0,0
2025-03-24 08:10:00,180.01,145.17,28.73,64.06,198.94,200.14,1774.0,15.57,8.08,81.12,0.2303,0,0
2025-03-24 08:15:00,179.51,144.97,29.13,63.29,199.26,201.01,1772.1,15.72,7.88,81.68,0.2297,0,0
2025-03-24 08:20:00,180.4,145.16,28.88,64.16,200.35,201.67,1775.0,15.67,8.25,81.0,0.2326,0,0
2025-03-24 08:25:00,180.0,144.6,28.63,63.55,199.99,200.74,1775.4,15.76,8.09,81.04,0.2339,0,0
2025-03-24 08:30:00,179.69,145.24,28.46,62.87,199.73,200.69,1766.7,15.67,7.99,82.37,0.2278,0,0
2025-03-24 08:35:00,179.9,145.27,29.03,63.52,200.04,199.77,1770.7,15.9,8.24,81.75,0.2296,0,0
2025-03-24 08:40:00,179.7,145.28,29.16,62.97,199.26,200.62,1774.2,15.66,8.36,82.3,0.2287,0,0
