ts_qcs,day,grade,cd_basis_weight_cv_pct,formation_index,ash_content_pct,moisture_pct,strength_rel_pct,defect_grade
2025-12-13 05:20:45,70.0,GSM80,2.335,5.61,26.12,3.0,89.4,B
2025-12-13 05:38:45,70.1,GSM80,3.669,5.25,28.81,3.0,94.6,C
2025-12-13 06:14:45,70.1,GSM80,1.881,5.31,28.88,3.0,91.6,B
2025-12-13 06:50:30,70.1,GSM100,1.859,5.07,25.18,3.0,95.0,B
2025-12-13 07:06:30,70.1,GSM100,1.961,5.48,25.56,3.0,95.0,B
2025-12-13 07:15:45,70.1,GSM100,2.088,5.44,26.77,3.0,98.1,C
2025-12-13 07:21:45,70.1,GSM100,2.762,5.67,25.54,3.0,98.2,B
2025-12-13 07:31:45,70.1,GSM100,1.808,5.81,23.99,3.0,96.3,B
2025-12-13 08:15:15,70.2,GSM100,2.085,5.47,25.35,3.0,93.6,C
2025-12-13 08:31:45,70.2,GSM100,2.178,5.59,24.38,3.0,93.3,B
2025-12-13 09:07:00,70.2,GSM100,2.117,5.57,24.57,3.0,95.9,B
2025-12-13 09:58:45,70.2,GSM100,2.703,5.66,27.55,3.0,93.0,B
2025-12-13 10:06:30,70.2,GSM100,2.089,5.58,21.9,3.0,95.0,B
2025-12-13 11:06:30,70.3,GSM100,1.598,5.54,25.89,3.0,91.2,B
2025-12-13 11:08:30,70.3,GSM100,1.778,5.77,27.94,3.0,96.3,B
2025-12-13 11:25:45,70.3,GSM100,2.348,5.76,20.22,3.0,94.6,B
2025-12-13 12:23:30,70.3,GSM120,2.23,5.4,22.37,3.0,96.7,C
2025-12-13 12:43:15,70.3,GSM120,2.456,5.62,22.52,3.0,94.5,B
2025-12-13 12:45:00,70.3,GSM120,2.316,5.34,26.58,3.0,95.7,C
2025-12-13 12:59:30,70.3,GSM120,3.088,5.36,24.18,3.0,90.8,C
2025-12-13 13:16:15,70.4,GSM120,2.851,5.4,22.12,3.0,96.0,C
2025-12-13 14:11:30,70.4,GSM120,2.112,5.42,27.61,3.0,94.8,C
2025-12-13 14:52:15,70.4,GSM120,2.086,5.34,22.74,3.0,95.0,C
2025-12-13 15:50:30,70.5,GSM80,1.971,5.82,27.88,3.0,93.5,B
2025-12-13 15:58:45,70.5,GSM80,2.183,5.35,26.53,3.0,94.9,C
2025-12-13 17:54:30,70.5,GSM80,2.253,5.52,29.18,3.0,96.4,B
2025-12-13 19:46:00,70.6,GSM80,2.08,5.78,20.85,3.0,95.0,B
2025-12-13 22:22:30,70.7,GSM100,2.072,5.59,25.96,3.0,99.9,B
2025-12-13 22:40:45,70.7,GSM100,2.005,6.01,23.94,3.0,99.6,B
2025-12-13 23:33:15,70.8,GSM100,2.165,5.12,25.26,3.0,96.4,C
2025-12-13 23:35:15,70.8,GSM100,1.935,6.03,23.48,3.0,95.0,B
2025-12-14 00:10:45,70.8,GSM120,2.779,5.26,25.72,3.0,94.2,C
2025-12-14 00:26:45,70.8,GSM120,2.467,5.62,21.73,3.0,93.9,B
2025-12-14 00:47:00,70.8,GSM120,2.391,5.45,28.49,3.0,93.7,C
2025-12-14 01:53:30,70.8,GSM120,2.224,5.56,24.5,3.0,98.4,B
2025-12-14 01:59:30,70.9,GSM120,2.368,5.69,22.58,3.0,92.6,B
2025-12-14 02:09:00,70.9,GSM120,2.706,5.73,26.43,3.0,93.0,B
2025-12-14 02:57:00,70.9,GSM120,2.672,5.51,28.33,3.0,92.6,B
2025-12-14 03:38:15,70.9,GSM120,2.287,5.56,26.32,3.0,93.1,B
2025-12-14 05:41:30,71.0,GSM80,2.286,5.59,22.23,3.0,93.3,B
2025-12-14 06:06:15,71.0,GSM80,2.419,5.58,26.27,3.0,94.9,B
2025-12-14 06:24:45,71.0,GSM80,2.282,5.69,22.82,3.0,98.0,B
2025-12-14 07:27:45,71.1,GSM80,2.094,5.07,26.62,3.0,95.3,C
2025-12-14 07:29:45,71.1,GSM80,2.102,5.4,23.92,3.0,95.0,C
2025-12-14 07:41:45,71.1,GSM100,2.027,5.68,23.59,3.0,94.7,B
2025-12-14 07:43:45,71.1,GSM100,2.097,5.5,27.78,3.0,92.3,B
2025-12-14 08:26:00,71.1,GSM100,1.833,5.35,27.3,3.0,92.0,B
2025-12-14 08:38:00,71.1,GSM100,2.821,5.24,25.85,3.0,93.2,C
2025-12-14 10:02:00,71.2,GSM100,2.421,4.85,24.99,3.0,96.6,C
2025-12-14 10:12:30,71.2,GSM100,2.296,5.75,29.86,3.0,94.0,B
2025-12-14 12:22:00,71.3,GSM120,2.478,5.65,25.84,3.0,94.2,B
2025-12-14 13:28:00,71.3,GSM120,2.58,5.36,23.45,3.0,95.1,C
2025-12-14 15:01:15,71.4,GSM120,2.59,5.38,30.07,3.0,93.5,C
2025-12-14 16:48:15,71.4,GSM80,2.007,5.32,28.98,3.0,90.2,C
2025-12-14 18:18:00,71.5,GSM80,1.974,5.55,23.54,3.0,97.2,B
2025-12-14 18:22:00,71.5,GSM80,1.823,5.49,24.32,3.0,93.7,B
2025-12-14 20:15:30,71.6,GSM100,2.376,5.3,22.0,3.0,94.4,C
2025-12-14 20:47:30,71.6,GSM100,2.072,5.32,23.41,3.0,96.6,C
2025-12-14 20:51:30,71.6,GSM100,2.331,6.08,23.81,3.0,94.8,B
2025-12-14 20:53:30,71.6,GSM100,1.23,5.29,23.27,3.0,89.0,B
2025-12-14 23:01:45,71.7,GSM120,2.187,5.51,22.46,3.0,96.0,B
2025-12-14 23:06:15,71.7,GSM120,2.578,5.62,27.16,3.0,94.3,B
2025-12-14 23:28:15,71.7,GSM120,2.25,5.54,25.01,3.0,94.7,B
2025-12-14 23:39:45,71.7,GSM120,2.665,5.55,26.82,3.0,93.9,B
2025-12-14 23:48:45,71.7,GSM120,2.347,5.75,24.7,3.0,94.6,B
2025-12-15 01:23:30,71.8,GSM120,2.588,5.42,26.35,3.0,94.6,C
2025-12-15 01:36:00,71.8,GSM120,2.549,5.26,23.72,3.0,94.4,C
2025-12-15 01:53:30,71.8,GSM120,2.451,5.59,26.9,3.0,95.9,B
2025-12-15 02:54:45,71.8,GSM80,1.813,5.27,26.64,3.0,94.0,B
2025-12-15 03:04:45,71.8,GSM80,2.019,5.71,26.89,3.0,91.8,B
2025-12-15 03:08:45,71.9,GSM80,1.804,5.78,26.03,3.0,97.3,B
2025-12-15 03:33:15,71.9,GSM80,2.283,5.41,22.49,3.0,98.3,C
2025-12-15 03:35:15,71.9,GSM80,2.136,5.45,26.78,3.0,95.8,C
2025-12-15 03:57:45,71.9,GSM80,1.943,5.68,25.87,3.0,93.8,B
2025-12-15 04:28:15,71.9,GSM80,2.479,5.16,26.44,3.0,95.9,C
2025-12-15 04:32:30,71.9,GSM80,1.566,5.38,23.51,3.0,94.9,B
2025-12-15 06:13:15,72.0,GSM80,2.237,5.41,27.13,3.0,95.0,C
2025-12-15 06:50:45,72.0,GSM80,2.065,5.53,24.56,3.0,93.5,B
2025-12-15 06:55:15,72.0,GSM80,1.433,5.3,26.51,3.0,95.2,B
2025-12-15 08:43:15,72.1,GSM100,2.133,5.22,25.89,3.0,94.2,C
2025-12-15 09:04:30,72.1,GSM100,2.331,5.07,22.63,3.0,94.3,C
2025-12-15 09:06:30,72.1,GSM100,2.252,4.8,23.67,3.0,93.9,C
2025-12-15 09:11:00,72.1,GSM100,2.425,5.67,24.75,3.0,93.8,B
2025-12-15 10:41:45,72.1,GSM100,2.312,5.67,25.48,3.0,93.4,B
2025-12-15 11:08:00,72.2,GSM100,2.44,5.63,25.01,3.0,91.8,B
2025-12-15 12:20:30,72.2,GSM120,2.569,5.57,26.68,3.0,98.0,B
2025-12-15 12:24:30,72.2,GSM120,1.425,5.62,20.44,3.0,95.6,B
2025-12-15 13:53:00,72.3,GSM120,1.937,5.49,23.48,3.0,94.4,B
2025-12-15 14:30:30,72.3,GSM120,2.464,5.57,23.89,3.0,99.7,B
2025-12-15 14:36:45,72.3,GSM120,3.019,5.45,23.17,3.0,96.7,C
2025-12-15 14:51:00,72.3,GSM120,1.662,5.97,27.08,3.0,97.8,B
2025-12-15 14:56:00,72.3,GSM120,2.459,5.57,24.68,3.0,96.3,B
2025-12-15 15:20:30,72.3,GSM120,2.148,5.54,26.84,3.0,93.6,B
2025-12-15 15:45:00,72.4,GSM80,2.049,6.11,22.23,3.0,96.3,B
2025-12-15 16:17:15,72.4,GSM80,2.151,6.13,27.45,3.0,95.7,B
2025-12-15 17:35:00,72.4,GSM80,2.059,5.3,26.56,3.0,93.6,C
2025-12-15 17:55:30,72.4,GSM80,2.089,5.71,27.54,3.0,91.4,B
2025-12-15 18:26:15,72.5,GSM100,1.663,5.81,26.61,3.0,96.8,B
2025-12-15 19:03:00,72.5,GSM100,2.239,5.43,26.8,3.0,92.8,C
2025-12-15 19:17:45,72.5,GSM100,2.247,5.61,24.2,3.0,93.6,B
2025-12-15 19:43:45,72.5,GSM100,2.563,5.43,25.72,3.0,93.8,C
2025-12-15 21:13:45,72.6,GSM120,2.496,5.45,23.67,3.0,90.8,C
2025-12-15 23:18:45,72.6,GSM120,2.441,5.01,23.54,3.0,96.6,C
2025-12-15 23:35:15,72.7,GSM120,2.369,5.55,23.77,3.0,93.6,B
2025-12-15 23:39:15,72.7,GSM120,2.327,5.25,25.33,3.0,92.7,C
2025-12-16 00:21:15,72.7,GSM120,2.361,5.55,24.48,3.0,94.7,B
2025-12-16 00:49:00,72.7,GSM80,1.971,5.36,29.17,3.0,93.3,B
2025-12-16 00:53:00,72.7,GSM80,1.969,5.57,24.09,3.0,95.9,B
2025-12-16 01:28:45,72.7,GSM80,2.082,5.28,21.29,3.0,95.7,C
2025-12-16 01:30:45,72.7,GSM80,2.144,5.47,23.98,3.0,95.1,C
2025-12-16 01:53:15,72.8,GSM80,1.918,5.74,22.68,3.0,93.6,B
2025-12-16 02:03:45,72.8,GSM80,2.346,4.9,24.07,3.0,94.3,C
2025-12-16 03:34:30,72.8,GSM80,2.268,5.14,28.54,3.0,98.1,C
2025-12-16 04:16:15,72.8,GSM100,2.354,5.81,27.05,3.0,97.9,B
2025-12-16 04:25:00,72.9,GSM100,1.027,5.47,24.77,3.0,95.6,B
2025-12-16 05:06:30,72.9,GSM100,2.577,5.31,24.67,3.0,96.1,C
2025-12-16 05:10:30,72.9,GSM100,2.297,5.26,25.29,3.0,97.4,C
2025-12-16 05:18:45,72.9,GSM100,1.767,5.36,24.65,3.0,96.3,B
2025-12-16 05:36:45,72.9,GSM100,2.547,5.09,21.09,3.0,93.1,C
2025-12-16 05:51:45,72.9,GSM100,2.083,5.59,24.25,3.0,95.4,B
2025-12-16 06:11:45,72.9,GSM100,1.858,5.48,24.61,3.0,97.7,B
2025-12-16 07:53:00,73.0,GSM120,2.408,5.71,23.53,3.0,96.3,B
2025-12-16 07:59:00,73.0,GSM120,2.475,4.55,25.18,3.0,92.7,C
2025-12-16 08:52:30,73.0,GSM120,2.416,5.45,30.36,3.0,96.4,C
2025-12-16 10:39:15,73.1,GSM80,2.161,5.1,24.65,3.0,92.7,C
2025-12-16 11:16:45,73.1,GSM80,2.483,5.64,24.65,3.0,92.6,B
2025-12-16 12:00:30,73.2,GSM80,2.112,5.91,27.14,3.0,96.0,B
2025-12-16 12:15:45,73.2,GSM80,1.875,5.7,21.93,3.0,94.5,B
2025-12-16 12:35:15,73.2,GSM80,1.864,4.75,23.55,3.0,93.9,B
2025-12-16 13:25:15,73.2,GSM80,1.815,5.45,24.6,3.0,94.0,B
2025-12-16 14:17:45,73.2,GSM80,2.004,4.58,24.46,3.0,96.6,C
2025-12-16 16:17:00,73.3,GSM100,2.141,5.44,25.99,3.0,97.1,C
2025-12-16 16:19:00,73.3,GSM100,2.081,5.56,24.76,3.0,96.7,B
2025-12-16 16:33:00,73.3,GSM100,2.332,5.44,23.98,3.0,94.7,C
2025-12-16 17:10:15,73.4,GSM100,2.252,5.72,26.12,3.0,94.1,B
2025-12-16 17:26:45,73.4,GSM100,2.686,5.36,23.58,3.0,92.7,C
2025-12-16 18:38:00,73.4,GSM100,2.565,5.19,25.21,3.0,96.9,C
2025-12-16 18:49:00,73.4,GSM100,2.144,5.18,29.1,3.0,95.3,C
2025-12-16 18:59:15,73.4,GSM100,2.459,5.42,23.94,3.0,94.8,C
2025-12-16 19:17:15,73.4,GSM100,3.301,5.03,24.0,3.0,97.6,C
2025-12-16 19:37:30,73.5,GSM100,2.421,5.81,24.33,3.0,93.3,B
2025-12-16 19:51:45,73.5,GSM100,2.354,5.29,24.83,3.0,96.1,C
2025-12-16 22:08:15,73.6,GSM120,2.526,5.24,24.27,3.0,92.8,C
2025-12-16 22:37:15,73.6,GSM120,2.222,5.7,22.92,3.0,95.5,B
2025-12-17 01:10:45,73.7,GSM80,2.147,5.21,28.54,3.0,94.2,C
2025-12-17 03:59:15,73.8,GSM80,2.227,5.54,24.96,3.0,95.2,B
2025-12-17 04:14:45,73.8,GSM100,2.428,5.34,25.14,3.0,94.5,C
2025-12-17 05:04:15,73.8,GSM100,2.353,5.4,26.12,3.0,93.7,C
2025-12-17 06:24:30,73.9,GSM100,2.355,4.71,25.21,3.0,95.1,C
2025-12-17 06:57:00,73.9,GSM100,2.371,5.32,27.86,3.0,96.0,C
2025-12-17 07:19:45,73.9,GSM100,2.239,5.2,22.0,3.0,90.8,C
2025-12-17 07:36:15,73.9,GSM120,2.573,5.44,27.25,3.0,91.2,C
2025-12-17 07:47:15,73.9,GSM120,2.529,5.31,27.87,3.0,93.6,C
2025-12-17 07:59:15,73.9,GSM120,2.832,5.69,24.65,3.0,96.8,B
2025-12-17 09:51:30,74.0,GSM120,2.587,4.86,24.89,3.0,92.9,C
2025-12-17 09:57:45,74.0,GSM120,2.273,5.28,26.01,3.0,90.7,C
2025-12-17 11:23:00,74.1,GSM120,2.492,5.22,23.79,3.0,94.1,C
2025-12-17 12:09:15,74.1,GSM80,2.336,5.24,28.24,3.0,93.8,C
2025-12-17 12:26:30,74.1,GSM80,2.268,5.42,25.19,3.0,90.9,C
2025-12-17 12:34:00,74.1,GSM80,2.071,5.13,25.49,3.0,94.3,C
2025-12-17 13:26:00,74.2,GSM80,2.142,5.08,24.3,3.0,92.5,C
2025-12-17 13:30:00,74.2,GSM80,2.256,5.44,27.68,3.0,94.7,C
2025-12-17 13:56:00,74.2,GSM80,2.204,5.47,24.46,3.0,95.3,C
2025-12-17 14:30:30,74.2,GSM80,2.119,5.5,25.97,3.0,90.7,B
2025-12-17 15:34:00,74.2,GSM80,2.086,5.2,27.19,3.0,95.7,C
2025-12-17 17:41:45,74.3,GSM100,2.063,5.44,30.06,3.0,97.5,C
2025-12-17 17:57:00,74.3,GSM100,2.102,5.39,27.22,3.0,95.9,C
2025-12-17 18:43:00,74.4,GSM100,3.04,5.81,26.77,3.0,97.0,B
2025-12-17 19:52:30,74.4,GSM120,3.026,4.97,26.11,3.0,92.5,C
2025-12-17 20:00:30,74.4,GSM120,2.878,5.32,26.34,3.0,95.6,C
2025-12-17 20:18:30,74.4,GSM120,2.432,5.4,30.31,3.0,95.7,C
2025-12-17 20:30:45,74.4,GSM120,2.76,5.26,23.21,3.0,95.9,C
2025-12-17 20:45:15,74.4,GSM120,2.539,5.35,24.63,3.0,93.1,C
2025-12-17 20:57:15,74.4,GSM120,2.485,5.18,25.87,3.0,96.3,C
2025-12-17 20:59:15,74.5,GSM120,2.729,5.4,27.49,3.0,95.1,C
2025-12-17 21:31:15,74.5,GSM120,2.826,4.92,26.14,3.0,93.5,C
2025-12-17 22:10:00,74.5,GSM120,2.541,5.14,24.85,3.0,95.6,C
2025-12-17 22:28:45,74.5,GSM120,2.516,5.41,23.81,3.0,93.2,C
2025-12-17 22:54:15,74.5,GSM120,2.765,5.22,28.8,3.0,95.0,C
2025-12-17 23:33:30,74.5,GSM120,2.24,5.55,28.28,3.0,94.3,B
2025-12-17 23:37:30,74.6,GSM120,2.28,5.19,24.23,3.0,96.1,C
2025-12-18 00:18:45,74.6,GSM80,1.575,5.5,26.77,3.0,96.8,B
2025-12-18 00:58:30,74.6,GSM80,2.431,5.63,23.46,3.0,97.3,B
2025-12-18 03:32:15,74.7,GSM80,0.987,5.42,23.15,3.0,94.8,B
2025-12-18 04:24:45,74.7,GSM80,2.686,5.1,26.82,3.0,92.7,C
2025-12-18 07:26:00,74.9,GSM100,2.254,5.0,24.53,3.0,98.2,C
2025-12-18 09:45:00,75.0,GSM100,2.312,5.45,21.72,3.0,95.1,C
2025-12-18 10:29:15,75.0,GSM120,2.819,5.27,29.35,3.0,94.1,C
2025-12-18 11:00:30,75.0,GSM120,3.007,5.28,23.98,3.0,93.7,C
2025-12-18 12:22:00,75.1,GSM120,2.624,4.64,25.52,3.0,93.7,C
2025-12-18 12:33:00,75.1,GSM120,2.333,4.59,25.48,3.0,96.1,C
2025-12-18 13:20:00,75.1,GSM120,2.722,5.36,25.93,3.0,94.2,C
2025-12-18 13:55:15,75.1,GSM120,3.085,5.32,26.93,3.0,97.1,C
2025-12-18 14:19:45,75.1,GSM120,2.481,5.37,25.23,3.0,90.8,C
2025-12-18 16:30:00,75.2,GSM80,1.624,5.2,25.63,3.0,91.9,B
2025-12-18 17:13:15,75.2,GSM80,2.35,5.35,22.45,3.0,92.7,C
2025-12-18 17:57:15,75.3,GSM80,2.305,5.19,26.07,3.0,93.5,C
2025-12-18 19:43:15,75.3,GSM100,2.578,4.39,22.1,3.0,91.9,C
2025-12-18 20:03:15,75.4,GSM100,2.312,5.5,27.31,3.0,93.1,B
2025-12-18 22:54:15,75.5,GSM120,2.656,4.93,25.89,3.0,94.1,C
2025-12-19 01:04:45,75.6,GSM120,2.231,5.24,24.49,3.0,93.0,C
2025-12-19 01:42:30,75.6,GSM120,2.572,4.72,24.9,3.0,96.2,C
2025-12-19 02:10:30,75.6,GSM120,2.422,5.33,26.97,3.0,91.8,C
2025-12-19 02:49:15,75.6,GSM120,1.985,5.34,24.88,3.0,93.4,B
2025-12-19 03:07:15,75.6,GSM80,2.143,5.49,26.43,3.0,91.9,C
2025-12-19 03:35:15,75.7,GSM80,2.479,5.0,22.49,3.0,98.5,C
2025-12-19 05:12:15,75.7,GSM80,2.14,4.94,25.56,3.0,93.8,C
2025-12-19 06:49:45,75.8,GSM80,2.185,5.17,25.65,3.0,93.6,C
2025-12-19 08:37:15,75.9,GSM100,2.795,5.34,23.44,3.0,96.0,C
2025-12-19 08:51:45,75.9,GSM100,2.667,5.27,28.06,3.0,96.0,C
2025-12-19 11:23:45,76.0,GSM120,2.809,5.34,26.43,3.0,96.6,C
2025-12-19 11:50:00,76.0,GSM120,2.618,5.05,22.95,3.0,89.4,C
2025-12-19 12:01:15,76.0,GSM120,2.595,5.75,25.01,3.0,96.9,B
2025-12-19 13:08:45,76.0,GSM80,3.185,5.65,24.77,3.0,95.1,B
2025-12-19 13:15:15,76.0,GSM80,1.873,5.55,24.94,3.0,94.2,B
2025-12-19 13:17:15,76.0,GSM80,3.024,5.29,24.12,3.0,94.2,C
2025-12-19 13:43:15,76.1,GSM80,2.292,5.29,28.03,3.0,94.6,C
2025-12-19 13:49:45,76.1,GSM80,2.377,5.27,29.22,3.0,93.2,C
2025-12-19 14:01:15,76.1,GSM80,2.196,5.36,27.47,3.0,93.8,C
2025-12-19 16:08:00,76.1,GSM100,2.4,5.02,25.99,3.0,92.2,C
2025-12-19 17:46:00,76.2,GSM100,2.437,5.17,28.55,3.0,94.5,C
2025-12-19 19:25:45,76.3,GSM100,2.403,5.08,22.92,3.0,96.5,C
2025-12-19 20:31:30,76.3,GSM120,2.222,5.62,25.19,3.0,96.6,B
2025-12-19 20:49:30,76.3,GSM120,2.591,5.15,26.23,3.0,91.9,C
2025-12-19 20:55:15,76.3,GSM120,2.451,5.23,28.09,3.0,93.4,C
2025-12-19 21:02:15,76.3,GSM120,2.664,5.16,23.65,3.0,92.4,C
2025-12-19 21:06:15,76.3,GSM120,2.489,5.35,23.61,3.0,93.2,C
2025-12-19 23:27:45,76.4,GSM120,2.466,5.98,25.55,3.0,93.6,B
2025-12-19 23:31:45,76.4,GSM120,2.881,5.14,27.39,3.0,93.8,C
2025-12-19 23:49:45,76.5,GSM120,2.729,5.07,26.61,3.0,94.1,C
2025-12-20 02:18:45,76.5,GSM80,2.408,5.27,25.18,3.0,94.1,C
2025-12-20 03:02:45,76.6,GSM80,2.112,5.76,28.96,3.0,94.9,B
2025-12-20 04:06:45,76.6,GSM100,2.466,5.15,25.44,3.0,92.6,C
2025-12-20 04:43:30,76.6,GSM100,2.765,4.78,24.36,3.0,95.0,C
2025-12-20 05:14:30,76.7,GSM100,2.521,5.03,24.61,3.0,97.1,C
2025-12-20 05:29:00,76.7,GSM100,2.52,5.36,25.38,3.0,96.0,C
2025-12-20 07:31:00,76.8,GSM100,2.764,4.61,27.3,3.0,90.9,C
2025-12-20 08:54:45,76.8,GSM120,2.583,5.25,24.61,3.0,90.6,C
2025-12-20 08:56:30,76.8,GSM120,3.268,6.21,24.4,3.0,97.8,B
2025-12-20 09:46:45,76.8,GSM120,2.732,5.15,27.44,3.0,91.2,C
2025-12-20 10:24:00,76.9,GSM120,2.946,5.23,22.89,3.0,96.1,C
2025-12-20 10:46:45,76.9,GSM120,2.542,5.09,24.62,3.0,92.9,C
2025-12-20 10:54:45,76.9,GSM120,3.211,4.7,27.07,3.0,96.1,C
2025-12-20 11:06:30,76.9,GSM80,2.231,5.03,27.02,3.0,93.4,C
2025-12-20 11:34:45,76.9,GSM80,2.32,5.17,21.34,3.0,93.1,C
2025-12-20 12:00:30,76.9,GSM80,2.468,5.57,25.81,3.0,93.2,B
2025-12-20 12:10:45,76.9,GSM80,2.294,5.57,26.04,3.0,92.4,B
2025-12-20 12:35:00,77.0,GSM80,2.095,5.0,25.66,3.0,91.4,C
2025-12-20 12:58:15,77.0,GSM80,2.585,4.97,28.42,3.0,94.6,C
2025-12-20 13:02:15,77.0,GSM80,1.961,5.02,24.25,3.0,94.0,B
2025-12-20 13:12:15,77.0,GSM80,2.639,5.25,25.27,3.0,95.0,C
2025-12-20 13:37:15,77.0,GSM80,2.549,5.72,27.78,3.0,92.2,B
2025-12-20 14:09:45,77.0,GSM80,2.48,5.47,23.53,3.0,94.7,C
2025-12-20 15:33:30,77.1,GSM80,1.898,5.14,25.34,3.0,95.9,B
2025-12-20 15:43:45,77.1,GSM80,2.102,4.89,25.29,3.0,93.2,C
2025-12-20 16:27:45,77.1,GSM100,2.421,4.56,22.52,3.0,95.2,C
2025-12-20 16:59:45,77.1,GSM100,2.454,5.46,25.54,3.0,95.5,C
2025-12-20 17:26:45,77.2,GSM100,2.49,5.73,25.3,3.0,94.7,B
2025-12-20 18:20:15,77.2,GSM100,2.436,5.37,26.0,3.0,96.3,C
2025-12-20 18:26:45,77.2,GSM100,2.437,5.1,22.63,3.0,95.2,C
2025-12-20 18:28:45,77.2,GSM100,1.941,5.09,29.61,3.0,91.4,B
2025-12-20 18:40:45,77.2,GSM100,3.124,4.99,25.38,3.0,93.7,C
2025-12-20 20:26:15,77.3,GSM100,3.117,4.67,24.44,3.0,92.8,C
2025-12-20 20:49:30,77.3,GSM100,1.87,5.2,27.46,3.0,92.6,B
2025-12-20 21:03:45,77.3,GSM120,2.7,5.28,22.73,3.0,92.0,C
2025-12-20 21:34:15,77.3,GSM120,2.397,5.23,22.55,3.0,94.3,C
2025-12-20 21:42:15,77.3,GSM120,2.689,5.39,27.35,3.0,96.5,C
2025-12-20 23:28:30,77.4,GSM120,1.979,5.4,24.94,3.0,91.4,B
2025-12-20 23:31:30,77.4,GSM120,2.356,5.24,26.64,3.0,95.2,C
2025-12-21 00:10:15,77.4,GSM120,2.45,4.8,24.04,3.0,94.0,C
2025-12-21 00:24:30,77.4,GSM120,2.461,5.23,26.96,3.0,94.3,C
2025-12-21 01:27:15,77.5,GSM120,2.53,4.95,23.32,3.0,90.4,C
2025-12-21 05:35:45,77.6,GSM100,2.391,5.03,21.07,3.0,94.7,C
2025-12-21 07:10:00,77.7,GSM100,2.507,4.79,22.99,3.0,96.5,C
2025-12-21 08:09:45,77.7,GSM100,2.756,5.16,24.01,3.0,93.6,C
2025-12-21 08:54:45,77.8,GSM120,1.873,4.83,25.71,3.0,91.9,B
2025-12-21 11:25:00,77.9,GSM120,2.438,5.18,28.5,3.0,95.0,C
2025-12-21 12:03:45,77.9,GSM80,2.266,4.3,25.52,3.0,94.8,C
2025-12-21 13:18:00,77.9,GSM80,2.43,4.78,27.51,3.0,94.4,C
2025-12-21 13:20:15,77.9,GSM80,2.574,5.81,28.26,3.0,94.8,B
2025-12-21 14:15:15,78.0,GSM100,2.628,5.03,24.22,3.0,91.5,C
2025-12-21 14:21:15,78.0,GSM100,2.537,5.13,20.86,3.0,94.0,C
2025-12-21 14:40:45,78.0,GSM100,2.358,5.06,23.71,3.0,92.2,C
2025-12-21 14:54:45,78.0,GSM100,2.955,5.28,24.84,3.0,94.5,C
2025-12-21 16:06:15,78.0,GSM100,2.563,4.86,24.96,3.0,96.3,C
2025-12-21 16:11:45,78.1,GSM100,2.456,3.81,28.89,3.0,96.0,C
2025-12-21 16:22:00,78.1,GSM100,2.509,4.98,23.77,3.0,95.8,C
2025-12-21 16:24:00,78.1,GSM100,3.731,4.96,26.97,3.0,91.2,C
2025-12-21 17:46:30,78.1,GSM100,2.585,4.96,26.23,3.0,93.5,C
2025-12-21 18:05:45,78.1,GSM100,2.703,5.13,23.83,3.0,95.0,C
2025-12-21 19:13:15,78.2,GSM120,2.771,4.64,27.16,3.0,95.9,C
2025-12-21 21:31:45,78.3,GSM120,2.983,4.9,25.14,3.0,92.8,C
2025-12-21 21:50:45,78.3,GSM120,2.84,5.07,26.07,3.0,92.2,C
2025-12-21 22:06:30,78.3,GSM120,2.898,4.95,26.37,3.0,96.7,C
2025-12-21 22:15:30,78.3,GSM120,2.544,5.07,25.37,3.0,94.8,C
2025-12-21 23:33:15,78.3,GSM80,2.501,5.1,31.01,3.0,93.3,C
2025-12-22 00:47:00,78.4,GSM80,2.199,4.97,27.36,3.0,95.7,C
2025-12-22 01:03:00,78.4,GSM80,2.6,4.97,23.22,3.0,92.3,C
2025-12-22 01:54:45,78.4,GSM80,2.414,5.19,24.58,3.0,96.2,C
2025-12-22 02:11:30,78.5,GSM80,2.529,4.85,27.87,3.0,90.8,C
2025-12-22 02:59:30,78.5,GSM80,2.59,5.5,26.55,3.0,95.9,B
2025-12-22 03:33:00,78.5,GSM80,3.071,5.48,24.78,3.0,94.0,C
2025-12-22 04:31:00,78.5,GSM100,2.243,5.2,25.22,3.0,94.1,C
2025-12-22 05:21:45,78.6,GSM100,1.983,4.99,22.2,3.0,95.2,B
2025-12-22 06:01:15,78.6,GSM100,2.663,4.85,29.15,3.0,96.7,C
2025-12-22 06:43:30,78.6,GSM100,1.583,5.28,30.02,3.0,96.8,B
2025-12-22 07:31:45,78.7,GSM100,2.497,5.03,28.39,3.0,93.9,C
2025-12-22 07:52:45,78.7,GSM100,1.812,4.78,23.73,3.0,92.9,B
2025-12-22 08:46:30,78.7,GSM100,2.091,5.33,30.87,3.0,97.3,C
2025-12-22 09:09:15,78.7,GSM100,2.442,5.12,25.26,3.0,93.8,C
2025-12-22 09:23:15,78.7,GSM100,2.348,5.36,28.52,3.0,93.0,C
2025-12-22 11:06:30,78.8,GSM120,2.668,5.14,24.08,3.0,92.9,C
2025-12-22 12:05:00,78.9,GSM120,2.719,4.72,24.45,3.0,90.2,C
2025-12-22 12:25:15,78.9,GSM120,3.129,5.03,26.25,3.0,95.8,C
2025-12-22 12:38:45,78.9,GSM120,2.962,5.03,23.69,3.0,94.1,C
2025-12-22 13:00:30,78.9,GSM120,2.681,5.39,23.93,3.0,94.3,C
