ts_dcs,day,shift,clinker_source,mill_feed_tph,mill_power_kW,mill_vibration_mm_s,separator_speed_rpm,reject_rate_pct,feed_moisture_pct,mill_outlet_temp_C,main_bearing_temp_C,mill_sound_dB,separator_current_A,gypsum_dosage_pct,baghouse_dp_kPa,ts_lab,blaine_fineness_cm2g,residue_45um_pct,strength_3d_MPa,strength_28d_MPa,cement_temperature_C,defect_grade
2025-11-16 16:07:10,46.8,2,A,133.6,3058.0,5.442,1076.8,28.73,1.52,99.8,54.7,57.2,200.6,5.1,1.133,2025-11-16 16:07:10,3558.0,10.69,15.55,39.52,106.5,B
2025-11-16 16:33:00,46.8,3,A,137.7,3033.5,3.356,1060.6,30.14,1.78,99.5,59.9,53.7,195.1,3.8,2.134,2025-11-16 16:33:00,3443.0,10.88,16.22,39.07,104.3,B
2025-11-16 18:02:10,46.8,2,A,133.0,3031.5,4.204,1095.1,25.62,1.89,98.1,57.6,49.3,203.7,5.59,1.493,2025-11-16 18:02:10,3534.0,10.39,16.7,38.65,103.5,A
2025-11-16 18:10:00,46.8,2,A,132.3,3102.5,4.517,1074.2,28.35,2.25,98.2,57.6,55.2,196.8,6.28,2.121,2025-11-16 18:10:00,3543.0,10.59,16.26,39.58,103.1,B
2025-11-17 01:20:50,47.1,1,A,140.1,3046.9,4.777,1069.2,26.62,1.51,96.5,56.8,60.2,207.5,5.19,2.005,2025-11-17 01:20:50,3493.0,11.11,15.61,38.19,101.7,B
2025-11-17 03:17:50,47.2,1,A,140.5,3045.2,4.062,1093.3,27.56,1.7,100.3,57.8,54.6,203.1,5.64,1.86,2025-11-17 03:17:50,3534.0,10.42,16.38,38.48,101.9,A
2025-11-17 04:16:40,47.3,2,A,141.4,3068.6,4.015,1101.4,28.35,1.87,99.6,58.6,56.2,205.7,5.71,1.787,2025-11-17 04:16:40,3522.0,10.26,16.0,38.73,106.3,A
2025-11-17 06:42:10,47.4,2,A,137.3,3040.2,3.596,1082.5,28.04,1.67,99.9,58.7,62.9,199.4,4.71,1.932,2025-11-17 06:42:10,3482.0,10.56,15.82,38.28,104.8,B
2025-11-17 06:51:40,47.4,1,A,142.4,3054.8,4.099,1103.6,27.85,1.78,101.5,59.2,54.0,204.2,5.12,1.536,2025-11-17 06:51:40,3504.0,10.38,15.98,38.82,107.5,A
2025-11-17 09:24:30,47.5,2,A,144.6,3031.9,4.058,1089.7,28.34,1.91,103.2,57.5,54.1,205.8,3.79,1.219,2025-11-17 09:24:30,3488.0,10.56,16.12,40.8,112.8,B
2025-11-17 10:00:30,47.5,2,A,140.5,2981.3,4.482,1050.0,27.51,1.76,95.7,56.3,61.3,200.1,3.51,1.897,2025-11-17 10:00:30,3552.0,10.94,15.82,39.59,102.0,A
2025-11-17 10:02:30,47.5,3,A,145.0,3098.2,3.472,1074.7,28.12,1.84,101.1,57.2,53.5,210.6,4.28,1.725,2025-11-17 10:02:30,3526.0,10.4,16.23,39.87,106.4,A
2025-11-17 14:44:30,47.7,2,A,139.3,3030.3,4.063,1076.3,28.25,1.47,102.6,59.6,53.6,204.6,4.5,1.243,2025-11-17 14:44:30,3320.0,11.26,16.21,38.51,109.1,B
2025-11-17 16:29:00,47.8,1,A,136.9,3077.6,3.733,1076.8,27.79,1.58,98.4,57.6,56.9,203.4,4.83,1.307,2025-11-17 16:29:00,3543.0,11.31,16.32,38.17,101.1,A
2025-11-17 16:37:00,47.8,3,A,136.8,3041.2,3.829,1075.5,25.22,2.09,101.4,58.9,55.9,207.5,5.08,1.882,2025-11-17 16:37:00,3583.0,10.09,16.11,38.75,108.1,A
2025-11-17 17:21:40,47.8,2,A,136.6,3082.9,3.499,1076.6,28.28,1.62,101.9,58.2,54.6,204.4,4.63,1.31,2025-11-17 17:21:40,3492.0,11.26,16.08,38.41,106.7,B
2025-11-17 17:55:10,47.8,3,A,138.2,3057.1,3.373,1066.7,26.82,1.92,100.7,57.5,47.4,202.0,4.61,1.804,2025-11-17 17:55:10,3477.0,11.05,15.99,38.85,107.1,B
2025-11-17 19:00:00,47.9,2,A,140.7,3045.7,3.782,1094.4,26.92,1.66,101.4,60.5,48.6,205.0,5.59,1.731,2025-11-17 19:00:00,3820.0,11.36,16.1,38.91,112.0,A
2025-11-18 06:21:00,48.3,3,A,135.8,3057.1,5.076,1080.9,29.03,1.37,103.3,60.3,58.0,202.7,4.22,1.363,2025-11-18 06:21:00,3466.0,10.73,15.91,38.48,113.1,B
2025-11-18 14:32:40,48.7,1,A,138.0,3085.4,4.386,1078.7,28.1,1.56,102.2,62.4,56.5,202.8,4.03,1.471,2025-11-18 14:32:40,3509.0,10.34,16.03,38.15,107.3,A
2025-11-18 17:13:20,48.8,1,A,140.4,3073.0,4.412,1088.4,29.07,1.44,101.6,60.9,43.7,201.5,4.41,1.581,2025-11-18 17:13:20,3499.0,11.12,15.81,37.65,109.3,B
2025-11-18 18:46:00,48.8,1,A,147.5,3047.5,3.466,1089.3,28.67,2.13,99.5,59.6,57.4,199.6,5.2,1.498,2025-11-18 18:46:00,3470.0,11.5,15.78,37.22,104.0,B
2025-11-18 20:47:30,48.9,3,A,143.0,3020.8,4.323,1081.1,28.71,1.44,103.2,62.6,56.0,202.3,4.55,1.574,2025-11-18 20:47:30,3510.0,10.15,15.87,38.92,111.0,A
2025-11-19 00:57:50,49.1,2,A,136.4,2998.8,4.428,1080.0,27.16,1.19,94.7,59.5,56.2,201.1,5.1,1.409,2025-11-19 00:57:50,3480.0,11.41,16.03,38.49,105.6,B
2025-11-19 01:57:30,49.1,3,A,134.7,3029.6,4.269,1093.3,26.27,1.17,103.2,60.6,58.7,208.7,5.28,1.57,2025-11-19 01:57:30,3485.0,11.39,16.03,37.28,115.3,B
2025-11-19 02:28:20,49.1,3,A,139.6,3199.4,5.305,1087.4,28.19,1.34,106.5,59.0,63.0,197.4,3.52,1.17,2025-11-19 02:28:20,3536.0,11.3,15.51,39.05,111.1,B
2025-11-19 05:07:20,49.3,2,A,141.6,3007.4,4.657,1068.2,26.44,1.09,106.3,66.1,61.1,210.6,4.16,1.518,2025-11-19 05:07:20,3468.0,11.26,15.82,37.71,113.2,B
2025-11-19 06:53:00,49.3,2,A,149.5,3047.3,4.935,1096.7,31.72,1.13,108.3,61.4,49.0,208.6,3.76,2.151,2025-11-19 06:53:00,3609.0,11.48,15.79,38.87,119.9,B
2025-11-19 10:06:10,49.5,2,A,142.2,2975.4,5.021,1089.8,28.32,0.86,99.6,62.2,49.9,194.9,3.54,1.482,2025-11-19 10:06:10,3511.0,12.11,15.89,38.26,104.9,B
2025-11-19 12:19:50,49.5,1,A,134.1,3016.4,4.803,1094.0,29.06,0.82,104.7,61.6,46.4,208.3,3.56,1.124,2025-11-19 12:19:50,3427.0,11.57,15.52,38.64,110.0,B
2025-11-19 13:02:00,49.6,3,A,143.1,3045.3,3.985,1074.8,27.49,0.82,104.8,59.3,66.3,201.0,3.6,1.654,2025-11-19 13:02:00,3491.0,11.27,16.35,37.96,112.5,B
2025-11-19 16:04:50,49.7,2,A,136.7,3001.2,3.297,1101.5,25.48,1.06,104.4,61.9,56.2,200.5,3.69,1.326,2025-11-19 16:04:50,3472.0,11.26,15.24,38.77,112.5,B
2025-11-19 17:22:40,49.8,3,A,148.9,3026.6,4.878,1093.9,30.3,1.21,104.6,63.1,50.3,209.4,4.43,1.467,2025-11-19 17:22:40,3540.0,10.98,15.4,38.43,110.5,B
2025-11-19 19:38:10,49.8,3,A,136.7,3158.9,4.371,1102.1,24.26,0.9,105.6,61.8,44.3,204.4,4.34,1.374,2025-11-19 19:38:10,3469.0,10.31,15.48,38.29,112.1,B
2025-11-19 20:50:40,49.9,2,A,142.5,3009.7,4.449,1103.1,28.03,0.77,104.4,62.7,54.4,206.9,3.67,1.577,2025-11-19 20:50:40,3498.0,10.99,16.19,38.93,109.7,B
2025-11-19 21:09:10,49.9,2,A,138.5,3097.1,3.782,1082.2,28.38,0.8,105.6,63.8,55.6,207.3,4.95,1.08,2025-11-19 21:09:10,3639.0,10.6,15.23,37.87,113.1,A
2025-11-20 00:45:10,50.1,3,A,141.1,3091.0,4.116,1085.8,26.51,0.79,103.2,64.8,52.5,207.9,3.63,1.312,2025-11-20 00:45:10,3463.0,10.51,15.94,39.34,109.3,B
2025-11-20 04:00:50,50.2,2,A,140.3,2998.1,4.647,1084.1,27.09,0.92,102.5,56.0,47.6,205.0,5.1,1.844,2025-11-20 04:00:50,3503.0,11.56,15.89,38.67,109.9,B
2025-11-20 06:30:50,50.3,1,A,139.8,3017.2,3.826,1101.8,28.55,0.86,108.6,64.8,54.8,211.6,3.73,1.313,2025-11-20 06:30:50,3501.0,11.53,15.44,39.13,115.1,A
2025-11-20 23:00:20,51.0,2,A,137.2,2929.8,4.689,1110.5,29.86,0.57,105.9,61.1,43.2,198.2,4.65,1.276,2025-11-20 23:00:20,3438.0,11.77,15.5,37.74,113.0,B
2025-11-21 03:22:10,51.1,1,A,136.1,3027.9,2.818,1087.9,28.87,0.59,105.2,53.9,55.3,199.6,4.99,1.041,2025-11-21 03:22:10,3516.0,12.32,15.8,37.83,109.1,B
2025-11-21 04:45:20,51.2,2,A,138.7,2998.0,5.357,1111.7,28.61,0.42,104.2,57.4,41.2,204.7,4.99,1.714,2025-11-21 04:45:20,3479.0,11.11,16.24,39.19,114.4,B
2025-11-21 07:13:40,51.3,3,A,133.6,2974.1,3.452,1095.6,26.36,0.4,105.2,61.6,51.7,201.4,5.48,0.87,2025-11-21 07:13:40,3613.0,11.22,15.13,39.4,114.0,A
2025-11-21 08:28:10,51.3,3,A,138.3,2915.8,4.491,1072.0,33.61,0.46,107.4,63.7,59.9,206.8,4.79,1.612,2025-11-21 08:28:10,3373.0,10.89,15.53,38.44,112.1,B
2025-11-21 10:12:20,51.4,2,A,146.3,3040.1,4.242,1104.6,27.63,0.4,107.7,61.6,58.8,208.8,5.35,1.491,2025-11-21 10:12:20,3481.0,11.23,16.12,37.91,114.1,B
2025-11-21 10:26:10,51.4,2,A,146.0,3001.6,3.466,1092.5,24.92,0.4,108.3,61.7,47.6,202.2,4.82,1.351,2025-11-21 10:26:10,3426.0,10.83,15.86,38.08,112.6,B
2025-11-21 12:11:00,51.5,1,A,141.3,2999.4,4.6,1093.2,28.15,0.79,101.9,67.4,49.5,201.5,4.63,0.928,2025-11-21 12:11:00,3417.0,11.88,15.63,37.71,104.9,B
2025-11-21 13:54:00,51.6,2,A,137.3,2992.9,4.626,1099.1,27.63,0.44,102.2,59.0,50.4,197.0,4.28,1.56,2025-11-21 13:54:00,3444.0,10.28,15.36,38.06,107.1,B
2025-11-21 14:13:30,51.6,1,A,139.6,2990.0,4.855,1101.9,31.81,0.5,104.8,61.6,49.4,202.9,5.85,1.24,2025-11-21 14:13:30,3471.0,11.38,15.37,37.21,113.1,B
2025-11-21 14:23:30,51.6,2,A,139.6,2982.3,4.351,1087.5,28.32,0.4,103.2,59.4,56.3,203.6,1.87,1.604,2025-11-21 14:23:30,3482.0,11.33,15.54,38.67,111.1,B
2025-11-21 18:50:20,51.8,2,A,144.6,2981.5,4.449,1104.7,28.49,0.4,103.5,62.4,54.1,201.5,6.07,1.533,2025-11-21 18:50:20,3492.0,11.4,16.03,36.33,111.6,B
2025-11-21 19:25:10,51.8,1,A,131.0,3003.5,5.01,1105.5,27.49,0.4,103.4,62.3,43.0,194.4,4.06,1.28,2025-11-21 19:25:10,3453.0,11.04,15.46,38.41,108.8,B
2025-11-21 22:18:40,51.9,2,A,131.9,3027.4,5.283,1098.5,30.24,0.4,104.1,60.1,53.1,201.4,4.93,2.009,2025-11-21 22:18:40,3499.0,11.75,15.43,38.09,108.9,B
2025-11-22 01:37:30,52.1,1,A,134.9,2980.6,3.963,1105.9,28.16,0.4,95.2,62.3,54.2,213.4,3.61,1.312,2025-11-22 01:37:30,3482.0,9.99,15.45,38.52,99.0,B
2025-11-22 03:30:40,52.1,2,A,141.4,3000.5,4.481,1104.2,29.1,0.68,104.2,63.1,57.1,203.1,5.8,1.892,2025-11-22 03:30:40,3463.0,11.51,15.88,37.17,108.6,B
2025-11-22 04:51:20,52.2,1,A,146.5,3034.4,4.426,1094.4,26.45,0.4,101.5,58.9,50.5,201.6,3.97,1.213,2025-11-22 04:51:20,3496.0,11.49,15.65,37.19,104.6,B
2025-11-22 07:32:30,52.3,1,A,134.4,3031.7,4.15,1098.7,27.92,0.4,102.5,56.4,54.5,205.9,3.49,1.17,2025-11-22 07:32:30,3507.0,11.37,15.64,37.56,107.4,A
2025-11-22 10:04:30,52.4,1,A,155.0,2985.4,3.936,1099.6,28.99,0.49,101.8,59.5,53.7,204.0,4.31,1.251,2025-11-22 10:04:30,3440.0,11.58,15.89,38.95,104.6,B
2025-11-22 10:41:50,52.4,1,A,139.3,3006.4,4.962,1102.0,31.4,0.4,102.3,58.8,54.7,211.2,4.95,1.423,2025-11-22 10:41:50,3466.0,11.29,15.9,38.16,110.9,B
2025-11-22 11:51:50,52.5,1,A,146.9,3011.1,3.576,1122.2,29.18,0.4,101.3,59.6,54.9,208.1,4.1,1.351,2025-11-22 11:51:50,3506.0,12.63,16.31,37.53,107.7,B
2025-11-22 13:46:10,52.6,2,B,139.1,3104.8,5.046,1116.5,29.08,0.56,102.6,58.4,47.0,193.0,4.17,1.626,2025-11-22 13:46:10,3454.0,11.69,14.68,37.26,104.5,B
2025-11-22 16:01:40,52.6,3,B,134.6,3127.6,4.82,1110.0,26.88,0.55,102.3,58.9,56.4,214.1,4.61,2.074,2025-11-22 16:01:40,3427.0,12.44,14.92,37.72,104.4,C
2025-11-22 17:32:40,52.7,2,B,138.7,3087.3,4.81,1096.6,26.78,0.45,100.4,59.6,50.1,211.4,4.76,1.614,2025-11-22 17:32:40,3411.0,12.64,15.35,38.67,104.8,C
2025-11-22 20:23:00,52.8,1,B,140.7,3087.2,3.305,1113.4,28.48,0.42,100.7,60.3,51.9,205.5,3.24,1.471,2025-11-22 20:23:00,3456.0,13.35,14.76,37.48,107.7,B
2025-11-22 20:45:20,52.8,3,B,143.1,3051.0,4.508,1103.5,28.88,0.4,102.1,57.2,46.2,206.3,4.28,1.272,2025-11-22 20:45:20,3450.0,12.15,15.04,36.02,108.5,C
2025-11-23 03:59:50,53.1,1,B,136.1,3115.2,4.252,1091.4,30.35,0.46,99.7,59.2,44.5,213.5,4.69,1.766,2025-11-23 03:59:50,3458.0,12.92,14.98,36.58,105.7,B
2025-11-23 12:21:10,53.5,1,B,135.3,3088.5,4.714,1117.3,27.62,0.73,99.1,58.1,49.7,207.9,4.01,1.12,2025-11-23 12:21:10,3537.0,12.41,14.87,37.04,103.6,B
2025-11-23 19:24:30,53.8,2,B,137.1,3088.4,4.514,1113.2,27.08,0.6,102.3,56.0,56.4,212.6,6.33,1.214,2025-11-23 19:24:30,3301.0,13.19,15.22,36.82,106.6,C
2025-11-23 20:10:40,53.8,3,B,136.4,3086.7,4.484,1095.8,29.93,0.73,101.7,56.5,45.9,201.4,6.62,1.279,2025-11-23 20:10:40,3458.0,12.41,14.87,37.77,106.4,B
2025-11-24 01:25:00,54.0,2,B,133.1,3070.0,3.742,1113.0,26.38,0.4,98.6,56.4,49.5,211.9,3.36,1.58,2025-11-24 01:25:00,3394.0,12.12,14.74,36.22,102.6,B
2025-11-24 08:03:10,54.3,3,B,134.6,3015.7,4.354,1109.3,29.47,0.62,99.7,54.7,50.1,208.0,5.04,1.478,2025-11-24 08:03:10,3397.0,13.88,15.06,36.42,104.5,B
2025-11-24 08:34:20,54.3,1,B,140.1,3102.2,5.246,1102.7,29.71,0.92,98.4,57.1,46.6,212.1,4.16,1.14,2025-11-24 08:34:20,3339.0,12.38,15.34,36.76,101.5,C
2025-11-24 09:19:20,54.3,2,B,137.2,3040.8,3.88,1103.1,31.51,0.76,97.1,56.7,53.0,199.0,2.3,1.671,2025-11-24 09:19:20,3529.0,13.15,14.96,36.73,101.1,B
2025-11-24 10:05:50,54.4,1,B,140.5,3090.4,5.434,1121.0,29.56,0.75,97.6,58.1,52.3,218.4,5.08,1.637,2025-11-24 10:05:50,3357.0,13.44,15.12,37.72,105.0,C
2025-11-24 10:51:10,54.4,2,B,144.9,3050.8,4.54,1121.8,29.93,0.53,98.4,55.1,52.4,207.5,4.65,1.172,2025-11-24 10:51:10,3410.0,12.38,14.64,37.34,103.5,C
2025-11-24 13:42:40,54.5,2,B,137.1,3113.1,3.26,1130.9,31.36,0.86,92.8,55.5,44.0,205.0,4.04,1.404,2025-11-24 13:42:40,3411.0,13.99,14.93,36.44,97.4,B
2025-11-24 14:47:20,54.6,3,B,137.3,3054.9,5.141,1130.6,27.61,0.4,97.5,58.5,51.6,208.3,5.02,1.719,2025-11-24 14:47:20,3468.0,12.93,14.6,37.22,105.1,C
2025-11-24 22:37:00,54.9,3,B,139.9,3090.9,4.147,1116.2,29.25,0.6,99.0,57.3,56.5,208.9,3.96,1.387,2025-11-24 22:37:00,3428.0,13.05,14.82,37.08,104.9,B
2025-11-25 00:25:50,55.0,1,B,133.7,3075.4,4.202,1106.9,28.39,0.8,98.5,53.8,45.4,200.2,5.65,1.516,2025-11-25 00:25:50,3379.0,12.39,13.89,35.9,105.3,C
2025-11-25 00:46:30,55.0,3,B,136.1,2982.7,4.904,1103.2,30.76,2.87,90.1,56.8,52.0,203.9,3.48,0.776,2025-11-25 00:46:30,3388.0,12.82,14.88,35.75,100.1,C
2025-11-25 01:59:20,55.0,2,B,138.1,3074.1,4.189,1106.2,29.82,0.86,102.3,56.9,45.3,202.3,4.21,1.353,2025-11-25 01:59:20,3453.0,12.8,15.11,37.21,111.7,B
2025-11-25 04:51:40,55.1,2,B,137.1,3066.4,3.834,1149.8,31.79,0.83,101.6,57.6,47.7,214.8,5.02,1.899,2025-11-25 04:51:40,3443.0,12.48,14.98,35.81,107.0,C
2025-11-25 05:54:00,55.2,3,B,128.8,3037.2,3.631,1131.0,34.88,0.4,98.2,55.6,53.8,200.2,4.14,1.442,2025-11-25 05:54:00,3458.0,13.22,14.71,37.49,104.4,B
2025-11-25 05:56:00,55.2,2,B,134.3,3094.3,5.007,1118.1,29.7,0.64,98.9,56.3,46.5,199.1,4.82,1.084,2025-11-25 05:56:00,3406.0,12.97,15.46,36.83,108.4,C
2025-11-25 08:27:40,55.3,2,B,142.3,3032.0,4.414,1111.0,29.75,0.99,99.5,56.6,43.5,206.2,3.8,1.67,2025-11-25 08:27:40,3441.0,12.5,14.9,35.81,107.0,C
2025-11-25 11:18:00,55.4,1,B,131.4,3040.2,4.858,1109.3,29.55,1.05,99.7,57.6,46.7,206.7,5.35,1.11,2025-11-25 11:18:00,3299.0,13.66,14.19,38.46,102.5,C
2025-11-25 13:04:10,55.5,2,B,143.3,3044.2,5.896,1119.8,27.85,0.96,102.3,57.4,54.9,203.1,5.8,2.183,2025-11-25 13:04:10,3469.0,13.14,14.45,36.27,105.1,C
2025-11-25 14:16:20,55.5,1,B,139.5,3012.6,4.821,1122.5,28.56,0.41,98.5,59.7,51.0,201.3,4.23,1.262,2025-11-25 14:16:20,3411.0,12.66,14.93,36.28,107.3,C
2025-11-25 14:33:00,55.5,2,B,137.6,3094.2,5.828,1135.4,29.03,1.18,99.9,58.0,48.6,204.2,5.48,1.511,2025-11-25 14:33:00,3358.0,13.38,15.78,39.76,104.2,C
2025-11-25 14:39:00,55.5,2,B,134.3,3079.9,5.135,1121.4,30.29,1.0,98.9,56.4,53.7,214.3,4.38,1.708,2025-11-25 14:39:00,3414.0,13.04,14.24,37.67,105.1,C
2025-11-25 20:22:10,55.8,2,B,137.3,3048.1,5.337,1117.2,31.35,1.04,101.8,59.6,51.7,199.2,5.58,1.797,2025-11-25 20:22:10,3392.0,12.79,14.8,36.72,111.8,C
2025-11-25 21:40:00,55.8,3,B,142.0,3188.4,5.275,1125.7,28.41,3.02,101.0,59.3,49.1,205.7,2.7,1.346,2025-11-25 21:40:00,3448.0,12.95,14.94,36.91,104.5,C
2025-11-26 06:05:50,56.2,2,B,141.7,3077.3,4.691,1111.6,30.76,1.17,100.6,58.9,48.2,206.0,3.61,1.466,2025-11-26 06:05:50,3330.0,13.02,14.18,36.71,105.4,C
2025-11-26 08:15:30,56.3,2,B,139.6,3012.4,5.275,1122.5,26.64,1.35,104.9,58.4,49.9,210.7,4.98,1.485,2025-11-26 08:15:30,3405.0,12.72,14.57,37.08,111.7,C
2025-11-26 12:40:20,56.4,2,B,137.7,3003.8,4.38,1114.3,30.34,1.35,100.7,61.1,44.9,204.5,3.99,1.529,2025-11-26 12:40:20,3439.0,13.29,14.59,37.27,110.2,B
2025-11-26 13:16:30,56.5,3,B,132.5,3067.5,4.914,1125.4,29.73,1.17,104.3,59.9,49.3,202.0,3.65,2.032,2025-11-26 13:16:30,3435.0,13.02,14.78,36.89,112.6,C
2025-11-26 15:20:30,56.5,2,B,134.7,3085.1,3.638,1121.3,32.32,1.37,102.0,59.6,55.6,221.3,3.25,1.776,2025-11-26 15:20:30,3362.0,13.75,14.86,36.55,107.1,B
2025-11-26 17:28:20,56.6,3,B,135.8,3069.1,5.005,1124.2,30.72,1.48,104.5,60.7,46.3,212.8,3.97,1.396,2025-11-26 17:28:20,3413.0,12.73,14.21,36.12,109.6,C
2025-11-26 21:47:40,56.8,1,B,141.2,3031.3,5.161,1150.4,31.44,1.47,101.1,60.7,50.6,210.1,4.53,2.071,2025-11-26 21:47:40,3473.0,13.58,14.4,35.96,105.8,C
2025-11-27 00:21:10,56.9,3,B,141.3,2966.5,4.76,1123.7,30.2,1.22,102.6,59.7,47.5,200.6,5.65,1.394,2025-11-27 00:21:10,3573.0,13.12,15.92,37.5,107.9,B
2025-11-27 04:24:50,57.1,3,B,136.3,3088.6,4.969,1127.1,30.15,1.58,101.1,61.0,50.4,209.1,4.31,1.478,2025-11-27 04:24:50,3374.0,13.95,13.47,36.4,106.9,C
2025-11-27 04:41:00,57.1,3,B,139.3,3054.2,5.039,1114.1,31.55,1.73,101.3,57.1,44.2,204.6,5.81,1.664,2025-11-27 04:41:00,3416.0,13.77,14.22,37.25,108.2,C
2025-11-27 15:55:40,57.6,1,B,141.2,3002.4,4.351,1118.0,31.4,1.59,101.9,60.5,49.5,202.2,5.09,1.343,2025-11-27 15:55:40,3346.0,13.46,14.74,36.14,108.3,B
2025-11-27 18:50:00,57.7,2,B,143.5,2998.4,4.585,1144.1,29.82,1.74,102.4,61.2,49.8,212.7,4.51,1.618,2025-11-27 18:50:00,3351.0,13.85,15.18,36.69,115.3,C
2025-11-27 19:48:30,57.7,3,B,138.5,3041.4,5.139,1135.9,31.76,1.88,109.3,60.3,43.4,203.3,4.68,1.221,2025-11-27 19:48:30,3400.0,13.69,14.52,36.94,115.6,C
2025-11-27 22:12:40,57.8,2,B,129.9,3030.0,4.279,1138.1,30.41,1.28,105.7,60.3,49.7,213.8,4.94,1.937,2025-11-27 22:12:40,3399.0,13.34,14.71,36.22,100.5,B
2025-11-28 00:06:40,57.9,1,B,137.3,3044.1,4.549,1119.1,33.07,1.7,104.7,65.1,55.5,218.3,5.14,1.876,2025-11-28 00:06:40,3274.0,11.95,14.45,36.26,109.3,B
2025-11-28 02:29:20,58.0,2,B,142.9,3014.6,4.675,1127.6,34.34,1.84,104.0,60.3,49.3,216.4,5.5,1.573,2025-11-28 02:29:20,3349.0,13.13,15.0,36.74,109.1,C
2025-11-28 04:20:10,58.1,1,B,141.1,3034.6,4.679,1142.8,30.1,1.75,104.7,62.8,43.4,210.5,4.33,2.038,2025-11-28 04:20:10,3418.0,13.87,14.42,36.05,112.0,C
2025-11-28 04:51:30,58.1,3,B,136.7,3086.3,3.75,1142.1,34.18,1.92,103.7,59.6,48.1,211.0,4.25,1.95,2025-11-28 04:51:30,3387.0,13.99,14.15,35.64,109.4,C
2025-11-28 07:48:30,58.2,1,B,137.1,2984.0,6.101,1134.3,33.84,1.78,104.3,61.9,49.5,202.2,4.04,1.722,2025-11-28 07:48:30,3424.0,12.08,14.37,37.08,109.4,C
2025-11-28 09:13:20,58.3,1,B,139.2,3008.1,5.316,1135.6,31.47,2.0,88.1,60.5,45.3,204.2,3.69,1.162,2025-11-28 09:13:20,3420.0,12.97,14.0,36.34,92.0,C
2025-11-28 12:02:50,58.4,1,B,141.9,3001.3,5.827,1148.3,29.44,1.87,103.7,60.5,43.1,207.9,3.82,1.328,2025-11-28 12:02:50,3419.0,12.93,14.7,36.85,112.3,C
2025-11-28 13:21:30,58.4,3,B,128.3,3006.4,4.058,1130.3,29.62,1.9,102.2,61.0,46.0,201.6,4.47,2.029,2025-11-28 13:21:30,3387.0,12.76,14.89,37.09,102.3,B
2025-11-28 15:43:40,58.5,1,B,135.8,3009.0,4.977,1132.1,31.25,1.53,102.1,61.8,51.1,214.7,7.44,1.463,2025-11-28 15:43:40,3420.0,13.69,15.8,36.55,105.4,C
2025-11-28 18:07:10,58.6,3,B,137.5,3027.5,4.713,1146.1,30.68,2.14,103.8,59.1,47.9,197.9,2.45,2.147,2025-11-28 18:07:10,3383.0,14.39,13.94,36.69,109.8,C
2025-11-28 19:17:50,58.7,1,B,137.1,2980.4,5.103,1126.9,34.31,1.79,104.0,59.2,58.0,214.9,3.79,1.995,2025-11-28 19:17:50,3396.0,13.63,15.17,36.11,108.9,C
2025-11-28 22:08:00,58.8,2,B,135.9,3033.0,4.612,1117.0,32.21,2.18,106.6,59.2,43.6,205.5,4.73,1.237,2025-11-28 22:08:00,3436.0,12.2,13.98,36.6,110.7,C
2025-11-29 03:06:20,59.0,2,B,133.4,3027.4,4.173,1151.2,31.06,2.05,101.6,60.0,48.1,207.9,4.9,1.823,2025-11-29 03:06:20,3451.0,13.76,14.65,36.79,106.1,B
2025-11-29 05:01:00,59.1,2,A,138.2,2996.8,5.172,1140.3,30.09,1.96,102.2,62.4,45.4,211.8,4.19,1.495,2025-11-29 05:01:00,3459.0,12.18,16.82,37.9,107.3,C
2025-11-29 07:24:50,59.2,2,A,139.0,2891.2,4.93,1129.9,31.42,2.06,101.2,57.8,45.1,203.2,4.69,1.937,2025-11-29 07:24:50,3418.0,11.84,15.2,37.52,105.7,B
2025-11-29 07:29:10,59.2,2,A,115.9,2873.7,5.213,1132.7,32.43,2.16,103.1,57.2,48.6,221.6,5.36,1.16,2025-11-29 07:29:10,3534.0,12.33,15.03,37.57,103.3,B
2025-11-29 09:33:30,59.3,2,A,141.2,2891.8,4.954,1154.5,29.28,1.97,105.7,55.2,41.8,217.6,5.02,1.771,2025-11-29 09:33:30,3099.0,13.7,14.78,37.51,112.5,C
2025-11-29 09:47:20,59.3,1,A,137.1,2866.3,4.415,1147.4,33.0,1.95,102.6,58.9,40.0,208.2,3.26,1.796,2025-11-29 09:47:20,3408.0,12.26,15.04,37.62,110.7,B
2025-11-29 10:52:30,59.3,2,A,137.7,2911.2,5.143,1141.3,31.33,2.04,101.6,58.0,46.9,204.7,4.78,1.983,2025-11-29 10:52:30,3366.0,12.92,15.24,36.89,109.1,C
2025-11-29 12:19:40,59.4,1,A,138.8,2899.5,5.352,1137.1,31.82,1.73,100.5,57.5,41.8,207.4,3.96,1.18,2025-11-29 12:19:40,3426.0,12.5,15.4,37.25,104.6,C
2025-11-29 13:06:00,59.4,3,A,125.5,2880.3,5.402,1150.7,36.5,2.06,111.5,59.5,44.7,215.8,4.76,1.769,2025-11-29 13:06:00,3443.0,13.24,15.19,37.38,117.2,C
2025-11-29 22:19:20,59.8,3,A,139.7,2863.5,4.972,1138.5,31.57,2.15,100.3,56.2,43.7,213.1,3.61,1.462,2025-11-29 22:19:20,3519.0,13.55,15.08,37.29,105.7,B
