ts_dcs,ts_qcs,day,shift,grade_running,grade,headbox_pressure_kPa,approach_flow_lpm,fan_pump_speed_rpm,white_water_consistency_pct,retention_aid_dosage_ppm,slice_opening_mm,machine_speed_mmin,stock_temp_C,jet_to_wire_ratio,vacuum_pump1_kPa,vacuum_pump2_kPa,cd_basis_weight_cv_pct,formation_index,ash_content_pct,strength_rel_pct,defect_grade,defect_grade_numeric
2025-12-22 17:56:00,2025-12-22 17:56:00,79.1,2,GSM100,GSM100,29.49,4500.0,920.8,1.12,258.4,10.04,1493.7,41.3,1.058,54.2,45.5,2.594,5.55,25.84,95.9,B,2
2025-12-22 18:25:00,2025-12-22 18:25:00,79.1,2,GSM100,GSM100,29.48,4540.0,928.5,1.113,240.7,9.48,1508.1,42.5,1.055,40.9,54.5,2.82,4.97,23.2,96.6,C,1
2025-12-22 19:17:00,2025-12-22 19:17:00,79.1,2,GSM100,GSM100,29.05,4538.0,920.4,1.069,270.0,9.67,1514.1,41.6,1.102,64.8,52.2,2.917,5.08,24.38,96.0,C,1
2025-12-22 19:19:00,2025-12-22 19:19:00,79.1,2,GSM100,GSM100,29.36,4514.0,917.6,1.15,263.8,10.31,1501.1,41.9,1.027,57.3,51.0,2.74,4.96,24.75,92.7,C,1
2025-12-22 19:27:00,2025-12-22 19:27:00,79.1,1,GSM100,GSM100,29.6,4568.0,925.9,1.165,242.4,9.82,1518.7,42.4,0.994,49.4,61.7,2.528,5.02,28.29,95.4,C,1
2025-12-22 19:57:45,2025-12-22 19:57:45,79.2,1,GSM100,GSM100,29.87,4514.0,929.5,1.089,252.9,9.87,1512.6,43.0,1.019,51.7,56.8,2.544,5.08,25.03,94.0,C,1
2025-12-22 20:06:00,2025-12-22 20:06:00,79.2,1,GSM100,GSM100,29.15,4568.0,918.5,0.981,253.5,9.32,1519.7,42.5,1.035,53.3,41.9,2.492,4.96,24.4,96.4,C,1
2025-12-22 20:14:00,2025-12-22 20:14:00,79.2,1,GSM100,GSM100,29.19,4603.0,918.8,1.095,255.6,9.34,1506.2,42.0,0.982,54.5,57.4,2.567,5.04,25.7,88.5,C,1
2025-12-22 20:29:30,2025-12-22 20:29:30,79.2,2,GSM100,GSM100,29.59,4553.0,929.5,1.276,250.3,9.43,1494.3,42.7,0.979,49.3,45.7,2.724,4.21,26.1,94.5,C,1
2025-12-22 21:20:45,2025-12-22 21:20:45,79.2,1,GSM100,GSM100,29.29,4487.0,917.9,1.147,254.3,9.97,1510.1,43.1,0.984,54.1,48.7,2.39,5.14,24.26,96.6,C,1
2025-12-22 21:51:30,2025-12-22 21:51:30,79.2,2,GSM100,GSM100,29.53,4530.0,917.4,1.132,259.7,9.91,1501.8,43.0,1.035,54.6,50.7,2.467,4.78,22.65,94.4,C,1
2025-12-22 21:53:45,2025-12-22 21:53:45,79.2,1,GSM100,GSM100,29.85,4572.0,918.5,1.279,266.9,9.2,1513.8,42.6,1.063,48.4,45.3,2.382,4.74,24.4,94.7,C,1
2025-12-22 22:12:45,2025-12-22 22:12:45,79.3,2,GSM100,GSM100,29.27,4540.0,919.0,1.245,250.9,10.01,1511.6,43.9,0.993,52.3,53.8,2.599,5.7,22.76,94.2,B,2
2025-12-22 22:49:00,2025-12-22 22:49:00,79.3,2,GSM100,GSM100,31.41,4610.0,915.4,1.118,251.5,8.94,1516.8,43.1,1.009,55.0,48.9,2.42,4.28,26.28,95.1,C,1
2025-12-22 22:59:15,2025-12-22 22:59:15,79.3,1,GSM120,GSM120,34.18,5137.0,917.8,1.164,255.3,10.31,1679.1,43.7,1.041,52.7,52.9,2.683,4.9,24.56,93.4,C,1
2025-12-22 23:45:15,2025-12-22 23:45:15,79.3,2,GSM120,GSM120,34.24,5064.0,937.1,1.141,246.4,11.18,1699.1,44.3,1.023,51.0,46.2,2.355,5.0,26.72,94.1,C,1
2025-12-23 01:26:00,2025-12-23 01:26:00,79.4,2,GSM120,GSM120,34.02,5072.0,924.8,1.147,246.4,11.01,1691.3,42.3,1.061,60.2,50.7,2.837,4.96,23.4,92.0,C,1
2025-12-23 01:37:00,2025-12-23 01:37:00,79.4,1,GSM120,GSM120,34.2,5084.0,928.1,1.112,246.2,10.76,1698.7,43.0,1.006,48.4,45.1,2.989,5.02,20.51,93.7,C,1
2025-12-23 02:38:00,2025-12-23 02:38:00,79.4,1,GSM120,GSM120,34.15,5177.0,918.6,1.087,254.1,10.49,1699.6,41.9,1.003,53.6,62.9,1.269,4.94,27.32,95.5,B,2
2025-12-23 02:44:30,2025-12-23 02:44:30,79.4,1,GSM120,GSM120,34.39,5174.0,927.2,1.218,246.1,10.89,1695.2,40.6,0.992,42.9,46.7,3.532,4.93,23.73,92.5,C,1
2025-12-23 02:46:15,2025-12-23 02:46:15,79.4,2,GSM120,GSM120,33.82,5111.0,920.4,1.306,241.5,11.79,1700.6,40.7,1.028,57.1,51.5,2.885,5.22,27.91,92.9,C,1
2025-12-23 03:19:30,2025-12-23 03:19:30,79.5,2,GSM120,GSM120,33.83,5196.0,925.4,1.124,241.1,11.68,1692.5,40.9,1.023,53.7,50.3,2.475,5.03,29.52,93.5,C,1
2025-12-23 03:25:45,2025-12-23 03:25:45,79.5,1,GSM120,GSM120,34.46,5100.0,921.8,1.103,259.8,10.87,1695.7,40.0,1.025,49.4,52.1,2.286,4.96,29.31,92.8,C,1
2025-12-23 03:33:45,2025-12-23 03:33:45,79.5,2,GSM120,GSM120,34.4,5172.0,931.6,1.186,246.6,11.44,1692.1,40.0,1.001,59.0,51.6,2.872,4.7,19.93,95.8,C,1
2025-12-23 04:17:15,2025-12-23 04:17:15,79.5,1,GSM80,GSM80,25.9,4070.0,929.1,1.139,256.4,8.02,1320.3,39.8,0.992,52.6,45.8,2.521,5.09,21.36,95.3,C,1
2025-12-23 05:05:30,2025-12-23 05:05:30,79.5,1,GSM80,GSM80,25.44,4061.0,919.8,1.122,267.1,7.75,1318.3,39.7,0.996,48.6,50.0,2.722,4.07,26.08,92.8,C,1
2025-12-23 05:36:15,2025-12-23 05:36:15,79.5,2,GSM80,GSM80,25.61,4034.0,926.3,0.966,241.0,8.2,1357.4,39.4,1.004,51.5,49.1,2.531,5.01,24.84,95.1,C,1
2025-12-23 05:38:00,2025-12-23 05:38:00,79.5,2,GSM80,GSM80,25.59,4074.0,931.2,1.053,262.9,8.33,1325.0,41.9,1.009,51.6,44.9,2.43,4.45,24.98,93.1,C,1
2025-12-23 06:05:00,2025-12-23 06:05:00,79.6,2,GSM80,GSM80,25.5,4061.0,927.1,1.155,252.2,8.16,1327.7,37.4,0.969,46.9,48.4,2.511,4.84,27.53,96.8,C,1
2025-12-23 06:11:00,2025-12-23 06:11:00,79.6,2,GSM80,GSM80,25.74,4071.0,922.2,1.118,247.4,7.96,1332.1,38.9,1.031,51.9,46.2,2.253,4.95,28.08,96.5,C,1
2025-12-23 06:42:00,2025-12-23 06:42:00,79.6,2,GSM80,GSM80,26.05,4072.0,921.6,1.179,260.9,8.37,1318.8,38.4,1.056,41.5,59.7,2.388,4.36,23.97,94.6,C,1
2025-12-23 07:00:15,2025-12-23 07:00:15,79.6,1,GSM100,GSM100,29.35,4541.0,921.0,1.171,260.0,9.37,1500.3,38.9,1.01,48.9,49.3,2.526,4.83,24.19,91.7,C,1
2025-12-23 07:06:15,2025-12-23 07:06:15,79.6,1,GSM100,GSM100,29.61,4582.0,918.9,1.202,263.1,8.91,1509.6,38.8,1.052,57.0,49.5,2.54,5.25,24.87,99.8,C,1
2025-12-23 07:10:15,2025-12-23 07:10:15,79.6,2,GSM100,GSM100,29.35,4634.0,920.7,1.227,239.7,10.24,1512.1,37.7,0.931,63.1,54.1,3.085,4.87,25.33,98.2,C,1
2025-12-23 07:43:30,2025-12-23 07:43:30,79.6,2,GSM100,GSM100,29.55,4597.0,928.9,1.208,255.4,9.8,1506.8,37.7,1.051,51.9,55.2,2.66,5.7,27.19,93.0,B,2
2025-12-23 08:08:15,2025-12-23 08:08:15,79.6,1,GSM100,GSM100,29.68,4562.0,926.3,1.115,272.9,9.85,1509.6,38.2,1.002,49.9,43.0,2.026,5.32,23.03,95.0,C,1
2025-12-23 08:34:30,2025-12-23 08:34:30,79.7,2,GSM100,GSM100,29.14,4563.0,924.8,1.163,255.9,9.03,1496.5,36.3,0.997,47.1,37.8,2.76,4.92,23.4,97.1,C,1
2025-12-23 09:41:45,2025-12-23 09:41:45,79.7,2,GSM100,GSM100,29.67,4543.0,921.4,1.077,265.2,9.82,1492.2,37.1,1.036,47.2,45.0,2.495,4.69,22.63,97.7,C,1
2025-12-23 11:08:00,2025-12-23 11:08:00,79.8,1,GSM120,GSM120,34.86,5152.0,928.9,1.164,250.3,11.7,1692.1,37.2,1.043,47.6,49.1,3.107,5.14,23.06,96.7,C,1
2025-12-23 11:43:30,2025-12-23 11:43:30,79.8,2,GSM120,GSM120,34.6,5160.0,928.4,0.989,245.6,11.13,1703.3,36.7,1.049,45.3,60.0,3.158,4.91,21.26,94.4,C,1
2025-12-23 11:55:45,2025-12-23 11:55:45,79.8,2,GSM120,GSM120,34.62,5129.0,918.3,1.152,247.1,11.72,1692.2,36.7,1.001,53.1,41.2,2.837,5.05,26.66,95.5,C,1
2025-12-23 12:53:15,2025-12-23 12:53:15,79.8,2,GSM80,GSM80,25.68,4038.0,925.3,0.726,259.6,8.37,1325.7,37.3,1.05,56.2,53.1,2.261,4.86,24.84,91.8,C,1
2025-12-23 13:05:15,2025-12-23 13:05:15,79.8,2,GSM80,GSM80,25.9,3851.0,925.6,1.184,252.1,8.19,1313.4,38.2,0.99,52.5,49.9,2.27,4.89,24.46,92.0,C,1
2025-12-23 14:17:45,2025-12-23 14:17:45,79.9,1,GSM80,GSM80,25.52,3977.0,922.5,1.17,229.1,8.57,1331.0,38.0,0.986,47.3,51.5,2.288,5.11,25.01,94.9,C,1
2025-12-23 14:45:00,2025-12-23 14:45:00,79.9,2,GSM80,GSM80,25.21,4047.0,926.3,1.187,259.4,8.27,1313.7,38.9,0.993,63.5,48.8,2.667,4.89,21.33,93.6,C,1
2025-12-23 14:53:00,2025-12-23 14:53:00,79.9,1,GSM80,GSM80,25.7,4021.0,933.2,1.131,243.4,7.69,1330.4,40.0,1.014,56.0,49.6,2.452,4.5,22.97,90.7,C,1
2025-12-23 15:41:15,2025-12-23 15:41:15,79.9,2,GSM80,GSM80,25.84,4041.0,928.9,1.103,252.6,8.03,1316.4,38.8,1.004,53.4,56.3,2.458,4.86,26.33,95.7,C,1
2025-12-23 16:13:30,2025-12-23 16:13:30,80.0,1,GSM80,GSM80,25.34,4056.0,921.8,1.23,253.3,8.35,1340.5,39.7,1.021,56.3,41.1,2.537,5.14,27.1,93.7,C,1
2025-12-23 16:22:00,2025-12-23 16:22:00,80.0,1,GSM80,GSM80,25.41,4049.0,927.4,1.183,242.8,8.6,1331.9,40.4,1.017,64.4,51.5,2.495,5.18,23.97,94.3,C,1
2025-12-23 18:21:30,2025-12-23 18:21:30,80.0,1,GSM100,GSM100,30.1,4471.0,926.9,1.213,259.3,10.64,1498.9,40.6,1.01,58.9,36.1,2.593,4.79,28.14,95.5,C,1
2025-12-23 18:53:00,2025-12-23 18:53:00,80.1,2,GSM100,GSM100,29.82,4559.0,929.7,1.183,257.2,8.64,1502.3,41.8,0.979,43.8,48.9,2.229,4.79,27.43,94.9,C,1
2025-12-23 19:42:45,2025-12-23 19:42:45,80.1,2,GSM100,GSM100,29.53,4600.0,923.2,1.139,270.0,9.13,1497.0,41.6,0.993,51.2,47.9,2.661,4.71,25.76,92.0,C,1
2025-12-23 19:54:30,2025-12-23 19:54:30,80.1,2,GSM100,GSM100,29.83,4500.0,927.4,1.175,272.7,9.46,1519.5,41.4,1.023,51.1,48.9,2.803,4.93,25.87,96.7,C,1
2025-12-23 20:44:00,2025-12-23 20:44:00,80.1,2,GSM100,GSM100,29.89,4819.0,923.4,1.066,262.7,9.45,1507.9,42.6,1.028,48.4,54.2,2.963,5.03,29.81,93.2,C,1
2025-12-23 23:37:45,2025-12-23 23:37:45,80.2,1,GSM120,GSM120,34.54,5173.0,931.8,1.151,262.9,10.63,1700.4,43.2,0.94,55.1,52.5,2.668,5.44,25.7,95.1,C,1
2025-12-23 23:59:00,2025-12-23 23:59:00,80.3,1,GSM120,GSM120,33.95,5024.0,920.9,1.12,258.7,11.31,1691.2,43.8,1.032,49.8,34.8,3.302,5.38,24.51,89.7,C,1
2025-12-24 00:09:30,2025-12-24 00:09:30,80.3,1,GSM120,GSM120,34.24,5138.0,928.3,1.133,253.5,10.38,1708.5,42.1,0.986,49.3,52.2,2.248,4.91,27.73,94.4,C,1
2025-12-24 00:36:45,2025-12-24 00:36:45,80.3,1,GSM120,GSM120,34.67,5123.0,930.0,1.318,257.7,10.67,1700.0,43.3,1.011,50.7,55.0,2.098,5.23,27.06,94.7,C,1
2025-12-24 00:41:00,2025-12-24 00:41:00,80.3,2,GSM120,GSM120,34.49,5099.0,923.4,1.043,269.9,11.88,1680.0,48.3,0.984,50.6,44.6,2.991,4.64,27.16,94.9,C,1
2025-12-24 00:49:45,2025-12-24 00:49:45,80.3,1,GSM80,GSM80,27.26,4062.0,926.5,1.38,246.3,8.47,1334.0,42.7,1.052,55.2,55.0,1.962,5.28,25.23,94.8,B,2
2025-12-24 01:09:15,2025-12-24 01:09:15,80.3,2,GSM80,GSM80,25.88,4028.0,926.7,1.171,246.6,8.07,1308.7,43.7,1.055,55.1,47.2,1.724,4.85,25.65,92.4,B,2
2025-12-24 01:11:15,2025-12-24 01:11:15,80.3,2,GSM80,GSM80,25.31,4074.0,926.3,1.165,246.7,8.49,1345.4,43.2,1.014,49.1,50.7,2.013,4.99,28.53,90.2,C,1
2025-12-24 01:21:45,2025-12-24 01:21:45,80.3,1,GSM80,GSM80,25.23,4005.0,925.8,1.153,252.4,8.61,1314.2,43.4,1.017,61.9,42.6,2.35,4.77,26.68,93.5,C,1
2025-12-24 01:43:45,2025-12-24 01:43:45,80.3,1,GSM80,GSM80,25.66,3984.0,925.9,1.102,252.6,8.41,1338.5,42.5,0.978,55.1,42.1,3.1,4.5,27.43,96.6,C,1
2025-12-24 03:07:15,2025-12-24 03:07:15,80.4,1,GSM80,GSM80,25.63,4097.0,928.6,1.329,256.6,8.47,1321.4,42.1,0.987,44.7,54.0,2.649,4.22,26.78,89.0,C,1
2025-12-24 03:21:15,2025-12-24 03:21:15,80.4,1,GSM80,GSM80,25.96,4007.0,913.7,1.147,264.8,8.97,1328.2,42.1,1.039,46.4,55.2,2.93,4.28,26.64,91.4,C,1
2025-12-24 04:00:30,2025-12-24 04:00:30,80.4,1,GSM80,GSM80,25.59,4015.0,927.2,1.187,238.6,8.92,1316.5,41.1,1.056,44.6,46.0,3.874,4.99,23.82,91.8,C,1
2025-12-24 04:37:30,2025-12-24 04:37:30,80.4,1,GSM80,GSM80,25.18,4047.0,932.4,1.13,235.5,8.9,1328.9,41.5,1.034,53.8,48.5,2.484,4.86,22.69,94.8,C,1
2025-12-24 05:35:00,2025-12-24 05:35:00,80.5,2,GSM100,GSM100,30.31,4559.0,923.8,1.157,262.8,10.22,1543.2,41.4,1.017,52.1,40.4,2.899,5.19,25.92,92.9,C,1
2025-12-24 05:46:15,2025-12-24 05:46:15,80.5,2,GSM100,GSM100,29.53,4565.0,928.1,1.159,265.1,9.81,1502.9,40.2,1.02,57.2,44.2,2.017,4.78,24.07,97.5,C,1
2025-12-24 10:45:45,2025-12-24 10:45:45,80.7,2,GSM120,GSM120,34.59,5183.0,928.9,1.227,250.7,12.37,1763.6,38.0,1.018,55.1,37.8,2.478,5.28,25.25,95.2,C,1
2025-12-24 10:49:45,2025-12-24 10:49:45,80.7,2,GSM120,GSM120,34.49,5093.0,924.4,1.106,254.3,11.8,1733.5,37.0,1.05,51.6,50.7,2.961,4.5,24.93,93.1,C,1
2025-12-24 10:57:30,2025-12-24 10:57:30,80.7,1,GSM120,GSM120,34.16,5138.0,926.1,1.152,243.7,10.77,1720.7,37.4,1.019,48.2,49.0,2.749,4.65,24.77,94.6,C,1
2025-12-24 10:59:30,2025-12-24 10:59:30,80.7,1,GSM120,GSM120,34.61,5155.0,921.0,1.128,258.6,11.75,1737.9,37.6,0.998,44.1,54.4,2.662,4.83,27.81,94.4,C,1
2025-12-24 11:54:00,2025-12-24 11:54:00,80.7,2,GSM120,GSM120,34.37,5009.0,917.8,1.097,243.8,10.79,1718.1,37.3,1.014,55.1,45.3,2.692,4.91,27.98,91.9,C,1
2025-12-24 12:17:30,2025-12-24 12:17:30,80.7,1,GSM120,GSM120,34.79,5153.0,918.6,1.101,262.3,11.2,1690.0,38.2,0.986,48.0,44.8,2.469,4.85,27.29,93.6,C,1
2025-12-24 12:45:00,2025-12-24 12:45:00,80.8,1,GSM80,GSM80,24.6,4070.0,932.7,1.151,262.1,8.41,1308.4,37.1,1.031,54.7,44.9,2.918,4.71,26.24,93.6,C,1
2025-12-24 13:35:30,2025-12-24 13:35:30,80.8,2,GSM80,GSM80,25.87,4045.0,917.6,1.083,262.4,9.3,1321.8,37.8,1.034,55.9,50.8,2.646,4.74,26.56,94.1,C,1
2025-12-24 14:00:15,2025-12-24 14:00:15,80.8,1,GSM80,GSM80,25.83,4091.0,923.7,1.157,255.9,8.49,1318.4,37.6,1.048,55.2,52.5,2.655,5.08,27.64,93.9,C,1
2025-12-24 14:10:15,2025-12-24 14:10:15,80.8,1,GSM80,GSM80,25.66,4086.0,932.9,1.14,256.1,8.55,1328.8,38.0,1.029,57.9,42.2,2.698,4.83,23.78,94.3,C,1
2025-12-24 16:49:15,2025-12-24 16:49:15,80.9,2,GSM100,GSM100,29.71,4569.0,923.2,1.172,266.3,9.28,1486.4,37.8,1.048,43.7,47.1,2.01,5.21,28.67,93.0,C,1
2025-12-24 17:26:15,2025-12-24 17:26:15,80.9,1,GSM100,GSM100,29.81,4642.0,921.7,1.197,254.2,10.41,1516.6,40.4,0.988,50.6,43.4,2.779,4.64,30.19,93.9,C,1
2025-12-24 19:42:15,2025-12-24 19:42:15,81.0,2,GSM120,GSM120,35.06,5124.0,922.8,1.131,265.8,10.89,1703.2,41.0,1.052,54.3,45.8,2.822,4.95,23.98,96.9,C,1
2025-12-24 20:18:45,2025-12-24 20:18:45,81.1,1,GSM120,GSM120,34.47,5167.0,924.2,1.148,238.5,11.76,1699.6,44.9,1.07,56.4,47.0,2.892,5.02,26.83,93.3,C,1
2025-12-24 22:49:45,2025-12-24 22:49:45,81.2,2,GSM80,GSM80,25.51,4034.0,931.3,1.159,256.8,8.14,1305.3,42.7,1.034,51.2,47.3,2.463,4.42,27.77,97.0,C,1
2025-12-24 23:25:45,2025-12-24 23:25:45,81.2,2,GSM80,GSM80,25.57,4048.0,921.3,1.146,271.7,8.34,1343.3,43.1,1.012,51.9,52.3,2.334,4.82,23.31,95.2,C,1
2025-12-24 23:39:45,2025-12-24 23:39:45,81.2,1,GSM80,GSM80,25.95,4058.0,925.2,1.14,266.9,8.22,1314.4,43.6,1.039,45.9,47.6,2.637,4.67,27.71,96.8,C,1
2025-12-24 23:56:45,2025-12-24 23:56:45,81.2,1,GSM80,GSM80,25.79,4077.0,921.3,1.196,269.3,8.48,1320.1,43.2,1.012,64.6,46.8,2.214,4.76,25.52,91.8,C,1
2025-12-25 00:34:30,2025-12-25 00:34:30,81.2,2,GSM80,GSM80,25.83,4026.0,929.3,1.175,256.0,8.34,1311.0,43.4,0.995,53.0,48.8,2.286,5.15,24.45,90.3,C,1
2025-12-25 01:00:15,2025-12-25 01:00:15,81.2,2,GSM80,GSM80,25.81,4088.0,927.3,1.2,245.3,8.12,1320.7,43.7,1.024,56.4,51.0,1.924,4.59,26.81,95.6,B,2
2025-12-25 03:36:00,2025-12-25 03:36:00,81.4,2,GSM100,GSM100,29.56,4528.0,926.1,1.172,239.7,9.47,1507.8,42.8,0.986,50.2,50.7,2.893,4.92,30.81,93.8,C,1
2025-12-25 04:57:45,2025-12-25 04:57:45,81.4,1,GSM100,GSM100,29.67,4559.0,930.0,1.158,280.5,9.96,1526.8,41.6,1.055,49.8,44.8,1.762,5.12,28.75,96.5,B,2
2025-12-25 05:32:15,2025-12-25 05:32:15,81.4,2,GSM100,GSM100,30.02,4588.0,930.4,1.068,260.2,9.06,1518.5,41.1,1.013,56.2,43.2,2.613,5.17,24.55,93.9,C,1
2025-12-25 06:25:15,2025-12-25 06:25:15,81.5,2,GSM100,GSM100,29.72,4554.0,929.5,1.18,243.4,9.4,1500.1,41.9,1.003,54.8,46.4,2.892,4.77,23.31,97.4,C,1
2025-12-25 07:33:00,2025-12-25 07:33:00,81.5,1,GSM120,GSM120,35.75,5164.0,933.1,1.119,244.1,11.21,1694.8,40.7,1.036,54.0,42.5,2.934,4.63,26.64,90.0,C,1
2025-12-25 07:34:45,2025-12-25 07:34:45,81.5,1,GSM120,GSM120,34.44,5041.0,927.9,1.214,257.5,11.25,1691.4,40.8,1.019,45.1,58.3,2.619,4.93,27.31,94.3,C,1
2025-12-25 08:29:30,2025-12-25 08:29:30,81.5,1,GSM120,GSM120,34.87,5098.0,925.7,1.353,255.8,11.09,1699.7,39.6,1.058,58.9,40.0,3.223,4.82,27.01,91.3,C,1
2025-12-25 09:43:45,2025-12-25 09:43:45,81.6,1,GSM120,GSM120,34.84,5144.0,926.0,1.221,250.7,11.56,1691.2,39.1,0.993,54.8,44.7,2.645,4.76,24.88,94.8,C,1
2025-12-25 10:12:45,2025-12-25 10:12:45,81.6,1,GSM120,GSM120,34.97,5184.0,925.1,1.171,261.6,11.04,1700.6,38.6,0.976,67.0,48.7,3.217,4.35,25.92,91.0,C,1
2025-12-25 10:26:45,2025-12-25 10:26:45,81.6,1,GSM120,GSM120,34.47,5085.0,921.2,1.136,257.7,11.08,1700.8,39.1,1.025,52.1,52.6,3.149,5.15,21.71,94.8,C,1
2025-12-25 12:06:00,2025-12-25 12:06:00,81.7,2,GSM80,GSM80,26.21,4067.0,925.5,0.983,260.6,7.33,1311.4,38.5,1.07,51.7,49.8,2.383,4.73,24.51,93.7,C,1
2025-12-25 12:31:00,2025-12-25 12:31:00,81.7,2,GSM80,GSM80,25.87,4040.0,925.7,1.146,261.2,8.48,1317.5,37.5,1.032,54.7,47.4,2.207,4.78,26.19,91.0,C,1
2025-12-25 14:26:00,2025-12-25 14:26:00,81.8,2,GSM80,GSM80,25.71,4008.0,934.1,1.15,258.1,7.67,1296.4,37.6,0.989,49.8,53.7,2.229,4.45,27.39,92.3,C,1
2025-12-25 14:42:00,2025-12-25 14:42:00,81.8,1,GSM80,GSM80,25.67,4069.0,927.9,1.177,246.5,8.83,1317.1,38.4,1.042,52.7,52.7,2.397,4.63,27.74,95.7,C,1
2025-12-25 16:21:45,2025-12-25 16:21:45,81.9,1,GSM100,GSM100,29.95,4553.0,935.7,1.125,261.9,10.04,1518.0,38.3,1.063,44.9,46.6,2.715,4.69,24.52,97.0,C,1
2025-12-25 16:38:30,2025-12-25 16:38:30,81.9,2,GSM100,GSM100,30.19,4695.0,927.0,1.139,250.9,8.77,1536.0,39.5,1.063,60.8,35.6,2.689,4.26,25.86,91.5,C,1
2025-12-25 17:15:45,2025-12-25 17:15:45,81.9,2,GSM100,GSM100,30.51,4563.0,930.9,1.152,253.8,10.42,1502.5,38.5,1.039,55.7,37.7,3.378,4.5,25.98,95.8,C,1
2025-12-25 17:38:00,2025-12-25 17:38:00,81.9,1,GSM100,GSM100,29.58,4603.0,923.5,1.164,246.4,9.1,1505.7,36.7,1.049,50.3,52.6,2.71,4.9,29.25,95.8,C,1
2025-12-25 17:40:00,2025-12-25 17:40:00,81.9,2,GSM100,GSM100,28.89,4576.0,925.2,1.17,253.3,9.56,1487.0,39.3,1.012,45.1,38.3,2.932,4.61,28.62,90.7,C,1
2025-12-25 18:51:45,2025-12-25 18:51:45,81.9,1,GSM100,GSM100,29.81,4561.0,926.8,1.104,275.2,9.9,1495.2,37.9,0.985,59.0,65.6,2.866,4.74,22.02,95.4,C,1
2025-12-25 20:02:30,2025-12-25 20:02:30,82.0,2,GSM120,GSM120,35.1,5151.0,933.7,1.219,261.2,11.53,1687.6,40.5,0.988,51.9,49.9,2.007,5.11,28.89,98.1,C,1
2025-12-25 20:21:15,2025-12-25 20:21:15,82.0,2,GSM120,GSM120,35.23,5143.0,926.2,1.195,262.3,10.68,1704.4,40.0,1.069,59.0,47.3,2.8,4.91,28.76,91.9,C,1
2025-12-25 20:57:45,2025-12-25 20:57:45,82.0,2,GSM120,GSM120,35.87,5181.0,928.9,1.23,257.9,10.75,1707.1,41.0,1.006,50.8,48.0,3.085,4.8,23.97,94.8,C,1
2025-12-25 21:04:15,2025-12-25 21:04:15,82.0,1,GSM120,GSM120,34.71,5119.0,920.7,1.172,275.7,10.3,1701.6,40.6,0.996,51.4,52.5,2.898,4.93,27.45,93.3,C,1
2025-12-25 21:27:00,2025-12-25 21:27:00,82.1,2,GSM120,GSM120,34.25,5127.0,926.3,1.16,254.0,10.92,1707.5,41.8,0.993,50.9,50.2,2.525,4.73,22.8,94.4,C,1
2025-12-25 21:53:15,2025-12-25 21:53:15,82.1,1,GSM120,GSM120,35.13,5051.0,932.0,1.179,276.4,12.27,1695.3,42.4,1.0,45.9,51.2,2.855,4.98,24.97,91.0,C,1
2025-12-25 22:10:00,2025-12-25 22:10:00,82.1,1,GSM120,GSM120,34.93,5141.0,926.8,1.176,242.1,11.18,1696.5,42.9,1.034,58.7,44.6,3.228,4.72,26.78,96.9,C,1
2025-12-25 22:13:45,2025-12-25 22:13:45,82.1,1,GSM120,GSM120,34.73,5205.0,929.6,1.159,265.3,11.25,1688.6,43.1,1.051,61.5,45.5,2.941,5.0,25.11,93.4,C,1
2025-12-25 23:57:45,2025-12-25 23:57:45,82.2,1,GSM120,GSM120,34.88,5137.0,930.7,1.159,262.1,10.61,1696.3,43.3,0.981,52.8,43.6,2.866,4.94,23.03,91.9,C,1
2025-12-26 00:02:00,2025-12-26 00:02:00,82.2,1,GSM120,GSM120,34.27,5110.0,922.6,1.161,253.0,11.47,1709.9,43.0,1.075,51.5,51.2,2.694,5.04,22.34,93.8,C,1
2025-12-26 00:29:00,2025-12-26 00:29:00,82.2,2,GSM80,GSM80,26.22,4008.0,926.9,1.201,271.3,8.31,1316.1,43.7,1.02,48.9,47.2,3.18,4.92,27.16,91.0,C,1
2025-12-26 01:20:30,2025-12-26 01:20:30,82.2,2,GSM80,GSM80,25.87,4046.0,924.8,1.068,267.4,8.31,1317.3,44.4,1.013,55.4,49.4,2.454,4.91,26.2,94.9,C,1
2025-12-26 01:36:30,2025-12-26 01:36:30,82.2,2,GSM80,GSM80,25.92,4204.0,933.7,1.165,254.3,8.16,1310.2,43.7,1.026,61.0,48.8,2.647,4.51,22.64,91.7,C,1
2025-12-26 01:38:30,2025-12-26 01:38:30,82.2,2,GSM80,GSM80,26.71,4079.0,927.3,1.111,238.7,8.51,1321.0,43.7,1.042,48.2,46.3,3.057,4.47,24.9,92.3,C,1
2025-12-26 02:11:30,2025-12-26 02:11:30,82.2,1,GSM80,GSM80,25.79,4015.0,922.7,1.153,267.5,8.08,1313.0,43.5,0.986,51.3,40.3,2.57,5.02,23.73,93.9,C,1
2025-12-26 03:16:00,2025-12-26 03:16:00,82.3,1,GSM80,GSM80,26.44,4095.0,934.7,1.244,257.5,9.22,1318.2,43.6,1.037,47.9,54.2,2.146,4.92,26.3,94.3,C,1
2025-12-26 04:51:45,2025-12-26 04:51:45,82.3,2,GSM100,GSM100,29.74,4551.0,934.5,1.198,267.0,9.4,1520.0,43.2,0.993,53.3,44.1,2.533,4.54,27.16,92.6,C,1
