timestamp,part_id,day,shift,material,tool_id,tool_age_parts,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,coolant_flow_l_min,coolant_temp_C,spindle_temp_C,spindle_vibration_mm_s,cutting_force_N,ambient_temp_C
2026-04-13 11:36:00,P122020,12,2,TI6AL4V,T008,35,5953.0,1590.0,1.5,10.7,26.5,41.6,0.83,1177.6,24.5
2026-04-13 12:00:00,P122021,12,2,TI6AL4V,T008,36,6068.0,1576.0,1.0,11.75,25.7,40.3,1.02,1184.3,25.0
2026-04-13 12:24:00,P122022,12,2,TI6AL4V,T008,37,5960.0,1464.0,2.0,11.62,24.8,39.8,0.84,1291.4,21.9
2026-04-13 12:48:00,P122023,12,2,TI6AL4V,T008,38,6149.0,1336.0,1.0,13.73,24.9,39.0,0.98,1155.6,24.2
2026-04-13 13:12:00,P122024,12,2,TI6AL4V,T008,39,6001.0,1352.0,1.0,13.04,25.3,41.6,1.09,1143.0,24.4
2026-04-13 13:36:00,P122025,12,2,TI6AL4V,T008,40,5983.0,1607.0,1.0,11.88,25.9,40.4,0.95,1145.8,25.8
2026-04-13 16:00:00,P131001,13,1,AL7075,T008,41,12112.0,3018.0,1.5,12.32,24.9,38.7,0.88,631.7,23.5
2026-04-13 16:24:00,P131002,13,1,AL7075,T008,42,11852.0,3085.0,1.0,12.25,25.0,38.1,0.79,627.1,25.1
2026-04-13 16:48:00,P131003,13,1,AL7075,T008,43,11900.0,3076.0,1.0,10.47,26.0,41.3,0.27,677.1,23.6
2026-04-13 17:12:00,P131004,13,1,AL7075,T008,44,11981.0,3083.0,1.0,12.37,26.7,42.5,0.77,629.4,24.0
2026-04-13 17:36:00,P131005,13,1,AL7075,T008,45,12086.0,3062.0,2.0,12.44,25.2,41.0,0.63,732.1,21.9
2026-04-13 18:00:00,P131006,13,1,AL7075,T008,46,11984.0,2981.0,0.5,12.63,25.7,40.5,0.99,593.2,23.4
2026-04-13 18:24:00,P131007,13,1,AL7075,T008,47,12009.0,2999.0,1.0,13.12,25.8,37.7,0.68,611.3,20.6
2026-04-13 18:48:00,P131008,13,1,AL7075,T008,48,12043.0,3062.0,1.5,11.37,24.8,37.7,0.66,646.2,21.2
2026-04-13 19:12:00,P131009,13,1,AL7075,T008,49,12057.0,3031.0,1.5,11.53,24.6,38.7,0.78,655.7,19.1
2026-04-13 19:36:00,P131010,13,1,AL7075,T008,50,12010.0,3025.0,1.5,10.83,24.2,38.1,0.76,771.0,18.5
2026-04-13 20:00:00,P131011,13,1,AL7075,T008,51,11916.0,3072.0,1.5,11.95,25.1,39.8,0.69,704.6,19.3
2026-04-13 20:24:00,P131012,13,1,AL7075,T008,52,12205.0,2864.0,1.0,13.7,23.8,39.4,0.39,652.4,19.0
2026-04-13 20:48:00,P131013,13,1,AL7075,T008,53,11940.0,2930.0,1.0,11.65,24.7,37.5,0.89,624.3,17.5
2026-04-13 21:12:00,P131014,13,1,AL7075,T008,54,11998.0,3041.0,1.5,11.08,23.6,37.7,0.79,659.0,17.3
2026-04-13 21:36:00,P131015,13,1,AL7075,T008,55,11824.0,3036.0,2.0,12.62,23.4,38.1,0.86,759.4,17.7
2026-04-13 22:00:00,P131016,13,1,AL7075,T008,56,12099.0,2970.0,1.5,10.73,24.1,36.1,0.59,714.3,16.2
2026-04-13 22:24:00,P131017,13,1,AL7075,T008,57,12221.0,2892.0,2.0,11.88,24.2,37.1,0.54,753.8,16.9
2026-04-13 22:48:00,P131018,13,1,AL7075,T008,58,12127.0,2922.0,0.5,13.3,23.3,37.2,0.67,598.5,16.6
2026-04-13 23:12:00,P131019,13,1,AL7075,T008,59,11863.0,2976.0,1.0,12.62,24.7,39.6,0.75,665.8,18.1
2026-04-13 23:36:00,P131020,13,1,AL7075,T008,60,11977.0,3016.0,1.0,11.2,22.5,37.0,0.99,681.5,15.3
2026-04-14 00:00:00,P131021,13,1,AL7075,T008,61,12127.0,3057.0,1.0,12.42,23.7,36.4,1.0,674.2,15.3
2026-04-14 00:24:00,P131022,13,1,AL7075,T008,62,12008.0,3094.0,1.0,11.75,23.0,37.0,1.1,649.9,15.5
2026-04-14 00:48:00,P131023,13,1,AL7075,T008,63,11960.0,3057.0,1.0,12.21,24.2,38.4,1.03,648.5,15.8
2026-04-14 01:12:00,P131024,13,1,AL7075,T008,64,12041.0,3097.0,2.0,11.4,23.2,35.2,0.87,741.0,16.7
2026-04-14 01:36:00,P131025,13,1,SS304,T008,65,7973.0,2045.0,1.0,11.26,23.5,35.8,0.92,943.3,16.7
2026-04-14 04:00:00,P132001,13,2,SS304,T008,66,7956.0,2084.0,1.5,11.67,23.9,38.4,0.81,1012.6,17.5
2026-04-14 04:24:00,P132002,13,2,SS304,T008,67,7954.0,2047.0,0.5,11.09,23.5,36.0,0.76,962.2,15.4
2026-04-14 04:48:00,P132003,13,2,SS304,T008,68,8102.0,2017.0,2.0,11.02,23.5,38.3,1.04,1062.9,16.5
2026-04-14 05:12:00,P132004,13,2,SS304,T008,69,8051.0,1951.0,1.0,11.77,24.5,39.0,0.67,964.2,16.9
2026-04-14 05:36:00,P132005,13,2,SS304,T008,70,7891.0,2045.0,1.0,12.96,24.2,38.3,0.69,971.5,16.6
2026-04-14 06:00:00,P132006,13,2,SS304,T008,71,7902.0,1945.0,0.5,12.92,25.3,39.9,1.02,928.0,19.6
2026-04-14 06:24:00,P132007,13,2,SS304,T008,72,7888.0,2008.0,1.5,11.74,24.6,39.9,0.64,1016.0,19.8
2026-04-14 06:48:00,P132008,13,2,SS304,T008,73,8053.0,1990.0,1.5,9.66,24.6,40.5,0.91,982.4,21.9
2026-04-14 07:12:00,P132009,13,2,SS304,T008,74,8020.0,2033.0,1.0,10.87,24.1,41.6,0.99,970.1,19.7
2026-04-14 07:36:00,P132010,13,2,SS304,T008,75,8028.0,2026.0,0.5,12.09,23.9,38.8,0.91,847.0,21.9
2026-04-14 08:00:00,P132011,13,2,SS304,T008,76,8021.0,1981.0,2.0,11.14,23.9,36.7,0.78,1121.9,22.2
2026-04-14 08:24:00,P132012,13,2,SS304,T008,77,7805.0,1975.0,1.5,12.44,25.9,39.8,0.86,1029.9,24.2
2026-04-14 08:48:00,P132013,13,2,SS304,T008,78,7881.0,2046.0,0.5,13.49,24.8,42.3,0.74,948.0,23.1
2026-04-14 09:12:00,P132014,13,2,SS304,T008,79,8116.0,1986.0,1.5,11.21,25.0,39.2,1.07,1044.8,24.6
2026-04-14 09:36:00,P132015,13,2,SS304,T009,0,8006.0,1978.0,1.0,12.95,25.1,37.5,0.35,885.8,24.4
2026-04-14 10:00:00,P132016,13,2,SS304,T009,1,8040.0,1839.0,0.5,11.94,24.7,40.0,0.51,824.4,23.5
2026-04-14 10:24:00,P132017,13,2,SS304,T009,2,8048.0,2021.0,1.5,13.41,26.2,40.3,0.45,901.9,24.7
2026-04-14 10:48:00,P132018,13,2,SS304,T009,3,7951.0,2075.0,1.0,13.21,24.9,39.4,0.34,889.3,25.1
2026-04-14 11:12:00,P132019,13,2,SS304,T009,4,7966.0,2010.0,1.5,11.66,25.1,41.0,0.33,915.6,24.8
2026-04-14 11:36:00,P132020,13,2,SS304,T009,5,8030.0,2011.0,1.0,13.11,25.5,38.9,0.18,851.2,25.1
2026-04-14 12:00:00,P132021,13,2,TI6AL4V,T009,6,6046.0,1473.0,1.0,10.97,25.7,39.5,0.72,1082.4,25.8
2026-04-14 12:24:00,P132022,13,2,TI6AL4V,T009,7,5993.0,1479.0,2.0,11.24,25.9,42.4,0.75,1234.7,26.4
2026-04-14 12:48:00,P132023,13,2,TI6AL4V,T009,8,5902.0,1513.0,1.0,11.15,25.3,41.3,0.81,1126.5,24.0
2026-04-14 13:12:00,P132024,13,2,TI6AL4V,T009,9,6176.0,1459.0,1.5,12.45,24.9,41.2,0.85,1151.0,24.5
2026-04-14 13:36:00,P132025,13,2,TI6AL4V,T009,10,5963.0,1514.0,1.0,9.49,25.7,39.4,0.8,1106.8,23.4
2026-04-14 16:00:00,P141001,14,1,TI6AL4V,T009,11,5901.0,1488.0,1.5,11.4,26.8,43.8,0.91,1100.3,26.1
2026-04-14 16:24:00,P141002,14,1,TI6AL4V,T009,12,6046.0,1489.0,2.0,11.78,25.7,42.8,0.77,1204.6,23.5
2026-04-14 16:48:00,P141003,14,1,TI6AL4V,T009,13,6152.0,1466.0,1.0,12.65,25.7,44.0,0.9,1105.8,24.0
2026-04-14 17:12:00,P141004,14,1,TI6AL4V,T009,14,5846.0,1485.0,1.0,13.22,25.9,43.9,0.78,1143.8,23.9
2026-04-14 17:36:00,P141005,14,1,TI6AL4V,T009,15,6129.0,1540.0,1.0,12.61,26.1,42.2,0.69,1110.3,22.5
2026-04-14 18:00:00,P141006,14,1,TI6AL4V,T009,16,6020.0,1715.0,1.0,11.83,24.9,40.0,0.9,1048.5,22.9
2026-04-14 18:24:00,P141007,14,1,TI6AL4V,T009,17,5922.0,1479.0,1.5,11.99,25.7,43.5,0.88,1174.8,22.9
2026-04-14 18:48:00,P141008,14,1,TI6AL4V,T009,18,5850.0,1520.0,1.0,13.02,24.9,42.3,1.1,1098.7,19.2
2026-04-14 19:12:00,P141009,14,1,TI6AL4V,T009,19,5873.0,1449.0,1.0,11.11,25.2,42.0,0.7,1043.2,20.3
2026-04-14 19:36:00,P141010,14,1,TI6AL4V,T009,20,6117.0,1472.0,1.0,12.13,25.5,42.3,0.95,1090.3,18.7
2026-04-14 20:00:00,P141011,14,1,AL7075,T009,21,12098.0,3009.0,1.5,12.36,23.4,38.0,0.54,661.5,18.8
2026-04-14 20:24:00,P141012,14,1,AL7075,T009,22,12016.0,2837.0,2.0,11.36,24.2,39.1,0.45,718.2,18.5
2026-04-14 20:48:00,P141013,14,1,AL7075,T009,23,12160.0,2941.0,1.5,12.5,24.5,39.6,0.51,617.2,17.0
2026-04-14 21:12:00,P141014,14,1,AL7075,T009,24,12132.0,2893.0,1.5,11.35,24.5,36.9,0.49,633.4,17.8
2026-04-14 21:36:00,P141015,14,1,AL7075,T009,25,11987.0,3097.0,1.5,10.78,24.2,40.5,0.69,661.5,16.8
2026-04-14 22:00:00,P141016,14,1,AL7075,T009,26,12009.0,3111.0,1.5,11.71,23.9,37.5,0.57,667.5,17.6
2026-04-14 22:24:00,P141017,14,1,AL7075,T009,27,11924.0,2905.0,2.0,13.91,24.9,38.3,0.87,727.9,16.5
2026-04-14 22:48:00,P141018,14,1,AL7075,T009,28,11963.0,2988.0,1.5,12.23,23.8,36.5,0.74,676.1,15.7
2026-04-14 23:12:00,P141019,14,1,AL7075,T009,29,12088.0,2954.0,0.5,12.37,24.7,40.3,0.52,507.0,16.0
2026-04-14 23:36:00,P141020,14,1,AL7075,T009,30,12061.0,3039.0,1.0,12.02,24.2,38.7,0.77,609.5,14.7
2026-04-15 00:00:00,P141021,14,1,AL7075,T009,31,11959.0,3121.0,0.5,11.87,22.9,37.7,0.62,536.8,15.5
2026-04-15 00:24:00,P141022,14,1,AL7075,T009,32,12063.0,2939.0,1.0,11.86,22.9,34.3,0.78,602.6,14.9
2026-04-15 00:48:00,P141023,14,1,AL7075,T009,33,12004.0,3025.0,1.5,11.13,22.7,36.2,1.02,657.4,16.7
2026-04-15 01:12:00,P141024,14,1,AL7075,T009,34,12157.0,3009.0,1.0,12.65,23.6,36.3,0.7,621.9,15.1
2026-04-15 01:36:00,P141025,14,1,AL7075,T009,35,12154.0,2981.0,1.5,12.27,24.5,38.9,0.6,671.7,17.8
2026-04-15 04:00:00,P142001,14,2,AL7075,T009,36,12026.0,3018.0,1.5,13.58,23.2,37.6,0.7,694.7,15.7
2026-04-15 04:24:00,P142002,14,2,AL7075,T009,37,11947.0,3022.0,1.5,12.66,24.1,36.6,0.51,662.3,16.3
2026-04-15 04:48:00,P142003,14,2,AL7075,T009,38,12092.0,2902.0,2.0,12.71,25.1,38.8,0.88,756.2,16.1
2026-04-15 05:12:00,P142004,14,2,AL7075,T009,39,12038.0,3117.0,0.5,13.53,23.5,38.3,0.52,547.4,18.8
2026-04-15 05:36:00,P142005,14,2,AL7075,T009,40,12033.0,3073.0,1.5,11.65,24.3,39.1,0.79,648.0,18.8
2026-04-15 06:00:00,P142006,14,2,AL7075,T009,41,12061.0,3003.0,2.0,11.66,25.0,38.8,0.79,784.8,18.7
2026-04-15 06:24:00,P142007,14,2,AL7075,T009,42,12133.0,3038.0,1.5,12.85,25.2,40.7,0.76,638.9,19.5
2026-04-15 06:48:00,P142008,14,2,AL7075,T009,43,12200.0,2936.0,1.5,11.4,23.7,39.0,0.67,675.8,20.5
2026-04-15 07:12:00,P142009,14,2,AL7075,T009,44,12051.0,2991.0,2.0,11.29,25.4,39.6,0.76,739.7,21.7
2026-04-15 07:36:00,P142010,14,2,SS304,T009,45,8089.0,2090.0,1.0,11.72,25.5,38.8,0.8,952.6,20.7
2026-04-15 08:00:00,P142011,14,2,SS304,T009,46,8010.0,2124.0,1.5,11.33,24.8,39.2,0.6,1011.4,22.5
2026-04-15 08:24:00,P142012,14,2,SS304,T009,47,7938.0,1979.0,1.5,11.66,25.4,40.8,0.76,986.2,22.9
2026-04-15 08:48:00,P142013,14,2,SS304,T009,48,8080.0,1910.0,2.0,12.84,24.9,40.4,1.09,995.7,21.2
2026-04-15 09:12:00,P142014,14,2,SS304,T009,49,7937.0,2127.0,0.5,12.4,25.9,42.4,0.77,858.2,21.9
2026-04-15 09:36:00,P142015,14,2,SS304,T009,50,7956.0,2019.0,1.0,13.17,25.8,41.3,0.85,916.8,23.9
2026-04-15 10:00:00,P142016,14,2,SS304,T009,51,8102.0,2095.0,1.5,12.08,24.9,41.2,0.85,1038.4,24.5
2026-04-15 10:24:00,P142017,14,2,SS304,T009,52,7938.0,2169.0,1.5,12.06,25.8,41.6,0.7,959.5,25.0
2026-04-15 10:48:00,P142018,14,2,SS304,T009,53,7861.0,1961.0,0.5,10.88,25.8,39.0,0.83,864.6,24.9
2026-04-15 11:12:00,P142019,14,2,SS304,T009,54,7987.0,1944.0,1.0,12.66,26.0,40.9,0.76,962.5,25.9
2026-04-15 11:36:00,P142020,14,2,SS304,T009,55,7990.0,1941.0,1.0,12.58,27.0,42.2,0.75,914.9,26.0
2026-04-15 12:00:00,P142021,14,2,SS304,T009,56,7983.0,1923.0,1.5,12.62,25.9,41.6,0.73,1011.1,25.6
2026-04-15 12:24:00,P142022,14,2,SS304,T009,57,8089.0,1956.0,1.0,12.18,24.6,40.2,1.01,954.7,24.4
2026-04-15 12:48:00,P142023,14,2,SS304,T009,58,7952.0,2048.0,0.5,12.37,26.5,42.6,0.78,885.5,23.7
2026-04-15 13:12:00,P142024,14,2,SS304,T009,59,8076.0,1989.0,0.5,11.53,26.2,42.3,0.98,890.4,23.7
2026-04-15 13:36:00,P142025,14,2,SS304,T009,60,7845.0,2113.0,0.5,10.63,25.9,42.5,0.73,916.3,25.0
2026-04-15 16:00:00,P151001,15,1,SS304,T009,61,8006.0,2097.0,1.5,13.02,26.0,41.9,1.02,1012.7,25.2
2026-04-15 16:24:00,P151002,15,1,SS304,T009,62,8073.0,2074.0,1.0,12.33,27.1,42.3,0.92,945.0,24.4
2026-04-15 16:48:00,P151003,15,1,SS304,T009,63,7936.0,1819.0,1.0,12.53,25.5,41.6,0.75,907.3,23.8
2026-04-15 17:12:00,P151004,15,1,SS304,T009,64,7917.0,2031.0,2.0,11.32,25.9,43.1,1.23,1092.0,23.3
2026-04-15 17:36:00,P151005,15,1,SS304,T009,65,8162.0,1966.0,1.0,12.47,26.1,41.1,1.01,913.6,23.1
2026-04-15 18:00:00,P151006,15,1,TI6AL4V,T009,66,6046.0,1393.0,1.5,11.09,25.0,44.2,1.09,1205.6,22.1
2026-04-15 18:24:00,P151007,15,1,TI6AL4V,T009,67,5973.0,1354.0,2.0,11.74,25.0,40.6,1.05,1327.0,19.1
2026-04-15 18:48:00,P151008,15,1,TI6AL4V,T009,68,5993.0,1536.0,2.0,12.21,24.8,41.6,0.98,1290.6,21.7
2026-04-15 19:12:00,P151009,15,1,TI6AL4V,T009,69,6043.0,1425.0,1.0,13.02,24.8,44.4,1.24,1198.3,20.0
2026-04-15 19:36:00,P151010,15,1,TI6AL4V,T009,70,6059.0,1456.0,1.5,11.91,24.5,43.1,0.95,1193.8,19.2
2026-04-15 20:00:00,P151011,15,1,TI6AL4V,T009,71,5836.0,1395.0,1.0,12.16,24.8,40.3,1.1,1161.9,19.2
2026-04-15 20:24:00,P151012,15,1,TI6AL4V,T009,72,6065.0,1440.0,1.0,12.32,24.6,40.2,1.23,1185.5,18.5
2026-04-15 20:48:00,P151013,15,1,TI6AL4V,T009,73,5753.0,1563.0,1.0,12.66,24.8,41.9,1.1,1164.9,18.1
2026-04-15 21:12:00,P151014,15,1,TI6AL4V,T009,74,5984.0,1601.0,1.5,12.66,24.0,43.6,1.2,1226.7,16.6
2026-04-15 21:36:00,P151015,15,1,TI6AL4V,T009,75,6076.0,1517.0,1.0,12.09,24.3,41.7,1.17,1129.9,16.3
2026-04-15 22:00:00,P151016,15,1,TI6AL4V,T009,76,5916.0,1457.0,1.5,11.18,23.3,37.9,1.1,1208.9,16.5
2026-04-15 22:24:00,P151017,15,1,TI6AL4V,T009,77,5883.0,1451.0,1.0,11.66,24.2,43.2,1.14,1172.1,15.6
2026-04-15 22:48:00,P151018,15,1,TI6AL4V,T009,78,5938.0,1412.0,1.0,12.44,25.1,40.9,1.34,1186.2,15.9
2026-04-15 23:12:00,P151019,15,1,TI6AL4V,T009,79,5882.0,1301.0,2.0,13.52,23.7,43.4,1.33,1255.6,15.8
2026-04-15 23:36:00,P151020,15,1,TI6AL4V,T010,0,5835.0,1378.0,1.0,12.95,24.4,42.1,0.51,1110.5,16.3
2026-04-16 00:00:00,P151021,15,1,AL7075,T010,1,11944.0,3126.0,1.5,12.78,23.1,39.7,0.53,680.6,15.5
2026-04-16 00:24:00,P151022,15,1,AL7075,T010,2,11971.0,3044.0,2.0,12.3,23.8,40.2,0.65,691.5,17.4
2026-04-16 00:48:00,P151023,15,1,AL7075,T010,3,12107.0,2970.0,2.0,12.16,23.3,38.2,0.53,711.7,15.5
2026-04-16 01:12:00,P151024,15,1,AL7075,T010,4,11979.0,2859.0,1.5,12.45,24.3,39.2,0.87,721.2,15.7
2026-04-16 01:36:00,P151025,15,1,AL7075,T010,5,12028.0,2963.0,1.5,12.01,24.7,40.5,0.5,651.2,18.4
2026-04-16 04:00:00,P152001,15,2,AL7075,T010,6,11997.0,2954.0,1.5,11.83,23.9,39.3,0.52,663.5,17.3
2026-04-16 04:24:00,P152002,15,2,AL7075,T010,7,11926.0,2961.0,0.5,12.62,23.6,39.8,0.52,519.7,17.4
2026-04-16 04:48:00,P152003,15,2,AL7075,T010,8,11982.0,3082.0,1.5,11.92,24.2,41.4,0.44,599.3,15.8
2026-04-16 05:12:00,P152004,15,2,AL7075,T010,9,11956.0,2974.0,1.0,11.75,24.6,39.9,0.65,619.9,18.1
2026-04-16 05:36:00,P152005,15,2,AL7075,T010,10,11930.0,3029.0,1.0,11.75,23.9,40.6,0.62,619.0,17.6
2026-04-16 06:00:00,P152006,15,2,AL7075,T010,11,11832.0,2932.0,1.5,11.31,24.7,41.8,0.54,650.2,18.9
2026-04-16 06:24:00,P152007,15,2,AL7075,T010,12,11932.0,2912.0,1.0,12.91,23.6,39.6,0.61,593.3,19.6
2026-04-16 06:48:00,P152008,15,2,AL7075,T010,13,11909.0,3003.0,1.0,12.36,25.6,42.4,0.27,606.1,21.5
2026-04-16 07:12:00,P152009,15,2,AL7075,T010,14,12039.0,2853.0,1.0,11.31,25.0,44.2,0.53,602.6,21.0
2026-04-16 07:36:00,P152010,15,2,AL7075,T010,15,11873.0,3039.0,1.0,12.24,24.6,41.3,0.45,638.7,20.6
2026-04-16 08:00:00,P152011,15,2,AL7075,T010,16,11860.0,2997.0,1.5,11.39,24.8,41.9,0.43,612.0,22.3
2026-04-16 08:24:00,P152012,15,2,AL7075,T010,17,11993.0,2921.0,1.5,11.33,25.7,42.8,0.65,662.0,22.0
2026-04-16 08:48:00,P152013,15,2,AL7075,T010,18,11914.0,2964.0,1.5,11.32,25.8,40.3,0.43,620.0,24.4
2026-04-16 09:12:00,P152014,15,2,AL7075,T010,19,12022.0,3117.0,2.0,11.94,24.9,40.3,0.65,698.6,23.4
2026-04-16 09:36:00,P152015,15,2,AL7075,T010,20,12033.0,2935.0,2.0,11.62,25.3,38.7,0.67,711.0,22.8
2026-04-16 10:00:00,P152016,15,2,AL7075,T010,21,12003.0,3042.0,1.5,12.19,25.9,40.3,0.66,628.4,23.7
2026-04-16 10:24:00,P152017,15,2,AL7075,T010,22,12014.0,2927.0,1.0,11.91,26.7,41.2,0.69,549.5,24.2
2026-04-16 10:48:00,P152018,15,2,AL7075,T010,23,12013.0,3014.0,1.5,11.03,26.3,41.2,0.7,612.4,23.8
2026-04-16 11:12:00,P152019,15,2,AL7075,T010,24,12110.0,3109.0,1.5,11.87,26.4,43.7,0.69,620.9,24.6
2026-04-16 11:36:00,P152020,15,2,SS304,T010,25,8127.0,2074.0,1.5,11.2,25.6,40.9,0.71,941.2,26.0
2026-04-16 12:00:00,P152021,15,2,SS304,T010,26,8169.0,1948.0,2.0,11.76,26.6,41.6,0.78,1015.1,25.9
2026-04-16 12:24:00,P152022,15,2,SS304,T010,27,8053.0,1939.0,1.0,11.27,26.3,42.7,0.81,902.4,25.6
2026-04-16 12:48:00,P152023,15,2,SS304,T010,28,8076.0,2032.0,1.0,12.21,25.8,44.5,0.67,948.2,24.9
2026-04-16 13:12:00,P152024,15,2,SS304,T010,29,8104.0,2019.0,2.0,12.43,27.3,44.4,0.7,1013.2,24.8
2026-04-16 13:36:00,P152025,15,2,SS304,T010,30,7764.0,2126.0,1.5,11.78,26.6,42.9,0.64,982.6,23.8
2026-04-16 16:00:00,P161001,16,1,SS304,T010,31,7985.0,2057.0,2.0,11.57,26.5,44.4,0.79,985.2,25.2
2026-04-16 16:24:00,P161002,16,1,SS304,T010,32,8113.0,2165.0,2.0,11.26,27.4,47.0,0.57,1023.2,23.9
2026-04-16 16:48:00,P161003,16,1,SS304,T010,33,8190.0,1988.0,1.0,10.99,26.1,44.8,0.76,882.8,24.3
2026-04-16 17:12:00,P161004,16,1,SS304,T010,34,8089.0,2112.0,1.0,11.59,25.7,44.6,0.66,887.2,22.7
2026-04-16 17:36:00,P161005,16,1,SS304,T010,35,8009.0,1942.0,1.0,13.41,26.1,42.8,0.76,934.6,23.0
2026-04-16 18:00:00,P161006,16,1,SS304,T010,36,8014.0,2046.0,1.5,11.37,26.1,44.3,0.72,939.5,21.4
2026-04-16 18:24:00,P161007,16,1,SS304,T010,37,7966.0,1989.0,1.0,12.21,25.4,44.2,0.87,929.6,23.3
2026-04-16 18:48:00,P161008,16,1,SS304,T010,38,7973.0,1850.0,0.5,12.01,24.8,42.9,1.02,850.1,21.3
2026-04-16 19:12:00,P161009,16,1,SS304,T010,39,8000.0,2014.0,1.0,14.33,25.7,44.6,0.83,922.1,20.2
2026-04-16 19:36:00,P161010,16,1,SS304,T010,40,7996.0,1960.0,1.0,12.76,25.3,42.4,0.91,893.8,19.6
2026-04-16 20:00:00,P161011,16,1,SS304,T010,41,7968.0,1957.0,0.5,12.99,24.9,44.7,0.73,893.6,17.8
2026-04-16 20:24:00,P161012,16,1,SS304,T010,42,7873.0,1921.0,1.0,11.64,24.9,44.4,1.22,921.4,18.0
2026-04-16 20:48:00,P161013,16,1,SS304,T010,43,7950.0,1924.0,1.0,13.25,25.6,44.7,0.91,939.2,19.0
2026-04-16 21:12:00,P161014,16,1,SS304,T010,44,7976.0,2077.0,1.0,12.15,23.8,43.7,0.9,931.3,16.5
2026-04-16 21:36:00,P161015,16,1,SS304,T010,45,8135.0,2090.0,2.0,11.38,24.5,43.6,0.59,1017.5,18.0
2026-04-16 22:00:00,P161016,16,1,TI6AL4V,T010,46,5983.0,1417.0,1.5,11.08,25.0,42.8,1.03,1207.1,16.6
2026-04-16 22:24:00,P161017,16,1,TI6AL4V,T010,47,6112.0,1606.0,0.5,11.82,24.8,42.4,1.33,1057.7,17.1
2026-04-16 22:48:00,P161018,16,1,TI6AL4V,T010,48,6073.0,1493.0,2.0,11.11,24.9,44.3,0.99,1265.5,15.6
2026-04-16 23:12:00,P161019,16,1,TI6AL4V,T010,49,6147.0,1515.0,1.5,11.68,25.1,45.2,1.49,1186.3,16.4
2026-04-16 23:36:00,P161020,16,1,TI6AL4V,T010,50,6090.0,1473.0,2.0,12.81,25.5,43.9,1.09,1232.9,17.7
2026-04-17 00:00:00,P161021,16,1,TI6AL4V,T010,51,5939.0,1625.0,1.0,13.26,25.0,43.7,1.47,1212.7,16.3
2026-04-17 00:24:00,P161022,16,1,TI6AL4V,T010,52,5903.0,1552.0,0.5,12.07,25.6,44.6,1.29,1074.9,16.4
2026-04-17 00:48:00,P161023,16,1,TI6AL4V,T010,53,5965.0,1466.0,1.5,10.89,24.9,44.3,1.1,1191.1,16.9
2026-04-17 01:12:00,P161024,16,1,TI6AL4V,T010,54,5914.0,1554.0,1.0,12.92,24.2,42.1,1.43,1187.4,14.8
2026-04-17 01:36:00,P161025,16,1,TI6AL4V,T010,55,6073.0,1371.0,0.5,12.08,24.7,44.9,1.61,1055.1,16.7
2026-04-17 04:00:00,P162001,16,2,TI6AL4V,T010,56,5862.0,1501.0,2.0,10.95,24.2,40.0,0.95,1231.9,16.2
2026-04-17 04:24:00,P162002,16,2,TI6AL4V,T010,57,6076.0,1531.0,0.5,13.08,24.8,45.8,1.14,1053.4,17.1
2026-04-17 04:48:00,P162003,16,2,TI6AL4V,T010,58,5898.0,1451.0,2.0,11.64,25.0,44.6,1.34,1269.5,18.7
2026-04-17 05:12:00,P162004,16,2,TI6AL4V,T010,59,6030.0,1479.0,1.0,10.86,24.2,42.5,1.24,1170.8,17.2
2026-04-17 05:36:00,P162005,16,2,TI6AL4V,T010,60,6167.0,1610.0,0.5,13.16,24.2,44.1,1.28,1063.1,18.6
2026-04-17 06:00:00,P162006,16,2,AL7075,T010,61,12093.0,2896.0,1.5,11.31,25.2,43.8,1.22,734.5,18.9
2026-04-17 06:24:00,P162007,16,2,AL7075,T010,62,12016.0,2958.0,1.5,12.51,24.4,40.3,1.13,715.0,19.9
2026-04-17 06:48:00,P162008,16,2,AL7075,T010,63,11950.0,2975.0,1.0,12.22,26.1,44.0,0.97,656.3,21.1
2026-04-17 07:12:00,P162009,16,2,AL7075,T010,64,12230.0,3103.0,1.5,11.31,25.0,43.2,1.04,688.6,20.7
2026-04-17 07:36:00,P162010,16,2,AL7075,T010,65,12004.0,3001.0,1.0,11.69,25.6,42.3,0.64,678.9,21.0
2026-04-17 08:00:00,P162011,16,2,AL7075,T010,66,12283.0,3109.0,1.0,12.1,25.6,42.5,0.9,664.1,22.7
2026-04-17 08:24:00,P162012,16,2,AL7075,T010,67,11812.0,3026.0,1.0,11.03,24.3,43.9,1.06,648.3,22.5
2026-04-17 08:48:00,P162013,16,2,AL7075,T010,68,12140.0,2951.0,0.5,11.84,25.9,40.5,1.07,638.9,22.6
2026-04-17 09:12:00,P162014,16,2,AL7075,T010,69,12013.0,2993.0,2.0,11.77,26.1,41.9,0.82,772.5,22.6
2026-04-17 09:36:00,P162015,16,2,AL7075,T010,70,11922.0,2947.0,1.0,11.15,25.9,44.0,1.15,624.0,23.2
2026-04-17 10:00:00,P162016,16,2,AL7075,T010,71,12112.0,2987.0,1.0,12.64,25.1,42.6,1.25,693.3,24.5
2026-04-17 10:24:00,P162017,16,2,AL7075,T010,72,11953.0,2999.0,1.5,12.52,25.0,44.2,0.94,707.3,24.2
