batch_id,batch_seq,tablet_seq,station,tablet_weight_mg,hardness_N,friability_pct,disintegration_time_min,thickness_mm,blend_moisture_pct,defect_grade,compression_force_kN,pre_compression_force_kN,turret_speed_rpm,fill_depth_mm,dwell_time_ms,lubricant_level_pct,blend_uniformity_index,compression_zone_temp_C,ambient_temp_C,ambient_humidity_pct,ts_start,batch_day,punch_serial,operator_id,compression_ratio,hardness_friability_ratio,weight_deviation_pct,defect_flag
B0067,67.0,24.0,1.0,499.43,94.89,0.305,8.81,4.995,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,311.11,-0.114,0
B0067,67.0,26.0,1.0,498.41,94.33,0.279,8.13,5.025,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,338.1,-0.318,0
B0067,67.0,27.0,1.0,500.78,91.97,0.309,8.12,4.978,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,297.64,0.156,0
B0067,67.0,29.0,1.0,499.35,93.43,0.275,7.24,4.977,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,339.75,-0.13,0
B0067,67.0,30.0,1.0,500.04,96.94,0.314,6.91,5.025,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,308.73,0.008,0
B0067,67.0,35.0,1.0,500.56,97.22,0.259,8.59,5.037,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,375.37,0.112,0
B0067,67.0,36.0,1.0,500.75,97.43,0.272,7.44,5.005,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,358.2,0.15,0
B0067,67.0,39.0,1.0,499.84,95.93,0.295,7.56,4.981,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,325.19,-0.032,0
B0067,67.0,40.0,1.0,500.26,96.85,0.293,8.59,4.951,1.89,A,26.59,8.23,31.2,10.53,22.4,1.01,88.3,38.4,21.5,48.3,2025-11-23 06:00:00,23.0,P101-7047,OP_C,3.231,330.55,0.052,0
B0068,68.0,2.0,2.0,500.46,89.49,0.331,7.74,5.002,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,270.36,0.092,0
B0068,68.0,4.0,2.0,500.46,91.44,0.287,7.67,4.958,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,318.61,0.092,0
B0068,68.0,5.0,2.0,500.67,89.64,0.322,8.45,5.001,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,278.39,0.134,0
B0068,68.0,6.0,2.0,500.98,89.05,0.333,8.8,5.009,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,267.42,0.196,0
B0068,68.0,7.0,2.0,500.03,90.73,0.334,8.26,4.977,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,271.65,0.006,0
B0068,68.0,8.0,2.0,499.77,91.14,0.239,8.51,5.015,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,381.34,-0.046,0
B0068,68.0,9.0,2.0,499.5,90.39,0.229,7.07,5.02,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,394.72,-0.1,0
B0068,68.0,15.0,2.0,500.0,94.32,0.308,8.08,5.006,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,306.23,0.0,0
B0068,68.0,16.0,2.0,500.59,89.83,0.295,8.21,5.001,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,304.51,0.118,0
B0068,68.0,17.0,2.0,500.03,89.86,0.336,8.49,5.047,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,267.44,0.006,0
B0068,68.0,20.0,2.0,500.05,91.03,0.291,8.73,5.0,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,312.82,0.01,0
B0068,68.0,22.0,2.0,499.72,92.77,0.347,8.8,5.013,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,267.35,-0.056,0
B0068,68.0,23.0,2.0,500.24,92.44,0.328,8.32,4.987,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,281.83,0.048,0
B0068,68.0,24.0,2.0,500.4,89.99,0.298,8.27,5.048,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,301.98,0.08,0
B0068,68.0,26.0,2.0,500.43,89.15,0.281,8.69,4.99,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,317.26,0.086,0
B0068,68.0,27.0,2.0,500.51,90.3,0.359,7.32,4.999,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,251.53,0.102,0
B0068,68.0,29.0,2.0,499.7,88.54,0.329,8.08,4.996,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,269.12,-0.06,0
B0068,68.0,33.0,2.0,500.22,91.17,0.302,8.36,4.975,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,301.89,0.044,0
B0068,68.0,34.0,2.0,500.1,92.51,0.273,7.59,4.98,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,338.86,0.02,0
B0068,68.0,35.0,2.0,499.91,89.03,0.368,7.72,5.006,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,241.93,-0.018,0
B0068,68.0,37.0,2.0,500.03,89.4,0.335,9.03,4.992,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,266.87,0.006,0
B0068,68.0,38.0,2.0,499.65,88.51,0.319,7.32,4.999,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,277.46,-0.07,0
B0068,68.0,39.0,2.0,499.72,86.74,0.349,7.27,4.961,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,248.54,-0.056,0
B0068,68.0,40.0,2.0,499.55,91.18,0.306,8.33,4.99,1.06,A,27.36,8.36,25.1,10.49,26.3,1.74,94.1,29.2,21.5,44.3,2025-11-23 14:00:00,23.0,P102-9032,OP_C,3.273,297.97,-0.09,0
B0069,69.0,1.0,3.0,507.51,65.27,2.185,6.34,5.119,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,29.87,1.502,1
B0069,69.0,2.0,3.0,507.55,73.05,1.62,6.1,5.116,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,45.09,1.51,1
B0069,69.0,4.0,3.0,508.41,70.23,1.955,6.88,5.114,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,35.92,1.682,1
B0069,69.0,5.0,3.0,506.92,64.17,1.879,6.13,5.122,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,34.15,1.384,1
B0069,69.0,6.0,3.0,508.11,70.18,1.77,6.25,5.12,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,39.65,1.622,1
B0069,69.0,7.0,3.0,508.58,63.38,1.758,5.69,5.092,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.05,1.716,1
B0069,69.0,8.0,3.0,505.55,70.13,1.899,6.39,5.152,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.93,1.11,1
B0069,69.0,10.0,3.0,508.94,70.05,1.678,6.77,5.098,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,41.75,1.788,1
B0069,69.0,11.0,3.0,507.62,63.76,1.789,6.56,5.085,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,35.64,1.524,1
B0069,69.0,12.0,3.0,509.53,56.17,1.687,7.63,5.127,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,33.3,1.906,1
B0069,69.0,13.0,3.0,509.46,70.07,1.677,6.22,5.15,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,41.78,1.892,1
B0069,69.0,15.0,3.0,508.83,68.8,1.661,6.61,5.105,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,41.42,1.766,1
B0069,69.0,17.0,3.0,509.67,65.79,1.893,5.28,5.146,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,34.75,1.934,1
B0069,69.0,18.0,3.0,509.06,69.52,1.865,6.35,5.119,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,37.28,1.812,1
B0069,69.0,20.0,3.0,510.61,58.03,1.81,5.85,5.148,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,32.06,2.122,1
B0069,69.0,23.0,3.0,507.66,64.06,1.683,5.74,5.139,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,38.06,1.532,1
B0069,69.0,24.0,3.0,509.91,63.84,1.898,6.65,5.088,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,33.64,1.982,1
B0069,69.0,25.0,3.0,505.01,64.8,1.795,6.22,5.106,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.1,1.002,1
B0069,69.0,26.0,3.0,508.31,62.87,1.831,6.03,5.121,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,34.34,1.662,1
B0069,69.0,31.0,3.0,509.53,65.31,1.701,6.7,5.1,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,38.4,1.906,1
B0069,69.0,32.0,3.0,506.93,59.37,1.644,6.34,5.115,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.11,1.386,1
B0069,69.0,33.0,3.0,508.59,66.13,1.806,6.08,5.129,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.62,1.718,1
B0069,69.0,34.0,3.0,509.06,59.35,1.72,6.52,5.055,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,34.51,1.812,1
B0069,69.0,35.0,3.0,506.95,60.89,2.008,6.6,5.081,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,30.32,1.39,1
B0069,69.0,36.0,3.0,508.08,58.21,1.931,6.12,5.08,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,30.15,1.616,1
B0069,69.0,38.0,3.0,506.67,63.13,1.634,6.28,5.167,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,38.64,1.334,1
B0069,69.0,40.0,3.0,508.18,65.79,1.797,5.91,5.121,1.2,C,26.21,8.69,27.8,10.53,25.7,0.41,91.3,32.5,19.7,54.0,2025-11-23 22:00:00,23.0,P103-1001,OP_C,3.016,36.61,1.636,1
B0070,70.0,1.0,1.0,500.26,98.15,0.283,6.59,4.984,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,346.82,0.052,0
B0070,70.0,2.0,1.0,498.72,97.59,0.282,7.74,5.006,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,346.06,-0.256,0
B0070,70.0,3.0,1.0,499.88,96.72,0.308,8.74,5.006,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,314.03,-0.024,0
B0070,70.0,4.0,1.0,499.75,97.91,0.254,8.55,5.015,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,385.47,-0.05,0
B0070,70.0,5.0,1.0,500.05,98.38,0.287,7.83,4.978,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,342.79,0.01,0
B0070,70.0,9.0,1.0,499.67,97.37,0.374,8.8,4.971,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,260.35,-0.066,0
B0070,70.0,11.0,1.0,499.36,96.91,0.241,8.62,5.012,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,402.12,-0.128,0
B0070,70.0,12.0,1.0,499.64,97.92,0.309,7.98,4.976,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,316.89,-0.072,0
B0070,70.0,14.0,1.0,499.26,96.48,0.319,8.04,4.981,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,302.45,-0.148,0
B0070,70.0,15.0,1.0,499.43,98.6,0.34,7.69,4.973,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,290.0,-0.114,0
B0070,70.0,16.0,1.0,500.05,94.37,0.268,8.3,5.004,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,352.13,0.01,0
B0070,70.0,17.0,1.0,500.15,100.38,0.29,6.7,4.992,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,346.14,0.03,0
B0070,70.0,18.0,1.0,500.36,98.58,0.29,7.99,5.032,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,339.93,0.072,0
B0070,70.0,19.0,1.0,499.9,98.27,0.221,8.66,5.0,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,444.66,-0.02,0
B0070,70.0,20.0,1.0,500.21,97.85,0.374,8.1,4.97,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,261.63,0.042,0
B0070,70.0,22.0,1.0,500.24,100.13,0.306,8.04,4.972,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,327.22,0.048,0
B0070,70.0,23.0,1.0,500.76,99.28,0.294,8.03,5.02,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,337.69,0.152,0
B0070,70.0,24.0,1.0,499.78,94.36,0.271,8.79,5.004,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,348.19,-0.044,0
B0070,70.0,25.0,1.0,499.33,97.97,0.313,7.93,5.004,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,313.0,-0.134,0
B0070,70.0,26.0,1.0,500.65,99.22,0.241,8.18,5.002,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,411.7,0.13,0
B0070,70.0,27.0,1.0,499.79,100.71,0.254,8.4,4.996,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,396.5,-0.042,0
B0070,70.0,28.0,1.0,499.61,99.54,0.353,8.0,5.01,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,281.98,-0.078,0
B0070,70.0,30.0,1.0,500.28,93.59,0.193,7.84,5.013,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,484.92,0.056,0
B0070,70.0,32.0,1.0,499.4,99.89,0.365,7.65,5.015,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,273.67,-0.12,0
B0070,70.0,34.0,1.0,500.01,98.78,0.331,7.37,5.015,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,298.43,0.002,0
B0070,70.0,35.0,1.0,500.34,98.77,0.258,7.66,4.986,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,382.83,0.068,0
B0070,70.0,38.0,1.0,500.07,98.13,0.339,7.41,5.012,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,289.47,0.014,0
B0070,70.0,39.0,1.0,499.83,99.0,0.237,7.52,4.991,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,417.72,-0.034,0
B0070,70.0,40.0,1.0,499.61,98.44,0.311,8.55,4.985,2.54,A,26.51,8.72,28.9,10.52,23.1,0.18,90.9,41.5,20.5,57.7,2025-11-24 07:00:00,24.0,P101-7047,OP_C,3.04,316.53,-0.078,0
B0071,71.0,1.0,2.0,499.17,99.29,0.321,7.76,4.995,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,309.31,-0.166,0
B0071,71.0,3.0,2.0,499.98,96.37,0.263,7.57,5.0,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,366.43,-0.004,0
B0071,71.0,5.0,2.0,499.67,97.16,0.269,8.06,5.019,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,361.19,-0.066,0
B0071,71.0,6.0,2.0,499.98,96.92,0.234,8.39,5.003,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,414.19,-0.004,0
B0071,71.0,7.0,2.0,499.9,97.81,0.321,7.45,4.965,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,304.7,-0.02,0
B0071,71.0,8.0,2.0,500.18,99.8,0.291,8.55,4.987,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,342.96,0.036,0
B0071,71.0,9.0,2.0,499.39,101.28,0.382,8.05,5.031,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,265.13,-0.122,0
B0071,71.0,10.0,2.0,500.91,99.83,0.238,7.63,4.984,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,419.45,0.182,0
B0071,71.0,11.0,2.0,500.42,99.27,0.327,7.91,5.013,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,303.58,0.084,0
B0071,71.0,14.0,2.0,500.12,97.4,0.271,8.3,5.007,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,359.41,0.024,0
B0071,71.0,16.0,2.0,499.42,102.63,0.28,7.96,5.037,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,366.54,-0.116,0
B0071,71.0,17.0,2.0,499.65,98.2,0.333,8.13,4.994,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,294.89,-0.07,0
B0071,71.0,19.0,2.0,498.83,100.68,0.306,8.31,5.0,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,329.02,-0.234,0
B0071,71.0,23.0,2.0,499.38,99.53,0.318,7.57,5.026,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,312.99,-0.124,0
B0071,71.0,27.0,2.0,499.79,97.16,0.371,6.81,5.06,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,261.89,-0.042,0
B0071,71.0,29.0,2.0,500.35,100.34,0.287,9.02,5.03,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,349.62,0.07,0
B0071,71.0,30.0,2.0,499.31,99.39,0.303,8.0,4.989,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,328.02,-0.138,0
B0071,71.0,32.0,2.0,500.04,102.18,0.284,7.18,5.006,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,359.79,0.008,0
B0071,71.0,38.0,2.0,500.42,100.0,0.33,8.13,4.981,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,303.03,0.084,0
B0071,71.0,39.0,2.0,500.73,95.11,0.318,8.42,4.974,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,299.09,0.146,0
B0071,71.0,40.0,2.0,499.91,100.49,0.347,8.46,5.013,2.71,A,26.9,8.76,28.4,10.54,24.0,0.1,94.1,29.6,20.1,47.6,2025-11-24 14:00:00,24.0,P102-9032,OP_A,3.071,289.6,-0.018,0
