date,轴号,下轴时间,scratch,米数,个/100米,型号,厚度,ts_start,ts_end
2026-04-19,H2642239,20:52-21:33,2.0,2107,2.04081632653061,PG32DS,125.0,2026-04-19 20:52:00,2026-04-19 21:33:00
2026-04-19,H2642240,21:33-22:51,2.0,4128,1.64728682170543,PG32DS,125.0,2026-04-19 21:33:00,2026-04-19 22:51:00
2026-04-19,H2642241,22:51-23:37,19.0,2347,2.30080954409885,PG32DS,125.0,2026-04-19 22:51:00,2026-04-19 23:37:00
2026-04-20,H2642242,23:37-0:17,0.0,2097,1.28755364806867,PG32DS,125.0,2026-04-20 23:37:00,2026-04-21 00:17:00
2026-04-20,H2642243,0：17-1:25,3.0,3513,1.96413321947054,PG32DS,125.0,2026-04-20 00:17:00,2026-04-20 01:25:00
2026-04-20,H2642244,1：25-2:34,4.0,3582,1.75879396984925,PG32DS,125.0,2026-04-20 01:25:00,2026-04-20 02:34:00
2026-04-20,H2642245,2：34-3:38,4.0,3284,2.25334957369062,PG32DS,125.0,2026-04-20 02:34:00,2026-04-20 03:38:00
2026-04-20,H2642246,3：38-4:40,3.0,3184,0.816582914572864,PG32DS,125.0,2026-04-20 03:38:00,2026-04-20 04:40:00
2026-04-20,H2642247,4：40-5:46,2.0,3414,3.77855887521968,PG32DS,125.0,2026-04-20 04:40:00,2026-04-20 05:46:00
2026-04-20,H2642248,5：46-6:48,1.0,3184,1.60175879396985,PG32DS,125.0,2026-04-20 05:46:00,2026-04-20 06:48:00
2026-04-20,H2642249,6：48-7:56,179.0,3544,1.69300225733634,PG32DS,125.0,2026-04-20 06:48:00,2026-04-20 07:56:00
2026-04-20,H2642250,7：56-8:58,1.0,3204,0.967540574282147,PG32DS,125.0,2026-04-20 07:56:00,2026-04-20 08:58:00
2026-04-20,H2642251,8：58-9:38,1.0,2107,2.18319886093972,PG32M,125.0,2026-04-20 08:58:00,2026-04-20 09:38:00
2026-04-20,H2642253,9:57-10:37,2.0,2107,1.28144280968201,PG32M,125.0,2026-04-20 09:57:00,2026-04-20 10:37:00
2026-04-20,H2642254,10:347-12:02,6.0,4402,1.68105406633348,PG32M,125.0,,
2026-04-20,H2642255,12:02-13:38,21.0,5024,2.64729299363057,PG32M,125.0,2026-04-20 12:02:00,2026-04-20 13:38:00
2026-04-20,H2642256,13:38-15:06,7.0,4612,0.93235039028621,PG32M,125.0,2026-04-20 13:38:00,2026-04-20 15:06:00
2026-04-20,H2642257,15：06-16：32,3.0,4300,1.34883720930233,PG32M,125.0,2026-04-20 15:06:00,2026-04-20 16:32:00
2026-04-20,H2642258,16:32-17:55,14.0,4364,0.77910174152154,PG32M,125.0,2026-04-20 16:32:00,2026-04-20 17:55:00
2026-04-20,H2642259,17:55-18：38,0.0,2257,4.16482055826318,PG32M,125.0,2026-04-20 17:55:00,2026-04-20 18:38:00
2026-04-20,H2642260,18:38-19:18,2.0,2097,0.810681926561755,PG32M,125.0,2026-04-20 18:38:00,2026-04-20 19:18:00
2026-04-20,H2642261,19:18-20:00,10.0,2267,1.27922364358183,PG32M,125.0,2026-04-20 19:18:00,2026-04-20 20:00:00
2026-04-20,H2642262,20:00-21:21,1.0,4164,1.20076849183477,PG32M,125.0,2026-04-20 20:00:00,2026-04-20 21:21:00
2026-04-20,H2642263,21:21-22:51,2.0,4764,1.57430730478589,PG32M,125.0,2026-04-20 21:21:00,2026-04-20 22:51:00
2026-04-20,H2642264,22:51-23:31,4.0,2107,2.61034646416706,PG32M,125.0,2026-04-20 22:51:00,2026-04-20 23:31:00
2026-04-21,H2642265,23:31-0:57,2.0,4484,1.73951828724353,PG32M,125.0,2026-04-21 23:31:00,2026-04-22 00:57:00
2026-04-21,H2642266,0：57-2:20,1.0,4364,2.0852428964253,PG32M,125.0,2026-04-21 00:57:00,2026-04-21 02:20:00
2026-04-21,H2642267,2：20-3:43,2.0,4424,0.994575045207957,PG32M,125.0,2026-04-21 02:20:00,2026-04-21 03:43:00
2026-04-21,H2642268,3：43-5:03,3.0,4164,2.18539865513929,PG32M,125.0,2026-04-21 03:43:00,2026-04-21 05:03:00
2026-04-21,H2642269,5：03-6:25,2.0,4344,3.98250460405157,PG32M,125.0,2026-04-21 05:03:00,2026-04-21 06:25:00
2026-04-21,H2642270,6：25-7:59,13.0,4884,1.31040131040131,PG32M,125.0,2026-04-21 06:25:00,2026-04-21 07:59:00
2026-04-21,H2642271,7：59-9:25,12.0,4554,18.6868686868687,PG32M,125.0,2026-04-21 07:59:00,2026-04-21 09:25:00
2026-04-21,H2642272,9：25-10:20,0.0,3519,4.0920716112532,PG32M,100.0,2026-04-21 09:25:00,2026-04-21 10:20:00
2026-04-21,H2642273,10:20-11:56,4.0,6166,7.08725267596497,PG32M,100.0,2026-04-21 10:20:00,2026-04-21 11:56:00
2026-04-21,H2642274,11:56-13:31,8.0,6166,1.60557898151151,PG32M,100.0,2026-04-21 11:56:00,2026-04-21 13:31:00
2026-04-21,H2642278,18:09-19:16,0.0,2375,4.16842105263158,PG22C,188.0,2026-04-21 18:09:00,2026-04-21 19:16:00
2026-04-21,H2642279,19:16-20:18,0.0,2186,2.83623055809698,PG22C,188.0,2026-04-21 19:16:00,2026-04-21 20:18:00
2026-04-21,H2642280,20:18-21:20,2.0,2186,3.24794144556267,PG22C,188.0,2026-04-21 20:18:00,2026-04-21 21:20:00
2026-04-21,H2642281,21:20-22:30,9.0,2496,4.04647435897436,PG22C,188.0,2026-04-21 21:20:00,2026-04-21 22:30:00
2026-04-21,H2642282,22:30-23:26,120.0,1986,8.50956696878147,PG22C,188.0,2026-04-21 22:30:00,2026-04-21 23:26:00
2026-04-22,H2642283,23:26-0:33,2.0,2405,2.28690228690229,PG22C,188.0,2026-04-22 23:26:00,2026-04-23 00:33:00
2026-04-22,H2642287,4：37-5:27,1.0,3118,1.53944836433611,PG32D,100.0,2026-04-22 04:37:00,2026-04-22 05:27:00
2026-04-22,H2642288,5：27-6:17,5.0,3118,1.63566388710712,PG32D,100.0,2026-04-22 05:27:00,2026-04-22 06:17:00
2026-04-22,H2642289,6：17-7:57,7.0,6176,1.6029792746114,PG32D,100.0,2026-04-22 06:17:00,2026-04-22 07:57:00
2026-04-22,H2642290,7：57-9:37,8.0,6176,1.14961139896373,PG32D,100.0,2026-04-22 07:57:00,2026-04-22 09:37:00
2026-04-22,H2642292,9：54-10:47,77.0,3286,4.65611685940353,PG32D,100.0,2026-04-22 09:54:00,2026-04-22 10:47:00
2026-04-22,H2642293,10:47-11:48,3.0,3736,1.15096359743041,PG32DS,100.0,2026-04-22 10:47:00,2026-04-22 11:48:00
2026-04-22,H2642294,11:48-12:42,1.0,3296,0.606796116504854,PG32D,100.0,2026-04-22 11:48:00,2026-04-22 12:42:00
2026-04-22,H2642295,12:42-13:36,3.0,3396,0.706713780918728,PG32D,100.0,2026-04-22 12:42:00,2026-04-22 13:36:00
2026-04-22,H2642296,13:36-14:33,14.0,3536,1.01809954751131,PG32D,100.0,2026-04-22 13:36:00,2026-04-22 14:33:00
2026-04-22,H2642297,14:33-15:30,8.0,3516,0.65415244596132,PG32D,100.0,2026-04-22 14:33:00,2026-04-22 15:30:00
2026-04-22,H2642300,16:31-17:21,1.0,3117,0.673724735322425,PG32D,100.0,2026-04-22 16:31:00,2026-04-22 17:21:00
2026-04-22,H2642301,17:21-18:13,0.0,3117,0.83413538658967,PG32D,100.0,2026-04-22 17:21:00,2026-04-22 18:13:00
2026-04-22,H2642302,18:13-19:53,0.0,6173,0.761380204114693,PG32D,100.0,2026-04-22 18:13:00,2026-04-22 19:53:00
2026-04-22,H2642303,19:53-20:54,2.0,3907,1.33094445866394,PG32M,100.0,2026-04-22 19:53:00,2026-04-22 20:54:00
2026-04-22,H2642304,20:54-22:32,2.0,6155,0.471161657189277,PG32M,100.0,2026-04-22 20:54:00,2026-04-22 22:32:00
2026-04-22,H2642305,22:23-23:26,6.0,3408,5.39906103286385,PG32M,100.0,2026-04-22 22:23:00,2026-04-22 23:26:00
2026-04-22,H2642306,23:26-1:03,3.0,6155,0.731112916328189,PG32M,100.0,2026-04-22 23:26:00,2026-04-23 01:03:00
2026-04-22,H2642307,1：03-2:41,1.0,6155,0.682372055239643,PG32M,100.0,2026-04-22 01:03:00,2026-04-22 02:41:00
2026-04-22,H2642308,2：41-4:19,0.0,6156,0.747238466536712,PG32M,100.0,2026-04-22 02:41:00,2026-04-22 04:19:00
2026-04-22,H2642309,4：19-5:46,1.0,5371,0.651647737851424,PG32M,100.0,2026-04-22 04:19:00,2026-04-22 05:46:00
2026-04-22,H2642312,7：09-7:59,0.0,3109,0.93277581215825,PG32M,100.0,2026-04-22 07:09:00,2026-04-22 07:59:00
2026-04-23,H2642314,8：22-9:14,1.0,3278,1.09823062843197,PG32M,100.0,2026-04-23 08:22:00,2026-04-23 09:14:00
2026-04-23,H2642315,9：14-10:53,7.0,6206,1.03126007089913,PG32M,100.0,2026-04-23 09:14:00,2026-04-23 10:53:00
2026-04-23,H2642316,10:53-12:37,1.0,6626,1.32810141865379,PG32M,100.0,2026-04-23 10:53:00,2026-04-23 12:37:00
2026-04-23,H2642317,12:37-14:17,0.0,6325,1.07509881422925,PG32M,100.0,2026-04-23 12:37:00,2026-04-23 14:17:00
2026-04-23,H2642318,14:17-15:07,138.0,3109,4.66387906079125,PG32M,100.0,2026-04-23 14:17:00,2026-04-23 15:07:00
2026-04-23,H2642319,15:07-16:03,103.0,3509,2.27985180963237,PG32M,100.0,2026-04-23 15:07:00,2026-04-23 16:03:00
2026-04-23,H2642320,16:03-16:52,0.0,3109,0.611128980379543,PG32M,100.0,2026-04-23 16:03:00,2026-04-23 16:52:00
2026-04-23,H2642322,17:15-18:18,2.0,3386,0.974601299468399,PG31DS,125.0,2026-04-23 17:15:00,2026-04-23 18:18:00
2026-04-23,H2642323,18:18-19:18,0.0,3206,0.717404865876482,PG31DS,125.0,2026-04-23 18:18:00,2026-04-23 19:18:00
2026-04-23,H2642324,19：18-20:18,1.0,3206,0.530255770430443,PG31DS,125.0,2026-04-23 19:18:00,2026-04-23 20:18:00
2026-04-24,H2642325,20:18-21:22,9.0,3408,2.37676056338028,PG32D,125.0,2026-04-24 20:18:00,2026-04-24 21:22:00
2026-04-24,H2642326,21:22-22:39,3.0,4165,1.03241296518607,PG32D,125.0,2026-04-24 21:22:00,2026-04-24 22:39:00
2026-04-24,H2642327,22:39-23:18,2.0,2108,0.521821631878558,PG32D,125.0,2026-04-24 22:39:00,2026-04-24 23:18:00
2026-04-24,H2642329,0：01-0:47,416.0,1667,1.499700059988,FPT31,188.0,2026-04-24 00:01:00,2026-04-24 00:47:00
2026-04-24,H2642331,1：11-1:58,2.0,1667,0.479904019196161,FPT31,188.0,2026-04-24 01:11:00,2026-04-24 01:58:00
2026-04-24,H2642332,1：58-2:44,0.0,1668,0.839328537170264,FPT31,188.0,2026-04-24 01:58:00,2026-04-24 02:44:00
2026-04-24,H2642333,2：44-4:14,2685.0,3306,3.78100423472474,FPT31,188.0,2026-04-24 02:44:00,2026-04-24 04:14:00
2026-04-24,H2642334,4：14-5:05,2331.0,1878,38.9243876464324,FP21,188.0,2026-04-24 04:14:00,2026-04-24 05:05:00
2026-04-24,H2642335,5:05-6：35,7.0,3306,0.453720508166969,FP21,188.0,2026-04-24 05:05:00,2026-04-24 06:35:00
2026-04-24,H2642336,6：35-7:54,1.0,2906,9.11906400550585,FP21,188.0,2026-04-24 06:35:00,2026-04-24 07:54:00
2026-04-24,H2642337,7：54-8:35,0.0,1468,2.17983651226158,FP21,188.0,2026-04-24 07:54:00,2026-04-24 08:35:00
2026-04-24,H2642340,13:11-14:31,522.0,2896,3.79834254143646,PG22C,188.0,2026-04-24 13:11:00,2026-04-24 14:31:00
2026-04-24,H2642341,14:31-15:52,32.0,2926,3.45181134654819,PG22C,188.0,2026-04-24 14:31:00,2026-04-24 15:52:00
2026-04-24,H2642342,15:52-17:03,1.0,2634,2.31586940015186,PG22C,188.0,2026-04-24 15:52:00,2026-04-24 17:03:00
2026-04-24,H2642344,18:27-19:24,6.0,2086,0.575263662511985,PG22C,188.0,2026-04-24 18:27:00,2026-04-24 19:24:00
2026-04-24,H2642345,19:24-20:11,0.0,1667,1.37972405518896,PG22C,188.0,2026-04-24 19:24:00,2026-04-24 20:11:00
2026-04-24,H2642347,20:47-21:27,2814.0,1468,4.63215258855586,FP21,188.0,2026-04-24 20:47:00,2026-04-24 21:27:00
2026-04-24,H2642348,21:27-22:19,5783.0,1898,41.4646996838778,FP21,188.0,2026-04-24 21:27:00,2026-04-24 22:19:00
2026-04-24,H2642350,22:49-0:08,20.0,2906,1.78940123881624,FP21,188.0,2026-04-24 22:49:00,2026-04-25 00:08:00
2026-04-25,H2642351,0:08-12:40,0.0,1291,24.7095274980635,FP21,188.0,2026-04-25 00:08:00,2026-04-25 12:40:00
2026-04-25,H2642353,1:13-2:08,0.0,2011,11.1884634510194,FP21,188.0,2026-04-25 01:13:00,2026-04-25 02:08:00
2026-04-25,H2642355,2：36-4:04,550.0,3115,5.90690208667737,FP21,188.0,2026-04-25 02:36:00,2026-04-25 04:04:00
2026-04-25,H2642356,4：04-5:27,251.0,2905,2.23752151462995,FP21,188.0,2026-04-25 04:04:00,2026-04-25 05:27:00
2026-04-25,H2642357,5：27-6:49,401.0,2905,1.68674698795181,FP21,188.0,2026-04-25 05:27:00,2026-04-25 06:49:00
2026-04-25,H2642358,6：49-8:11,71.0,2905,1.68674698795181,FP21,188.0,2026-04-25 06:49:00,2026-04-25 08:11:00
2026-04-25,H2642359,8：11-8:54,56.0,1468,2.86103542234332,FP21,188.0,2026-04-25 08:11:00,2026-04-25 08:54:00
2026-04-25,H2642360,8：54-9:51,25.0,2107,2.04081632653061,FP21,188.0,2026-04-25 08:54:00,2026-04-25 09:51:00
2026-04-25,H2642361,9：51-10:33,350.0,1522,1.24835742444152,FP21,188.0,2026-04-25 09:51:00,2026-04-25 10:33:00
2026-04-25,H2642363,10:59-12:09,809.0,2561,37.4853572823116,FP21,188.0,2026-04-25 10:59:00,2026-04-25 12:09:00
2026-04-25,H2642364,12:09-13:07,1634.0,2097,32.7134000953743,FP21,188.0,2026-04-25 12:09:00,2026-04-25 13:07:00
2026-04-25,H2642365,13:07-14:05,202.0,2097,29.3276108726753,FP21,188.0,2026-04-25 13:07:00,2026-04-25 14:05:00
2026-04-25,H2642370,19:27-20:18,2.0,3115,1.28410914927769,PG32D,100.0,2026-04-25 19:27:00,2026-04-25 20:18:00
2026-04-25,H2642371,20:18-22:02,1.0,6252,1.00767754318618,PG32D,100.0,2026-04-25 20:18:00,2026-04-25 22:02:00
2026-04-26,H2642374,23:20-1:04,2.0,6252,0.54382597568778,PG32D,100.0,2026-04-26 23:20:00,2026-04-27 01:04:00
2026-04-26,H2642376,1：32-2:18,0.0,2191,0.502053856686445,PG32M,125.0,2026-04-26 01:32:00,2026-04-26 02:18:00
2026-04-26,H2642377,2：18-3:47,2.0,4239,0.589761736258552,PG32M,125.0,2026-04-26 02:18:00,2026-04-26 03:47:00
2026-04-26,H2642378,3：47-4:37,1.0,2391,0.836470096194061,PG32M,125.0,2026-04-26 03:47:00,2026-04-26 04:37:00
2026-04-26,H2642379,4：37-6:06,1.0,4239,0.707714083510262,PG32M,125.0,2026-04-26 04:37:00,2026-04-26 06:06:00
2026-04-26,H2642380,6：06-6:52,0.0,2192,0.501824817518248,PG32M,125.0,2026-04-26 06:06:00,2026-04-26 06:52:00
2026-04-26,H2642381,6：52-8:20,9.0,4249,0.870793127794775,PG32M,125.0,2026-04-26 06:52:00,2026-04-26 08:20:00
2026-04-26,H2642382,8：20-9:46,3.0,4159,1.20221207020918,PG32M,125.0,2026-04-26 08:20:00,2026-04-26 09:46:00
2026-04-26,H2642383,9：46-10:39,3.0,2562,1.36612021857923,PG32M,125.0,2026-04-26 09:46:00,2026-04-26 10:39:00
2026-04-26,H2642384,10:39-11:33,7.0,2612,1.33996937212864,PG32M,125.0,2026-04-26 10:39:00,2026-04-26 11:33:00
2026-04-26,H2642385,11:33-12:21,2.0,2445,0.858895705521472,PG32M,125.0,2026-04-26 11:33:00,2026-04-26 12:21:00
2026-04-26,H2642387,12:47-14:17,7.0,4612,1.75628794449263,PG32M,125.0,2026-04-26 12:47:00,2026-04-26 14:17:00
2026-04-26,H2642388,14:17-15:05,1.0,2405,2.07900207900208,PG32M,125.0,2026-04-26 14:17:00,2026-04-26 15:05:00
2026-04-26,H2642389,15:05-16:32,2.0,4462,1.14298520842671,PG32M,125.0,2026-04-26 15:05:00,2026-04-26 16:32:00
2026-04-26,H2642390,16:32-17:14,0.0,2095,0.620525059665871,PG32M,125.0,2026-04-26 16:32:00,2026-04-26 17:14:00
2026-04-26,H2642391,17:14-18:36,1.0,3866,0.698396275219865,PG32M,125.0,2026-04-26 17:14:00,2026-04-26 18:36:00
2026-04-26,H2642392,18:36-20:02,7.0,4392,2.20856102003643,PG32M,125.0,2026-04-26 18:36:00,2026-04-26 20:02:00
2026-04-26,H2642393,20:02-20:48,1.0,2304,0.607638888888889,PG32M,125.0,2026-04-26 20:02:00,2026-04-26 20:48:00
2026-04-26,H2642394,20:48-22:10,0.0,4162,0.528592023065834,PG32M,125.0,2026-04-26 20:48:00,2026-04-26 22:10:00
2026-04-26,H2642395,22:10-23:02,5.0,2604,1.15207373271889,PG32M,125.0,2026-04-26 22:10:00,2026-04-26 23:02:00
2026-04-27,H2642397,23：19-0：20,2.0,3206,19.2139737991266,PG31DS,125.0,2026-04-27 23:19:00,2026-04-28 00:20:00
2026-04-27,H2642398,0：23-1:36,237.0,3722,3.41214400859753,PG31DS,125.0,2026-04-27 00:23:00,2026-04-27 01:36:00
2026-04-27,H2642399,1：36-2:47,20.0,2602,7.80169100691776,PG31DS,125.0,2026-04-27 01:36:00,2026-04-27 02:47:00
2026-04-27,H2642400,2：47-3:58,5.0,3623,2.0149047750483,PG31DS,125.0,2026-04-27 02:47:00,2026-04-27 03:58:00
2026-04-27,H2642401,3：58-5:01,2.0,3203,0.593193880736809,PG31DS,125.0,2026-04-27 03:58:00,2026-04-27 05:01:00
2026-04-27,H2642402,5：01-6:14,7.0,3651,0.57518488085456,PG31DS,125.0,2026-04-27 05:01:00,2026-04-27 06:14:00
2026-04-27,H2642403,6：14-7：17,6.0,3206,10.4803493449782,PG31DS,125.0,2026-04-27 06:14:00,2026-04-27 07:17:00
2026-04-27,H2642404,7；17-8:31,13.0,3703,1.94436943019174,PG31DS,125.0,,
2026-04-27,H2642405,8：31-9:34,4.0,3202,0.343535290443473,PG31DS,125.0,2026-04-27 08:31:00,2026-04-27 09:34:00
2026-04-27,H2642406,9:34-10:56,9.0,4091,1.09997555609875,PG31DS,125.0,2026-04-27 09:34:00,2026-04-27 10:56:00
2026-04-27,H2642407,10:56-12:09,1.0,3691,0.975345434841506,PG31DS,125.0,2026-04-27 10:56:00,2026-04-27 12:09:00
2026-04-27,H2642408,12:09-13:18,2.0,3521,0.568020448736154,PG31DS,125.0,2026-04-27 12:09:00,2026-04-27 13:18:00
2026-04-27,H2642409,13:18-14:28,2.0,3542,0.790513833992095,PG31DS,125.0,2026-04-27 13:18:00,2026-04-27 14:28:00
2026-04-27,H2642410,14:28-15:35,6.0,3342,0.987432675044883,PG31DS,125.0,2026-04-27 14:28:00,2026-04-27 15:35:00
2026-04-27,H2642412,16:46-17:51,2.0,3291,2.67395928289274,PG31DS,125.0,2026-04-27 16:46:00,2026-04-27 17:51:00
2026-04-27,H2642413,17:51-18:55,4.0,3191,0.814791601378878,PG31DS,125.0,2026-04-27 17:51:00,2026-04-27 18:55:00
2026-04-27,H2642414,18:55-19:58,3.0,3201,1.12464854732896,PG31DS,125.0,2026-04-27 18:55:00,2026-04-27 19:58:00
2026-04-27,H2642415,19:58-21:02,0.0,3202,0.749531542785759,PG31DS,125.0,2026-04-27 19:58:00,2026-04-27 21:02:00
2026-04-27,H2642416,21:02-22:17,13.0,3751,1.17302052785924,PG31DS,125.0,2026-04-27 21:02:00,2026-04-27 22:17:00
2026-04-27,H2642417,22:17-23:30,13.0,3671,0.871697085262871,PG31DS,125.0,2026-04-27 22:17:00,2026-04-27 23:30:00
2026-04-28,H2642418,23:30-0:33,2.0,3202,1.12429731417864,PG31DS,125.0,2026-04-28 23:30:00,2026-04-29 00:33:00
2026-04-28,H2642419,0:33-1:39,1.0,3302,5.14839491217444,PG31DS,125.0,2026-04-28 00:33:00,2026-04-28 01:39:00
2026-04-28,H2642420,1：39-2:46,5.0,3362,17.1921475312314,PG31DS,125.0,2026-04-28 01:39:00,2026-04-28 02:46:00
2026-04-28,H2642421,2：42-4:00,8.0,3701,1.59416373952986,PG31DS,125.0,2026-04-28 02:42:00,2026-04-28 04:00:00
2026-04-28,H2642422,4：00-5:05,7.0,3303,1.42294883439298,PG31DS,125.0,2026-04-28 04:00:00,2026-04-28 05:05:00
2026-04-28,H2642423,5：05-6：10,9.0,3303,0.877989706327581,PG31DS,125.0,2026-04-28 05:05:00,2026-04-28 06:10:00
2026-04-28,H2642424,6：10-7:20,6.0,3533,2.29266911972828,PG31DS,125.0,2026-04-28 06:10:00,2026-04-28 07:20:00
2026-04-28,H2642425,7：20-8:34,13.0,3723,27.7733011012624,PG31DS,125.0,2026-04-28 07:20:00,2026-04-28 08:34:00
2026-04-28,H2642426,8：34-9:40,0.0,3303,0.666061156524372,PG31DS,125.0,2026-04-28 08:34:00,2026-04-28 09:40:00
2026-04-28,H2642428,10:24-11:05,0.0,2104,0.665399239543726,PG32M,125.0,2026-04-28 10:24:00,2026-04-28 11:05:00
2026-04-28,H2642429,11:05-12:28,2.0,4161,0.600817111271329,PG32M,125.0,2026-04-28 11:05:00,2026-04-28 12:28:00
2026-04-28,H2642430,12:28-13:01,1.0,2104,0.522813688212928,PG32M,125.0,2026-04-28 12:28:00,2026-04-28 13:01:00
2026-04-28,H2642432,17:21-18:02,3.0,2104,2.09125475285171,PG32M,125.0,2026-04-28 17:21:00,2026-04-28 18:02:00
2026-04-28,H2642433,18:02-18:46,2.0,1240,0.806451612903226,PG32M,125.0,2026-04-28 18:02:00,2026-04-28 18:46:00
2026-04-28,H2642434,18:46-19:27,0.0,2103,0.618164526866381,PG32DS,125.0,2026-04-28 18:46:00,2026-04-28 19:27:00
2026-04-28,H2642435,19:27-20:07,0.0,2094,0.52531041069723,PG32DS,125.0,2026-04-28 19:27:00,2026-04-28 20:07:00
2026-04-28,H2642436,20:07-21:36,3.0,4491,1.15787129815186,PG32DS,125.0,2026-04-28 20:07:00,2026-04-28 21:36:00
2026-04-28,H2642437,21:36-22:28,0.0,2642,0.908402725208176,PG32DS,125.0,2026-04-28 21:36:00,2026-04-28 22:28:00
2026-04-29,H2642438,22:28-0:05,1.0,4941,0.627403359643797,PG32DS,125.0,2026-04-29 22:28:00,2026-04-30 00:05:00
2026-04-29,H2642439,0：05-1:27,7.0,4141,0.482975126780971,PG32DS,125.0,2026-04-29 00:05:00,2026-04-29 01:27:00
2026-04-29,H2642440,1：27-2:48,3.0,4141,0.652016421154311,PG32DS,125.0,2026-04-29 01:27:00,2026-04-29 02:48:00
2026-04-29,H2642441,2：48-4:15,3.0,4400,0.295454545454545,PG32DS,125.0,2026-04-29 02:48:00,2026-04-29 04:15:00
2026-04-29,H2642442,4：15-5:44,3.0,4541,0.286280554943845,PG32DS,125.0,2026-04-29 04:15:00,2026-04-29 05:44:00
2026-04-29,H2642443,5：44-6:26,2.0,2094,0.716332378223496,PG32DS,125.0,2026-04-29 05:44:00,2026-04-29 06:26:00
2026-04-29,H2642444,6：26-7:37,2.0,3594,0.333889816360601,PG32DS,125.0,2026-04-29 06:26:00,2026-04-29 07:37:00
2026-04-29,H2642445,7：37-8:40,2.0,3202,0.655840099937539,PG32DS,125.0,2026-04-29 07:37:00,2026-04-29 08:40:00
2026-04-29,H2642446,8：40-9:43,7.0,3202,0.499687695190506,PG32DS,125.0,2026-04-29 08:40:00,2026-04-29 09:43:00
2026-04-29,H2642447,9:43-10:46,29.0,3127,1.56699712184202,PG32DS,125.0,2026-04-29 09:43:00,2026-04-29 10:46:00
2026-04-29,H2642448,10:49-11:27,1.0,2093,1.33779264214047,PG32DS,125.0,2026-04-29 10:49:00,2026-04-29 11:27:00
2026-04-29,H2642449,11:27-12:57,4.0,4441,1.39608196352173,PG32M,125.0,2026-04-29 11:27:00,2026-04-29 12:57:00
2026-04-29,H2642450,12:57-14:22,3.0,4361,0.756707177252924,PG32M,125.0,2026-04-29 12:57:00,2026-04-29 14:22:00
2026-04-29,H2642451,14:22-15:44,7.0,3936,0.914634146341463,PG32M,125.0,2026-04-29 14:22:00,2026-04-29 15:44:00
2026-04-29,H2642452,15:44-17:09,7.0,4321,0.809997685720898,PG32M,125.0,2026-04-29 15:44:00,2026-04-29 17:09:00
2026-04-29,H2642453,17:09-18:31,8.0,4161,0.745013217976448,PG32M,125.0,2026-04-29 17:09:00,2026-04-29 18:31:00
2026-04-29,H2642454,18:31-19:51,22.0,4161,0.817111271329007,PG32M,125.0,2026-04-29 18:31:00,2026-04-29 19:51:00
2026-04-29,H2642455,19:51-20:34,7.0,2305,0.997830802603037,PG32M,125.0,2026-04-29 19:51:00,2026-04-29 20:34:00
2026-04-29,H2642456,20:34-21:14,2.0,2104,1.28326996197719,PG32M,125.0,2026-04-29 20:34:00,2026-04-29 21:14:00
2026-04-29,H2642457,21:14-22:16,12.0,3864,1.00931677018634,PG32M,100.0,2026-04-29 21:14:00,2026-04-29 22:16:00
2026-04-29,H2642458,22:16-23:55,2.0,6174,0.631681243926142,PG32M,100.0,2026-04-29 22:16:00,2026-04-29 23:55:00
2026-04-30,H2642459,23：55-0：46,1.0,3116,0.449293966623877,PG32M,100.0,2026-04-30 23:55:00,2026-05-01 00:46:00
2026-04-30,H2642461,1：28-2:18,4.0,3116,0.930680359435173,PG32D,100.0,2026-04-30 01:28:00,2026-04-30 02:18:00
2026-04-30,H2642462,2:18-3：57,10.0,6172,0.955930006480881,PG32DS,100.0,2026-04-30 02:18:00,2026-04-30 03:57:00
2026-04-30,H2642463,3：57-5：36,8.0,6172,1.00453661697991,PG32DS,100.0,2026-04-30 03:57:00,2026-04-30 05:36:00
2026-04-30,H2642464,5：36-6:33,13.0,3476,1.78365937859609,PG32DS,100.0,2026-04-30 05:36:00,2026-04-30 06:33:00
2026-04-30,H2642465,6：33-8:15,16.0,6372,1.39673571876962,PG32DS,100.0,2026-04-30 06:33:00,2026-04-30 08:15:00
2026-04-30,H2642466,8：15-9:06,5.0,3217,1.21230960522226,PG32DS,100.0,2026-04-30 08:15:00,2026-04-30 09:06:00
2026-04-30,H2642471,16:16-17:04,16.0,1265,4.1897233201581,PG32D,250.0,2026-04-30 16:16:00,2026-04-30 17:04:00
2026-05-01,H2652476,23:27-0:17,10.0,1264,4.11392405063291,PG32D,250.0,2026-05-01 23:27:00,2026-05-02 00:17:00
2026-05-01,H2652477,0：17-2:07,23.0,2824,4.78045325779037,PG32D,250.0,2026-05-01 00:17:00,2026-05-01 02:07:00
2026-05-01,H2652478,2：07-3:55,7.0,2724,4.07488986784141,PG32D,250.0,2026-05-01 02:07:00,2026-05-01 03:55:00
2026-05-01,H2652479,3：55-5:33,3.0,2494,2.52606255012029,PG32D,250.0,2026-05-01 03:55:00,2026-05-01 05:33:00
2026-05-01,H2652481,6:19-7：08,0.0,1264,3.79746835443038,PG31DS,250.0,2026-05-01 06:19:00,2026-05-01 07:08:00
2026-05-01,H2652482,7：08-8:06,7.0,1504,8.6436170212766,PG31DS,250.0,2026-05-01 07:08:00,2026-05-01 08:06:00
2026-05-01,H2652483,8：06-9:54,5.0,2734,3.43818580833943,PG31DS,250.0,2026-05-01 08:06:00,2026-05-01 09:54:00
